format,period,group,gross_profits,gross_norm_diff,total_ce_profit,overall_order_num,overall_order_price_low,overall_order_price_high,overall_order_quantity,overall_order_rate,overall_order_price_low_initial,overall_order_price_high_initial,overall_order_quantity_initial,overall_order_rate_initial,max_quantity/rate_orders_buy,max_quantity/rate_orders_sell,%no_trans,max_quantity/rate_orders,buyer_profit,buyer_ce_profit,buyer_order_num,buyer_order_price_low,buyer_order_price_high,buyer_order_quantity,buyer_order_rate,buyer_order_price_low_initial,buyer_order_price_high_initial,buyer_order_quantity_initial,buyer_order_rate_initial,seller_profit,seller_ce_profit,seller_order_num,seller_order_price_low,seller_order_price_high,seller_order_quantity,seller_order_rate,seller_order_price_low_initial,seller_order_price_high_initial,seller_order_quantity_initial,seller_order_rate_initial,%max_quantity/rate_orders_buy,%max_quantity/rate_orders_sell,%max_quantity/rate_orders,group_id,block,seller_realized_surplus,buyer_realized_surplus
CDA,17,CDA5,7149.0,2.528991935483871,11700.0,29.0,10.223557692307693,10.223557692307693,146.4206730769231,0.0,11.875,11.875,162.275,,5.0,9.0,,14.0,6291.0,2400.0,13,6.384615384615385,6.384615384615385,127.15384615384616,0.0,7.0,7.0,159.8,,858.0,9300.0,16,14.0625,14.0625,165.6875,0.0,16.75,16.75,164.75,,0.38461538461538464,0.5625,0.4735576923076923,5,5,0.09225806451612903,2.62125
CDA,18,CDA1,9184.0,2.1675940860215053,11700.0,34.0,9.185714285714287,9.185714285714287,102.58928571428572,0.0,8.107142857142858,8.107142857142858,100.89285714285714,,0.0,4.0,,4.0,6019.0,2400.0,14,7.071428571428571,7.071428571428571,111.42857142857143,0.0,5.5,5.5,95.5,,3165.0,9300.0,20,11.3,11.3,93.75,0.0,10.714285714285714,10.714285714285714,106.28571428571429,,0.0,0.2,0.1,1,5,0.3403225806451613,2.5079166666666666
CDA,18,CDA2,11018.0,2.2922446236559137,11700.0,21.0,10.033333333333333,10.033333333333333,124.44999999999999,0.0,8.9,8.9,190.2,,3.0,4.0,,7.0,6633.0,2400.0,6,8.0,8.0,140.16666666666666,0.0,7.0,7.0,200.0,,4385.0,9300.0,15,12.066666666666666,12.066666666666666,108.73333333333333,0.0,10.8,10.8,180.4,,0.5,0.26666666666666666,0.3833333333333333,2,5,0.471505376344086,2.76375
CDA,18,CDA3,10153.0,1.4569086021505377,11700.0,33.0,11.727272727272727,11.727272727272727,106.43181818181819,0.0,11.666666666666668,11.666666666666668,147.9,,6.0,3.0,,9.0,4862.0,2400.0,22,10.818181818181818,10.818181818181818,112.86363636363636,0.0,9.0,9.0,188.8,,5291.0,9300.0,11,12.636363636363637,12.636363636363637,100.0,0.0,14.333333333333334,14.333333333333334,107.0,,0.2727272727272727,0.2727272727272727,0.2727272727272727,3,5,0.5689247311827957,2.0258333333333334
CDA,18,CDA4,11571.0,2.7438709677419353,11700.0,31.0,10.65126050420168,10.65126050420168,119.03571428571428,0.0,11.25,11.25,153.20833333333331,,7.0,3.0,,10.0,7608.0,2400.0,17,8.588235294117647,8.588235294117647,126.0,0.0,8.0,8.0,160.66666666666666,,3963.0,9300.0,14,12.714285714285714,12.714285714285714,112.07142857142857,0.0,14.5,14.5,145.75,,0.4117647058823529,0.21428571428571427,0.3130252100840336,4,5,0.42612903225806453,3.17
CDA,18,CDA5,9973.0,2.237916666666667,11700.0,39.0,9.941176470588236,9.941176470588236,126.25,0.0,10.625,10.625,172.5,,6.0,6.0,,12.0,6315.0,2400.0,17,6.882352941176471,6.882352941176471,115.0,0.0,9.25,9.25,200.0,,3658.0,9300.0,22,13.0,13.0,137.5,0.0,12.0,12.0,145.0,,0.35294117647058826,0.2727272727272727,0.3128342245989305,5,5,0.3933333333333333,2.63125
CDA,19,CDA1,10795.0,2.450416666666667,11700.0,26.0,9.396969696969697,9.396969696969697,101.97878787878787,0.0,9.15,9.15,128.75,,0.0,3.0,,3.0,6889.0,2400.0,11,7.7272727272727275,7.7272727272727275,102.0909090909091,0.0,7.5,7.5,113.5,,3906.0,9300.0,15,11.066666666666666,11.066666666666666,101.86666666666666,0.0,10.8,10.8,144.0,,0.0,0.2,0.1,1,5,0.42,2.870416666666667
CDA,19,CDA2,11358.0,1.7367338709677418,11700.0,27.0,11.329670329670328,11.329670329670328,111.70879120879121,0.0,10.225,10.225,184.35,,5.0,5.0,,10.0,5643.0,2400.0,13,9.23076923076923,9.23076923076923,101.84615384615384,0.0,9.25,9.25,170.5,,5715.0,9300.0,14,13.428571428571429,13.428571428571429,121.57142857142857,0.0,11.2,11.2,198.2,,0.38461538461538464,0.35714285714285715,0.3708791208791209,2,5,0.614516129032258,2.35125
CDA,19,CDA3,10079.0,1.1325268817204301,11700.0,29.0,12.82843137254902,12.82843137254902,107.68382352941177,0.0,12.708333333333332,12.708333333333332,162.75,,2.0,5.0,,7.0,4228.0,2400.0,17,11.823529411764707,11.823529411764707,96.11764705882354,0.0,10.75,10.75,125.5,,5851.0,9300.0,12,13.833333333333334,13.833333333333334,119.25,0.0,14.666666666666666,14.666666666666666,200.0,,0.11764705882352941,0.4166666666666667,0.26715686274509803,3,5,0.6291397849462366,1.7616666666666667
CDA,19,CDA4,9835.0,2.1374327956989245,11700.0,28.0,10.285714285714285,10.285714285714285,115.17857142857142,0.0,9.75,9.75,161.5,,5.0,3.0,,8.0,6095.0,2400.0,14,8.714285714285714,8.714285714285714,119.21428571428571,0.0,8.0,8.0,162.5,,3740.0,9300.0,14,11.857142857142858,11.857142857142858,111.14285714285714,0.0,11.5,11.5,160.5,,0.35714285714285715,0.21428571428571427,0.2857142857142857,4,5,0.4021505376344086,2.5395833333333333
CDA,19,CDA5,10109.0,2.739099462365591,11700.0,26.0,9.357575757575757,9.357575757575757,137.34545454545454,0.0,8.933333333333334,8.933333333333334,171.06666666666666,,5.0,4.0,,9.0,7299.0,2400.0,11,6.181818181818182,6.181818181818182,138.0909090909091,0.0,7.2,7.2,179.8,,2810.0,9300.0,15,12.533333333333333,12.533333333333333,136.6,0.0,10.666666666666666,10.666666666666666,162.33333333333334,,0.45454545454545453,0.26666666666666666,0.3606060606060606,5,5,0.3021505376344086,3.04125
CDA,20,CDA1,9510.0,2.0109274193548385,11700.0,35.0,9.064144736842106,9.064144736842106,119.52960526315789,0.0,9.380952380952381,9.380952380952381,134.02380952380952,,0.0,6.0,,6.0,5787.0,2400.0,19,7.315789473684211,7.315789473684211,110.6842105263158,0.0,7.333333333333333,7.333333333333333,129.33333333333334,,3723.0,9300.0,16,10.8125,10.8125,128.375,0.0,11.428571428571429,11.428571428571429,138.71428571428572,,0.0,0.375,0.1875,1,5,0.4003225806451613,2.41125
CDA,20,CDA2,11694.0,1.1910887096774194,11700.0,29.0,12.0,12.0,116.67788461538461,0.0,10.75,10.75,178.0,,7.0,4.0,,11.0,4671.0,2400.0,16,10.0,10.0,111.125,0.0,9.333333333333334,9.333333333333334,197.0,,7023.0,9300.0,13,14.0,14.0,122.23076923076923,0.0,12.166666666666666,12.166666666666666,159.0,,0.4375,0.3076923076923077,0.37259615384615385,2,5,0.7551612903225806,1.94625
CDA,20,CDA3,9293.0,0.6876075268817204,11700.0,32.0,12.765182186234817,12.765182186234817,99.81376518218624,0.0,11.9,11.9,135.5,,4.0,2.0,,6.0,3218.0,2400.0,19,11.68421052631579,11.68421052631579,111.47368421052632,0.0,10.8,10.8,130.0,,6075.0,9300.0,13,13.846153846153847,13.846153846153847,88.15384615384616,0.0,13.0,13.0,141.0,,0.21052631578947367,0.15384615384615385,0.18218623481781376,3,5,0.6532258064516129,1.3408333333333333
CDA,20,CDA4,10105.0,1.9223118279569893,11700.0,32.0,9.954901960784312,9.954901960784312,127.01764705882354,0.0,9.675,9.675,144.1,,5.0,5.0,,10.0,5740.0,2400.0,15,8.733333333333333,8.733333333333333,122.8,0.0,7.75,7.75,170.0,,4365.0,9300.0,17,11.176470588235293,11.176470588235293,131.23529411764707,0.0,11.6,11.6,118.2,,0.3333333333333333,0.29411764705882354,0.3137254901960784,4,5,0.4693548387096774,2.3916666666666666
CDA,20,CDA5,11132.0,3.190510752688172,11700.0,36.0,10.619047619047619,10.619047619047619,101.13333333333333,0.0,10.125,10.125,143.875,,3.0,6.0,,9.0,8370.0,2400.0,15,7.666666666666667,7.666666666666667,99.26666666666667,0.0,7.5,7.5,174.75,,2762.0,9300.0,21,13.571428571428571,13.571428571428571,103.0,0.0,12.75,12.75,113.0,,0.2,0.2857142857142857,0.24285714285714285,5,5,0.29698924731182796,3.4875
Flow30,1,Flow301,6373.95,1.6613282258064515,11700.0,20.0,6.520833333333333,11.625,201.875,15.6875,5.333333333333333,11.833333333333332,254.16666666666666,12.333333333333334,1.0,3.0,0.09166666666666666,4.0,4476.78,2400.0,8,1.625,8.5,181.25,11.875,1.0,9.0,175.0,6.0,1897.17,9300.0,12,11.416666666666666,14.75,222.5,19.5,9.666666666666666,14.666666666666666,333.3333333333333,18.666666666666668,0.125,0.25,0.1875,1,1,0.2039967741935484,1.865325
Flow30,1,Flow302,8357.52,1.2353810483870966,11700.0,25.0,7.716666666666667,15.383333333333333,178.0,16.233333333333334,7.583333333333333,15.333333333333334,183.33333333333331,21.25,0.0,3.0,0.125,3.0,4071.0899999999997,2400.0,10,4.5,12.9,190.0,15.0,5.5,14.0,200.0,20.5,4286.43,9300.0,15,10.933333333333334,17.866666666666667,166.0,17.466666666666665,9.666666666666666,16.666666666666668,166.66666666666666,22.0,0.0,0.2,0.1,2,1,0.4609064516129033,1.6962875
Flow30,1,Flow303,7052.0,-0.0901844086021506,11700.0,24.0,9.90909090909091,14.367132867132867,127.05244755244756,10.527972027972027,9.5,11.75,77.5,12.25,0.0,2.0,0.23333333333333334,2.0,1274.52,2400.0,13,7.0,11.461538461538462,141.92307692307693,8.692307692307692,7.5,9.5,55.0,5.5,5777.4800000000005,9300.0,11,12.818181818181818,17.272727272727273,112.18181818181819,12.363636363636363,11.5,14.0,100.0,19.0,0.0,0.18181818181818182,0.09090909090909091,3,1,0.6212344086021506,0.53105
Flow30,1,Flow304,8323.67,1.2261728494623656,11700.0,20.0,9.525252525252526,14.292929292929292,205.1010101010101,14.343434343434343,10.0,14.75,275.0,12.75,2.0,0.0,0.14166666666666666,2.0,4046.58,2400.0,9,7.777777777777778,11.222222222222221,161.11111111111111,18.77777777777778,10.0,12.5,200.0,16.5,4277.09,9300.0,11,11.272727272727273,17.363636363636363,249.0909090909091,9.909090909090908,10.0,17.0,350.0,9.0,0.2222222222222222,0.0,0.1111111111111111,4,1,0.45990215053763445,1.686075
Flow30,1,Flow305,5707.35,0.7982846774193547,11700.0,22.0,8.40909090909091,15.863636363636363,211.8181818181818,9.772727272727273,8.791666666666666,15.583333333333332,245.83333333333331,13.541666666666668,0.0,1.0,0.14166666666666666,1.0,2693.62,2400.0,11,3.5454545454545454,11.909090909090908,150.9090909090909,11.090909090909092,4.333333333333333,11.666666666666666,166.66666666666666,12.333333333333334,3013.73,9300.0,11,13.272727272727273,19.818181818181817,272.72727272727275,8.454545454545455,13.25,19.5,325.0,14.75,0.0,0.09090909090909091,0.045454545454545456,5,1,0.32405698924731186,1.1223416666666666
Flow30,2,Flow301,7090.92,2.397536693548387,11700.0,30.0,7.12200956937799,10.344497607655502,150.28708133971293,14.059808612440191,5.75,12.0,275.0,17.5,0.0,4.0,0.15833333333333333,4.0,6028.3099999999995,2400.0,11,3.4545454545454546,6.636363636363637,136.36363636363637,12.909090909090908,0.0,9.0,300.0,10.0,1062.6100000000001,9300.0,19,10.789473684210526,14.052631578947368,164.21052631578948,15.210526315789474,11.5,15.0,250.0,25.0,0.0,0.21052631578947367,0.10526315789473684,1,1,0.11425913978494626,2.5117958333333332
Flow30,2,Flow302,8039.35,0.6902698924731182,11700.0,33.0,9.077205882352942,15.178308823529411,164.0625,16.58639705882353,8.166666666666668,14.833333333333332,216.66666666666669,23.833333333333336,2.0,6.0,0.09166666666666666,8.0,2965.92,2400.0,16,5.625,12.0625,188.125,15.9375,5.0,11.333333333333334,266.6666666666667,25.0,5073.43,9300.0,17,12.529411764705882,18.294117647058822,140.0,17.235294117647058,11.333333333333334,18.333333333333332,166.66666666666666,22.666666666666668,0.125,0.35294117647058826,0.23897058823529413,2,1,0.5455301075268818,1.2358
Flow30,2,Flow303,8021.65,0.07869368279569888,11700.0,23.0,10.301587301587302,15.821428571428571,142.77380952380952,12.511904761904763,9.25,14.25,118.75,11.25,2.0,0.0,0.09166666666666666,2.0,1795.59,2400.0,14,7.714285714285714,13.642857142857142,137.21428571428572,15.357142857142858,6.0,11.0,100.0,16.0,6226.0599999999995,9300.0,9,12.88888888888889,18.0,148.33333333333334,9.666666666666666,12.5,17.5,137.5,6.5,0.14285714285714285,0.0,0.07142857142857142,3,1,0.6694688172043011,0.7481625
Flow30,2,Flow304,9815.93,0.6193325268817205,11700.0,21.0,10.5,14.98611111111111,199.02777777777777,14.722222222222223,10.333333333333332,15.666666666666668,183.33333333333331,11.5,3.0,0.0,0.1,3.0,3195.0200000000004,2400.0,12,8.666666666666666,11.75,142.5,18.666666666666668,8.666666666666666,11.333333333333334,166.66666666666666,20.0,6620.910000000001,9300.0,9,12.333333333333334,18.22222222222222,255.55555555555554,10.777777777777779,12.0,20.0,200.0,3.0,0.25,0.0,0.125,4,1,0.711925806451613,1.3312583333333334
Flow30,2,Flow305,7121.76,1.122789112903226,11700.0,22.0,8.59090909090909,15.590909090909092,185.45454545454544,11.045454545454545,5.75,14.958333333333334,189.58333333333334,17.416666666666664,1.0,1.0,0.09166666666666666,2.0,3602.81,2400.0,11,3.272727272727273,12.272727272727273,107.27272727272727,11.181818181818182,2.5,13.25,112.5,8.5,3518.95,9300.0,11,13.909090909090908,18.90909090909091,263.6363636363636,10.909090909090908,9.0,16.666666666666668,266.6666666666667,26.333333333333332,0.09090909090909091,0.09090909090909091,0.09090909090909091,5,1,0.3783817204301075,1.5011708333333333
Flow30,3,Flow301,5394.2,0.9040123655913977,11700.0,36.0,6.3311688311688314,13.292207792207792,194.6590909090909,13.064935064935066,2.75,11.25,325.0,11.75,0.0,7.0,0.10833333333333334,7.0,2831.08,2400.0,14,2.5714285714285716,10.357142857142858,225.0,9.857142857142858,0.0,8.0,400.0,7.0,2563.12,9300.0,22,10.090909090909092,16.227272727272727,164.3181818181818,16.272727272727273,5.5,14.5,250.0,16.5,0.0,0.3181818181818182,0.1590909090909091,1,1,0.2756043010752688,1.1796166666666665
Flow30,3,Flow302,9412.63,0.6671956989247312,11700.0,31.0,9.642857142857142,15.063025210084032,159.390756302521,18.556722689075627,8.5,14.25,216.66666666666669,14.916666666666668,2.0,6.0,0.1,8.0,3203.6,2400.0,14,5.285714285714286,11.714285714285714,146.42857142857142,17.642857142857142,4.0,10.5,200.0,16.5,6209.03,9300.0,17,14.0,18.41176470588235,172.35294117647058,19.470588235294116,13.0,18.0,233.33333333333334,13.333333333333334,0.14285714285714285,0.35294117647058826,0.24789915966386555,2,1,0.6676376344086021,1.3348333333333333
Flow30,3,Flow303,8633.619999999999,0.6448477150537635,11700.0,24.0,9.1,14.821428571428571,162.28571428571428,18.371428571428574,8.916666666666668,14.916666666666666,229.16666666666669,21.208333333333336,5.0,3.0,0.15,8.0,3001.17,2400.0,10,6.2,12.0,191.0,21.1,5.5,12.5,225.0,23.75,5632.45,9300.0,14,12.0,17.642857142857142,133.57142857142858,15.642857142857142,12.333333333333334,17.333333333333332,233.33333333333334,18.666666666666668,0.5,0.21428571428571427,0.35714285714285715,3,1,0.6056397849462365,1.2504875
Flow30,3,Flow304,10318.43,1.0467091397849462,11700.0,25.0,9.8125,14.395833333333334,201.99305555555554,17.46875,10.833333333333332,15.5,233.33333333333331,16.25,5.0,0.0,0.11666666666666667,5.0,4113.4,2400.0,16,8.625,11.125,121.875,20.9375,8.666666666666666,11.0,166.66666666666666,21.0,6205.03,9300.0,9,11.0,17.666666666666668,282.1111111111111,14.0,13.0,20.0,300.0,11.5,0.3125,0.0,0.15625,4,1,0.6672075268817204,1.7139166666666665
Flow30,3,Flow305,8321.289999999999,1.2033118279569892,11700.0,19.0,6.883333333333333,15.633333333333333,190.27777777777777,19.71666666666667,6.25,15.875,225.0,23.125,0.0,4.0,0.2916666666666667,4.0,4002.48,2400.0,10,3.1,12.6,125.0,16.1,3.0,12.75,162.5,18.5,4318.8099999999995,9300.0,9,10.666666666666666,18.666666666666668,255.55555555555554,23.333333333333332,9.5,19.0,287.5,27.75,0.0,0.4444444444444444,0.2222222222222222,5,1,0.4643881720430107,1.6677
Flow30,4,Flow301,8198.939999999999,1.9902455645161288,11700.0,33.0,5.37218045112782,10.768796992481203,158.89097744360902,15.61466165413534,5.333333333333334,10.833333333333332,200.0,15.333333333333332,2.0,5.0,0.075,7.0,5478.61,2400.0,14,1.4285714285714286,7.642857142857143,178.57142857142858,11.071428571428571,2.3333333333333335,8.666666666666666,200.0,8.333333333333334,2720.33,9300.0,19,9.31578947368421,13.894736842105264,139.21052631578948,20.157894736842106,8.333333333333334,13.0,200.0,22.333333333333332,0.14285714285714285,0.2631578947368421,0.20300751879699247,1,1,0.29250860215053764,2.2827541666666664
Flow30,4,Flow302,7728.9,0.6578181451612902,11700.0,26.0,9.910714285714285,15.845238095238095,166.6547619047619,20.30357142857143,9.25,15.625,193.75,21.375,3.0,7.0,0.058333333333333334,10.0,2840.33,2400.0,14,6.571428571428571,12.857142857142858,214.14285714285714,15.857142857142858,5.5,12.75,225.0,16.5,4888.57,9300.0,12,13.25,18.833333333333332,119.16666666666667,24.75,13.0,18.5,162.5,26.25,0.21428571428571427,0.5833333333333334,0.39880952380952384,2,1,0.525652688172043,1.1834708333333332
Flow30,4,Flow303,9296.0,0.1554643817204301,11700.0,19.0,9.872222222222224,15.266666666666666,195.69444444444446,15.75,9.75,15.75,218.75,15.75,4.0,0.0,0.13333333333333333,4.0,2203.45,2400.0,9,6.444444444444445,13.333333333333334,238.88888888888889,22.0,6.5,14.0,250.0,22.5,7092.549999999999,9300.0,10,13.3,17.2,152.5,9.5,13.0,17.5,187.5,9.0,0.4444444444444444,0.0,0.2222222222222222,3,1,0.7626397849462365,0.9181041666666666
Flow30,4,Flow304,10258.22,0.6871913978494623,11700.0,18.0,10.9375,15.875,205.0,22.2625,11.166666666666668,15.833333333333334,283.33333333333337,23.666666666666664,5.0,0.0,0.08333333333333333,5.0,3415.2,2400.0,10,9.5,13.0,150.0,24.9,10.333333333333334,13.0,200.0,25.0,6843.0199999999995,9300.0,8,12.375,18.75,260.0,19.625,12.0,18.666666666666668,366.6666666666667,22.333333333333332,0.5,0.0,0.25,4,1,0.7358086021505376,1.4229999999999998
Flow30,4,Flow305,8212.56,1.0039,11700.0,18.0,7.5064935064935066,14.694805194805195,207.31168831168833,18.68181818181818,7.25,16.0,237.5,21.125,0.0,4.0,0.18333333333333332,4.0,3599.7599999999998,2400.0,11,3.727272727272727,11.818181818181818,128.9090909090909,12.363636363636363,4.0,13.5,125.0,14.5,4612.8,9300.0,7,11.285714285714286,17.571428571428573,285.7142857142857,25.0,10.5,18.5,350.0,27.75,0.0,0.5714285714285714,0.2857142857142857,5,1,0.496,1.4999
Flow30,5,Flow301,8423.789999999999,-0.5057201555023925,10700.0,31.0,3.95625,9.447916666666668,130.41666666666666,16.389583333333334,4.958333333333334,11.291666666666668,170.83333333333331,20.375,1.0,8.0,0.075,9.0,6137.73,8800.0,16,1.3125,6.5625,137.5,10.3125,3.25,7.25,175.0,10.75,2286.06,1900.0,15,6.6,12.333333333333334,123.33333333333333,22.466666666666665,6.666666666666667,15.333333333333334,166.66666666666666,30.0,0.0625,0.5333333333333333,0.29791666666666666,1,2,1.2031894736842106,0.6974693181818181
Flow30,5,Flow302,7808.02,-2.2234940191387564,10700.0,28.0,7.17379679144385,12.94385026737968,222.09625668449198,21.470588235294116,8.0,14.5,283.33333333333337,24.333333333333332,3.0,10.0,0.075,13.0,2947.08,8800.0,11,3.8181818181818183,8.181818181818182,254.54545454545453,17.0,5.333333333333333,10.333333333333334,300.0,19.333333333333332,4860.9400000000005,1900.0,17,10.529411764705882,17.705882352941178,189.64705882352942,25.941176470588236,10.666666666666666,18.666666666666668,266.6666666666667,29.333333333333332,0.2727272727272727,0.5882352941176471,0.4304812834224599,2,2,2.558389473684211,0.33489545454545455
Flow30,5,Flow303,8886.94,-2.389795873205742,10700.0,24.0,8.0625,13.125,172.5,16.09375,8.5,14.75,250.0,27.5,3.0,1.0,0.125,4.0,3574.55,8800.0,8,5.0,9.25,201.25,19.0,4.0,9.5,250.0,26.0,5312.39,1900.0,16,11.125,17.0,143.75,13.1875,13.0,20.0,250.0,29.0,0.375,0.0625,0.21875,3,2,2.7959947368421054,0.40619886363636365
Flow30,5,Flow304,9654.130000000001,-0.8339186004784689,10700.0,20.0,5.0,12.299999999999999,196.5,20.7,5.5,12.333333333333334,233.33333333333331,21.333333333333336,5.0,0.0,0.15,5.0,6636.75,8800.0,10,4.3,7.7,155.0,25.5,4.666666666666667,7.666666666666667,166.66666666666666,24.0,3017.38,1900.0,10,5.7,16.9,238.0,15.9,6.333333333333333,17.0,300.0,18.666666666666668,0.5,0.0,0.25,4,2,1.5880947368421052,0.7541761363636363
Flow30,5,Flow305,7338.79,-0.4649062799043062,10700.0,26.0,5.033333333333333,12.024242424242424,228.16666666666669,18.12121212121212,6.5,13.0,300.0,16.5,0.0,9.0,0.13333333333333333,9.0,5309.17,8800.0,11,2.0,8.181818181818182,240.0,8.909090909090908,5.0,6.0,300.0,10.0,2029.62,1900.0,15,8.066666666666666,15.866666666666667,216.33333333333334,27.333333333333332,8.0,20.0,300.0,23.0,0.0,0.6,0.3,5,2,1.068221052631579,0.6033147727272727
Flow30,6,Flow301,9230.98,-0.2805447966507174,10700.0,37.0,4.4676470588235295,9.851470588235294,187.79558823529413,14.58235294117647,4.0,10.375,258.33333333333337,18.625,3.0,6.0,0.075,9.0,7153.450000000001,8800.0,17,1.2352941176470589,6.352941176470588,252.94117647058823,12.764705882352942,2.0,7.0,366.6666666666667,16.0,2077.5299999999997,1900.0,20,7.7,13.35,122.65,16.4,6.0,13.75,150.0,21.25,0.17647058823529413,0.3,0.23823529411764705,1,2,1.093436842105263,0.8128920454545455
Flow30,6,Flow302,8791.289999999999,-1.83199730861244,10700.0,30.0,6.199999999999999,12.6,193.26666666666665,21.4,7.65,13.4,253.75,22.15,4.0,8.0,0.08333333333333333,12.0,4367.509999999999,8800.0,15,3.2666666666666666,8.2,216.53333333333333,19.6,4.5,9.0,287.5,20.5,4423.78,1900.0,15,9.133333333333333,17.0,170.0,23.2,10.8,17.8,220.0,23.8,0.26666666666666666,0.5333333333333333,0.4,2,2,2.3283052631578944,0.49630795454545445
Flow30,6,Flow303,8769.95,-2.5110629186602873,10700.0,27.0,7.842105263157895,13.49671052631579,151.80921052631578,18.111842105263158,8.0,13.5,187.5,19.5,2.0,2.0,0.09166666666666666,4.0,3288.84,8800.0,8,5.0,10.625,176.25,21.75,5.0,10.0,250.0,26.0,5481.110000000001,1900.0,19,10.68421052631579,16.36842105263158,127.36842105263158,14.473684210526315,11.0,17.0,125.0,13.0,0.25,0.10526315789473684,0.17763157894736842,3,2,2.8847947368421054,0.3737318181818182
Flow30,6,Flow304,10452.710000000001,-0.7920056220095695,10700.0,16.0,5.4523809523809526,12.126984126984127,230.8015873015873,21.952380952380953,4.75,14.0,250.0,19.0,4.0,2.0,0.10833333333333334,6.0,7359.02,8800.0,7,4.571428571428571,8.142857142857142,222.71428571428572,22.571428571428573,5.5,8.0,250.0,23.0,3093.69,1900.0,9,6.333333333333333,16.11111111111111,238.88888888888889,21.333333333333332,4.0,20.0,250.0,15.0,0.5714285714285714,0.2222222222222222,0.3968253968253968,4,2,1.6282578947368422,0.8362522727272728
Flow30,6,Flow305,10012.79,-0.32328331339712935,10700.0,22.0,4.875,10.258333333333333,165.54166666666669,16.808333333333334,4.25,12.583333333333334,266.66666666666663,17.208333333333336,0.0,7.0,0.09166666666666666,7.0,7729.65,8800.0,10,2.5,7.1,155.5,10.7,2.5,8.5,200.0,7.75,2283.1400000000003,1900.0,12,7.25,13.416666666666666,175.58333333333334,22.916666666666668,6.0,16.666666666666668,333.3333333333333,26.666666666666668,0.0,0.5833333333333334,0.2916666666666667,5,2,1.2016526315789475,0.8783693181818182
Flow30,7,Flow301,10047.3,-0.353931937799043,10700.0,34.0,4.205882352941177,9.647058823529411,158.41176470588238,17.88235294117647,4.25,9.916666666666668,170.83333333333331,26.125,3.0,8.0,0.075,11.0,7710.139999999999,8800.0,17,1.1176470588235294,6.588235294117647,158.7058823529412,15.764705882352942,2.5,8.5,175.0,22.25,2337.16,1900.0,17,7.294117647058823,12.705882352941176,158.11764705882354,20.0,6.0,11.333333333333334,166.66666666666666,30.0,0.17647058823529413,0.47058823529411764,0.3235294117647059,1,2,1.2300842105263157,0.8761522727272727
Flow30,7,Flow302,8400.369999999999,-1.9412535885167466,10700.0,26.0,7.428571428571429,12.964285714285715,165.11904761904762,24.523809523809526,7.3,14.466666666666669,218.33333333333331,24.733333333333334,9.0,7.0,0.25,16.0,3875.2799999999997,8800.0,14,4.357142857142857,8.428571428571429,168.57142857142858,26.714285714285715,6.0,11.333333333333334,216.66666666666666,23.666666666666668,4525.09,1900.0,12,10.5,17.5,161.66666666666666,22.333333333333332,8.6,17.6,220.0,25.8,0.6428571428571429,0.5833333333333334,0.6130952380952381,2,2,2.381626315789474,0.44037272727272725
Flow30,7,Flow303,5763.37,-1.7254056220095695,10700.0,24.0,7.605042016806722,13.084033613445378,187.37394957983193,17.1890756302521,8.333333333333332,12.75,220.83333333333331,16.916666666666668,4.0,0.0,0.08333333333333333,4.0,2043.82,8800.0,7,4.857142857142857,10.285714285714286,258.57142857142856,24.142857142857142,7.0,10.5,250.0,26.5,3719.55,1900.0,17,10.352941176470589,15.882352941176471,116.17647058823529,10.235294117647058,9.666666666666666,15.0,191.66666666666666,7.333333333333333,0.5714285714285714,0.0,0.2857142857142857,3,2,1.9576578947368422,0.23225227272727272
Flow30,7,Flow304,10516.58,-1.032127571770335,10700.0,20.0,5.0,11.15,206.7,23.75,5.291666666666666,12.25,258.33333333333337,25.458333333333336,6.0,3.0,0.10833333333333334,9.0,7036.33,8800.0,10,4.1,7.2,210.4,23.5,5.333333333333333,8.0,266.6666666666667,26.666666666666668,3480.25,1900.0,10,5.9,15.1,203.0,24.0,5.25,16.5,250.0,24.25,0.6,0.3,0.44999999999999996,4,2,1.8317105263157896,0.7995829545454546
Flow30,7,Flow305,9622.66,-0.20866495215310987,10700.0,24.0,4.666666666666667,10.458333333333332,154.70833333333334,17.333333333333336,3.875,11.791666666666668,237.5,18.083333333333332,0.0,8.0,0.075,8.0,7587.9,8800.0,12,2.8333333333333335,7.75,125.83333333333333,11.0,2.0,9.333333333333334,200.0,10.666666666666666,2034.7599999999998,1900.0,12,6.5,13.166666666666666,183.58333333333334,23.666666666666668,5.75,14.25,275.0,25.5,0.0,0.6666666666666666,0.3333333333333333,5,2,1.0709263157894735,0.8622613636363636
Flow30,8,Flow301,10127.259999999998,-0.5525868421052631,10700.0,27.0,4.732954545454545,10.056818181818182,167.03125,20.309659090909093,4.0,9.5,237.5,26.5,4.0,7.0,0.1,11.0,7465.48,8800.0,11,1.0909090909090908,7.363636363636363,212.0,20.181818181818183,2.0,9.25,250.0,25.5,2661.7799999999997,1900.0,16,8.375,12.75,122.0625,20.4375,6.0,9.75,225.0,27.5,0.36363636363636365,0.4375,0.4005681818181818,1,2,1.400936842105263,0.8483499999999999
