period,block,group,interval,ppi,group_id
9,3,CDA5,23,1.0,5
9,3,CDA5,24,1.0,5
9,3,CDA5,25,1.0,5
9,3,CDA5,26,1.0,5
9,3,CDA5,27,1.0,5
9,3,CDA5,28,1.0,5
9,3,CDA5,29,1.0,5
9,3,CDA5,30,1.0,5
9,3,CDA5,31,1.0,5
9,3,CDA5,32,1.0,5
9,3,CDA5,33,1.0,5
9,3,CDA5,34,1.0,5
9,3,CDA5,35,1.0,5
9,3,CDA5,36,1.0,5
9,3,CDA5,37,1.0,5
9,3,CDA5,38,1.0,5
9,3,CDA5,39,1.0,5
9,3,CDA5,40,1.0,5
9,3,CDA5,41,1.0,5
9,3,CDA5,42,1.0,5
9,3,CDA5,43,1.0,5
9,3,CDA5,44,1.0,5
9,3,CDA5,45,1.0,5
9,3,CDA5,46,1.0,5
9,3,CDA5,47,1.0,5
9,3,CDA5,48,1.0,5
9,3,CDA5,49,1.0,5
9,3,CDA5,50,1.0,5
9,3,CDA5,51,1.0,5
9,3,CDA5,52,1.0,5
9,3,CDA5,53,1.0,5
9,3,CDA5,54,1.0,5
9,3,CDA5,55,8.0,5
9,3,CDA5,56,8.0,5
9,3,CDA5,57,8.0,5
9,3,CDA5,58,8.0,5
9,3,CDA5,59,7.95,5
9,3,CDA5,60,1.0,5
10,3,CDA5,1,20.0,5
10,3,CDA5,2,20.0,5
10,3,CDA5,3,20.0,5
10,3,CDA5,4,1.0,5
10,3,CDA5,5,5.0,5
10,3,CDA5,6,5.0,5
10,3,CDA5,7,4.0,5
10,3,CDA5,8,1.0,5
10,3,CDA5,9,1.0,5
10,3,CDA5,10,1.0,5
10,3,CDA5,11,1.0,5
10,3,CDA5,12,1.0,5
10,3,CDA5,13,1.0,5
10,3,CDA5,14,1.0,5
10,3,CDA5,15,3.0,5
10,3,CDA5,16,1.0,5
10,3,CDA5,17,1.0,5
10,3,CDA5,18,3.0,5
10,3,CDA5,19,3.0,5
10,3,CDA5,20,2.0,5
10,3,CDA5,21,2.0,5
10,3,CDA5,22,2.0,5
10,3,CDA5,23,2.0,5
10,3,CDA5,24,2.0,5
10,3,CDA5,25,2.0,5
10,3,CDA5,26,2.0,5
10,3,CDA5,27,2.0,5
10,3,CDA5,28,2.0,5
10,3,CDA5,29,2.0,5
10,3,CDA5,30,2.0,5
10,3,CDA5,31,1.0,5
10,3,CDA5,32,2.0,5
10,3,CDA5,33,3.0,5
10,3,CDA5,34,3.0,5
10,3,CDA5,35,3.0,5
10,3,CDA5,36,3.0,5
10,3,CDA5,37,1.0,5
10,3,CDA5,38,1.0,5
10,3,CDA5,39,6.0,5
10,3,CDA5,40,1.0,5
10,3,CDA5,41,1.0,5
10,3,CDA5,42,1.0,5
10,3,CDA5,43,1.0,5
10,3,CDA5,44,1.0,5
10,3,CDA5,45,1.0,5
10,3,CDA5,46,1.0,5
10,3,CDA5,47,1.0,5
10,3,CDA5,48,1.0,5
10,3,CDA5,49,1.0,5
10,3,CDA5,50,1.0,5
10,3,CDA5,51,2.0,5
10,3,CDA5,52,2.0,5
10,3,CDA5,53,5.0,5
10,3,CDA5,54,3.0,5
10,3,CDA5,55,3.0,5
10,3,CDA5,56,5.0,5
10,3,CDA5,57,1.0,5
10,3,CDA5,58,1.0,5
10,3,CDA5,59,3.0,5
10,3,CDA5,60,7.0,5
11,3,CDA5,1,20.0,5
11,3,CDA5,2,20.0,5
11,3,CDA5,3,4.0,5
11,3,CDA5,4,4.0,5
11,3,CDA5,5,3.0,5
11,3,CDA5,6,3.0,5
11,3,CDA5,7,4.0,5
11,3,CDA5,8,1.0,5
11,3,CDA5,9,3.0,5
11,3,CDA5,10,3.0,5
11,3,CDA5,11,1.0,5
11,3,CDA5,12,1.0,5
11,3,CDA5,13,1.0,5
11,3,CDA5,14,1.0,5
11,3,CDA5,15,2.0,5
11,3,CDA5,16,2.0,5
11,3,CDA5,17,2.0,5
11,3,CDA5,18,2.0,5
11,3,CDA5,19,2.0,5
11,3,CDA5,20,2.0,5
11,3,CDA5,21,2.0,5
11,3,CDA5,22,2.0,5
11,3,CDA5,23,3.0,5
11,3,CDA5,24,3.0,5
11,3,CDA5,25,3.0,5
11,3,CDA5,26,3.0,5
11,3,CDA5,27,1.0,5
11,3,CDA5,28,1.0,5
11,3,CDA5,29,1.0,5
11,3,CDA5,30,1.0,5
11,3,CDA5,31,1.0,5
11,3,CDA5,32,1.0,5
11,3,CDA5,33,1.0,5
11,3,CDA5,34,1.0,5
11,3,CDA5,35,1.0,5
11,3,CDA5,36,1.0,5
11,3,CDA5,37,1.0,5
11,3,CDA5,38,1.0,5
11,3,CDA5,39,1.0,5
11,3,CDA5,40,1.0,5
11,3,CDA5,41,1.0,5
11,3,CDA5,42,3.0,5
11,3,CDA5,43,3.0,5
11,3,CDA5,44,2.9499999999999993,5
11,3,CDA5,45,1.0,5
11,3,CDA5,46,1.0,5
11,3,CDA5,47,1.0,5
11,3,CDA5,48,1.0,5
11,3,CDA5,49,1.0,5
11,3,CDA5,50,2.0,5
11,3,CDA5,51,2.0,5
11,3,CDA5,52,2.0,5
11,3,CDA5,53,1.0,5
11,3,CDA5,54,5.0,5
11,3,CDA5,55,5.0,5
11,3,CDA5,56,2.0,5
11,3,CDA5,57,2.0,5
11,3,CDA5,58,2.0,5
11,3,CDA5,59,7.0,5
11,3,CDA5,60,7.0,5
12,3,CDA5,1,19.9,5
12,3,CDA5,2,19.9,5
12,3,CDA5,3,5.0,5
12,3,CDA5,4,5.0,5
12,3,CDA5,5,5.0,5
12,3,CDA5,6,6.0,5
12,3,CDA5,7,3.0,5
12,3,CDA5,8,3.0,5
12,3,CDA5,9,3.0,5
12,3,CDA5,10,3.0,5
12,3,CDA5,11,3.0,5
12,3,CDA5,12,11.0,5
12,3,CDA5,13,11.0,5
12,3,CDA5,14,1.0,5
12,3,CDA5,15,1.0,5
12,3,CDA5,16,1.0,5
12,3,CDA5,17,1.0,5
12,3,CDA5,18,1.0,5
12,3,CDA5,19,1.0,5
12,3,CDA5,20,1.0,5
12,3,CDA5,21,1.0,5
12,3,CDA5,22,1.0,5
12,3,CDA5,23,1.0,5
12,3,CDA5,24,1.0,5
12,3,CDA5,25,1.0,5
12,3,CDA5,26,3.0,5
12,3,CDA5,27,3.0,5
12,3,CDA5,28,3.0,5
12,3,CDA5,29,4.0,5
12,3,CDA5,30,1.0,5
12,3,CDA5,31,9.0,5
12,3,CDA5,32,3.0,5
12,3,CDA5,33,2.0,5
12,3,CDA5,34,2.0,5
12,3,CDA5,35,2.0,5
12,3,CDA5,36,2.0,5
12,3,CDA5,37,2.0,5
12,3,CDA5,38,2.0,5
12,3,CDA5,39,2.0,5
12,3,CDA5,40,2.0,5
12,3,CDA5,41,1.0,5
12,3,CDA5,42,1.0,5
12,3,CDA5,43,1.0,5
12,3,CDA5,44,1.0,5
12,3,CDA5,45,1.0,5
12,3,CDA5,46,1.0,5
12,3,CDA5,47,2.0,5
12,3,CDA5,48,2.0,5
12,3,CDA5,49,2.0,5
12,3,CDA5,50,1.0,5
12,3,CDA5,51,1.0,5
12,3,CDA5,52,1.0,5
12,3,CDA5,53,1.0,5
12,3,CDA5,54,1.0,5
12,3,CDA5,55,1.0,5
12,3,CDA5,56,1.0,5
12,3,CDA5,57,1.0,5
12,3,CDA5,58,1.0,5
12,3,CDA5,59,1.0,5
12,3,CDA5,60,1.0,5
13,4,CDA5,1,19.9,5
13,4,CDA5,2,19.9,5
13,4,CDA5,3,13.899999999999999,5
13,4,CDA5,4,2.0,5
13,4,CDA5,5,2.0,5
13,4,CDA5,6,1.0,5
13,4,CDA5,7,1.0,5
13,4,CDA5,8,1.0,5
13,4,CDA5,9,1.0,5
13,4,CDA5,10,1.0,5
13,4,CDA5,11,4.0,5
13,4,CDA5,12,1.0,5
13,4,CDA5,13,1.0,5
13,4,CDA5,14,1.0,5
13,4,CDA5,15,1.0,5
13,4,CDA5,16,1.0,5
13,4,CDA5,17,1.0,5
13,4,CDA5,18,1.0,5
13,4,CDA5,19,10.0,5
13,4,CDA5,20,10.0,5
13,4,CDA5,21,3.0,5
13,4,CDA5,22,4.0,5
13,4,CDA5,23,4.0,5
13,4,CDA5,24,4.0,5
13,4,CDA5,25,10.0,5
13,4,CDA5,26,2.0,5
13,4,CDA5,27,2.0,5
13,4,CDA5,28,2.0,5
13,4,CDA5,29,2.0,5
13,4,CDA5,30,2.0,5
13,4,CDA5,31,2.0,5
13,4,CDA5,32,2.0,5
13,4,CDA5,33,2.0,5
13,4,CDA5,34,2.0,5
13,4,CDA5,35,2.0,5
13,4,CDA5,36,2.0,5
13,4,CDA5,37,2.0,5
13,4,CDA5,38,2.0,5
13,4,CDA5,39,2.0,5
13,4,CDA5,40,5.0,5
13,4,CDA5,41,5.0,5
13,4,CDA5,42,5.0,5
13,4,CDA5,43,3.0,5
13,4,CDA5,44,4.800000000000001,5
13,4,CDA5,45,4.800000000000001,5
13,4,CDA5,46,6.6,5
13,4,CDA5,47,6.6,5
13,4,CDA5,48,6.6,5
13,4,CDA5,49,4.0,5
13,4,CDA5,50,4.0,5
13,4,CDA5,51,4.0,5
13,4,CDA5,52,4.0,5
13,4,CDA5,53,4.0,5
13,4,CDA5,54,4.0,5
13,4,CDA5,55,4.0,5
13,4,CDA5,56,4.0,5
13,4,CDA5,57,4.0,5
13,4,CDA5,58,4.0,5
13,4,CDA5,59,4.0,5
13,4,CDA5,60,4.0,5
14,4,CDA5,1,19.9,5
14,4,CDA5,2,20.0,5
14,4,CDA5,3,13.0,5
14,4,CDA5,4,13.0,5
14,4,CDA5,5,1.0,5
14,4,CDA5,6,1.0,5
14,4,CDA5,7,1.0,5
14,4,CDA5,8,1.0,5
14,4,CDA5,9,1.0,5
14,4,CDA5,10,1.0,5
14,4,CDA5,11,2.0,5
14,4,CDA5,12,1.0,5
14,4,CDA5,13,1.0,5
14,4,CDA5,14,3.0,5
14,4,CDA5,15,6.1,5
14,4,CDA5,16,10.0,5
14,4,CDA5,17,4.0,5
14,4,CDA5,18,1.0,5
14,4,CDA5,19,1.0,5
14,4,CDA5,20,3.0,5
14,4,CDA5,21,3.0,5
14,4,CDA5,22,1.0,5
14,4,CDA5,23,1.0,5
14,4,CDA5,24,3.0,5
14,4,CDA5,25,3.0,5
14,4,CDA5,26,3.0,5
14,4,CDA5,27,1.0,5
14,4,CDA5,28,1.0,5
14,4,CDA5,29,2.0,5
14,4,CDA5,30,1.0,5
14,4,CDA5,31,4.0,5
14,4,CDA5,32,5.0,5
14,4,CDA5,33,15.0,5
14,4,CDA5,34,15.0,5
14,4,CDA5,35,11.0,5
14,4,CDA5,36,2.0,5
14,4,CDA5,37,2.0,5
14,4,CDA5,38,2.0,5
14,4,CDA5,39,2.0,5
14,4,CDA5,40,2.0,5
14,4,CDA5,41,2.0,5
14,4,CDA5,42,2.0,5
14,4,CDA5,43,2.0,5
14,4,CDA5,44,2.0,5
14,4,CDA5,45,2.0,5
14,4,CDA5,46,2.0,5
14,4,CDA5,47,2.0,5
14,4,CDA5,48,2.0,5
14,4,CDA5,49,2.0,5
14,4,CDA5,50,2.0,5
14,4,CDA5,51,1.0,5
14,4,CDA5,52,1.0,5
14,4,CDA5,53,1.0,5
14,4,CDA5,54,1.0,5
14,4,CDA5,55,1.0,5
14,4,CDA5,56,1.0,5
14,4,CDA5,57,1.0,5
14,4,CDA5,58,1.0,5
14,4,CDA5,59,1.0,5
14,4,CDA5,60,2.0,5
15,4,CDA5,1,19.9,5
15,4,CDA5,2,20.0,5
15,4,CDA5,3,1.0,5
15,4,CDA5,4,1.0,5
15,4,CDA5,5,1.0,5
15,4,CDA5,6,1.0,5
15,4,CDA5,7,1.0,5
15,4,CDA5,8,1.0,5
15,4,CDA5,9,1.0,5
15,4,CDA5,10,1.0,5
15,4,CDA5,11,4.0,5
15,4,CDA5,12,4.0,5
15,4,CDA5,13,3.0,5
15,4,CDA5,14,4.0,5
15,4,CDA5,15,13.0,5
15,4,CDA5,16,1.0,5
15,4,CDA5,17,1.0,5
15,4,CDA5,18,1.0,5
15,4,CDA5,19,1.0,5
15,4,CDA5,20,1.0,5
15,4,CDA5,21,1.0,5
15,4,CDA5,22,1.0,5
15,4,CDA5,23,2.0,5
15,4,CDA5,24,2.0,5
15,4,CDA5,25,2.0,5
15,4,CDA5,26,2.0,5
15,4,CDA5,27,1.0,5
15,4,CDA5,28,1.0,5
15,4,CDA5,29,3.0,5
15,4,CDA5,30,3.0,5
15,4,CDA5,31,3.0,5
15,4,CDA5,32,3.0,5
15,4,CDA5,33,3.0,5
15,4,CDA5,34,2.0,5
15,4,CDA5,35,2.0,5
15,4,CDA5,36,2.0,5
15,4,CDA5,37,2.0,5
15,4,CDA5,38,2.0,5
15,4,CDA5,39,2.0,5
15,4,CDA5,40,2.0,5
15,4,CDA5,41,2.0,5
15,4,CDA5,42,2.0,5
15,4,CDA5,43,2.0,5
15,4,CDA5,44,2.0,5
15,4,CDA5,45,2.0,5
15,4,CDA5,46,1.0,5
15,4,CDA5,47,1.0,5
15,4,CDA5,48,2.0,5
15,4,CDA5,49,2.0,5
15,4,CDA5,50,2.0,5
15,4,CDA5,51,2.0,5
15,4,CDA5,52,2.0,5
15,4,CDA5,53,2.0,5
15,4,CDA5,54,2.0,5
15,4,CDA5,55,2.0,5
15,4,CDA5,56,2.0,5
15,4,CDA5,57,2.0,5
15,4,CDA5,58,2.0,5
15,4,CDA5,59,2.0,5
15,4,CDA5,60,2.0,5
16,4,CDA5,1,20.0,5
16,4,CDA5,2,12.0,5
16,4,CDA5,3,1.0,5
16,4,CDA5,4,1.0,5
16,4,CDA5,5,1.0,5
16,4,CDA5,6,1.0,5
16,4,CDA5,7,1.0,5
16,4,CDA5,8,1.0,5
16,4,CDA5,9,1.0,5
16,4,CDA5,10,1.0,5
16,4,CDA5,11,1.0,5
16,4,CDA5,12,11.0,5
16,4,CDA5,13,2.0,5
16,4,CDA5,14,2.0,5
16,4,CDA5,15,3.0,5
16,4,CDA5,16,3.0,5
16,4,CDA5,17,3.0,5
16,4,CDA5,18,3.0,5
16,4,CDA5,19,3.0,5
16,4,CDA5,20,3.0,5
16,4,CDA5,21,2.0,5
16,4,CDA5,22,2.0,5
16,4,CDA5,23,2.0,5
16,4,CDA5,24,2.0,5
16,4,CDA5,25,2.0,5
16,4,CDA5,26,2.0,5
16,4,CDA5,27,2.0,5
16,4,CDA5,28,2.0,5
16,4,CDA5,29,2.0,5
16,4,CDA5,30,2.0,5
16,4,CDA5,31,2.0,5
16,4,CDA5,32,2.0,5
16,4,CDA5,33,2.0,5
16,4,CDA5,34,3.0,5
16,4,CDA5,35,3.0,5
16,4,CDA5,36,3.0,5
16,4,CDA5,37,1.0,5
16,4,CDA5,38,1.0,5
16,4,CDA5,39,1.0,5
16,4,CDA5,40,1.0,5
16,4,CDA5,41,1.0,5
16,4,CDA5,42,1.0,5
16,4,CDA5,43,1.0,5
16,4,CDA5,44,1.0,5
16,4,CDA5,45,1.0,5
16,4,CDA5,46,1.0,5
16,4,CDA5,47,1.0,5
16,4,CDA5,48,3.0,5
16,4,CDA5,49,6.0,5
16,4,CDA5,50,6.0,5
16,4,CDA5,51,10.0,5
16,4,CDA5,52,3.0,5
16,4,CDA5,53,3.0,5
16,4,CDA5,54,1.5999999999999996,5
16,4,CDA5,55,2.6500000000000004,5
16,4,CDA5,56,2.6500000000000004,5
16,4,CDA5,57,2.6500000000000004,5
16,4,CDA5,58,2.6500000000000004,5
16,4,CDA5,59,2.6500000000000004,5
16,4,CDA5,60,2.6500000000000004,5
17,5,CDA5,1,20.0,5
17,5,CDA5,2,20.0,5
17,5,CDA5,3,12.0,5
17,5,CDA5,4,2.0,5
17,5,CDA5,5,4.0,5
17,5,CDA5,6,10.0,5
17,5,CDA5,7,10.0,5
17,5,CDA5,8,6.0,5
17,5,CDA5,9,6.0,5
17,5,CDA5,10,6.0,5
17,5,CDA5,11,6.0,5
17,5,CDA5,12,6.0,5
17,5,CDA5,13,7.0,5
17,5,CDA5,14,7.0,5
17,5,CDA5,15,7.0,5
17,5,CDA5,16,1.0,5
17,5,CDA5,17,1.0,5
17,5,CDA5,18,1.0,5
17,5,CDA5,19,10.0,5
17,5,CDA5,20,10.0,5
17,5,CDA5,21,14.0,5
17,5,CDA5,22,14.0,5
17,5,CDA5,23,9.0,5
17,5,CDA5,24,9.0,5
17,5,CDA5,25,9.0,5
17,5,CDA5,26,7.0,5
17,5,CDA5,27,7.0,5
17,5,CDA5,28,7.0,5
17,5,CDA5,29,2.0,5
17,5,CDA5,30,2.0,5
17,5,CDA5,31,2.0,5
17,5,CDA5,32,2.0,5
17,5,CDA5,33,2.0,5
17,5,CDA5,34,2.0,5
17,5,CDA5,35,2.0,5
17,5,CDA5,36,2.0,5
17,5,CDA5,37,2.0,5
17,5,CDA5,38,2.0,5
17,5,CDA5,39,1.0,5
17,5,CDA5,40,1.0,5
17,5,CDA5,41,1.0,5
17,5,CDA5,42,1.0,5
17,5,CDA5,43,1.0,5
17,5,CDA5,44,1.0,5
17,5,CDA5,45,1.0,5
17,5,CDA5,46,1.0,5
17,5,CDA5,47,1.0,5
17,5,CDA5,48,1.0,5
17,5,CDA5,49,1.0,5
17,5,CDA5,50,1.0,5
17,5,CDA5,51,1.0,5
17,5,CDA5,52,1.0,5
17,5,CDA5,53,1.0,5
17,5,CDA5,54,1.0,5
17,5,CDA5,55,1.0,5
17,5,CDA5,56,1.0,5
17,5,CDA5,57,3.0,5
17,5,CDA5,58,2.0,5
17,5,CDA5,59,2.0,5
17,5,CDA5,60,2.0,5
18,5,CDA5,1,20.0,5
18,5,CDA5,2,20.0,5
18,5,CDA5,3,14.0,5
18,5,CDA5,4,4.0,5
18,5,CDA5,5,5.0,5
18,5,CDA5,6,2.0,5
18,5,CDA5,7,2.0,5
18,5,CDA5,8,2.0,5
18,5,CDA5,9,2.0,5
18,5,CDA5,10,11.0,5
18,5,CDA5,11,7.0,5
18,5,CDA5,12,2.0,5
18,5,CDA5,13,2.0,5
18,5,CDA5,14,8.0,5
18,5,CDA5,15,4.0,5
18,5,CDA5,16,4.0,5
18,5,CDA5,17,5.0,5
18,5,CDA5,18,5.0,5
18,5,CDA5,19,12.0,5
18,5,CDA5,20,12.0,5
18,5,CDA5,21,12.0,5
18,5,CDA5,22,3.0,5
18,5,CDA5,23,3.0,5
18,5,CDA5,24,3.0,5
18,5,CDA5,25,3.0,5
18,5,CDA5,26,3.0,5
18,5,CDA5,27,3.0,5
18,5,CDA5,28,3.0,5
18,5,CDA5,29,2.0,5
18,5,CDA5,30,2.0,5
18,5,CDA5,31,2.0,5
18,5,CDA5,32,2.0,5
18,5,CDA5,33,2.0,5
18,5,CDA5,34,2.0,5
18,5,CDA5,35,2.0,5
18,5,CDA5,36,2.0,5
18,5,CDA5,37,2.0,5
18,5,CDA5,38,2.0,5
18,5,CDA5,39,2.0,5
18,5,CDA5,40,2.0,5
18,5,CDA5,41,2.0,5
18,5,CDA5,42,2.0,5
18,5,CDA5,43,2.0,5
18,5,CDA5,44,2.0,5
18,5,CDA5,45,2.0,5
18,5,CDA5,46,2.0,5
18,5,CDA5,47,2.0,5
18,5,CDA5,48,2.0,5
18,5,CDA5,49,2.0,5
18,5,CDA5,50,2.0,5
18,5,CDA5,51,1.0,5
18,5,CDA5,52,4.0,5
18,5,CDA5,53,4.0,5
18,5,CDA5,54,2.0,5
18,5,CDA5,55,2.0,5
18,5,CDA5,56,2.0,5
18,5,CDA5,57,2.0,5
18,5,CDA5,58,2.0,5
18,5,CDA5,59,2.0,5
18,5,CDA5,60,2.0,5
19,5,CDA5,1,20.0,5
19,5,CDA5,2,20.0,5
19,5,CDA5,3,12.0,5
19,5,CDA5,4,14.0,5
19,5,CDA5,5,4.0,5
19,5,CDA5,6,8.0,5
19,5,CDA5,7,1.0,5
19,5,CDA5,8,1.0,5
19,5,CDA5,9,2.0,5
19,5,CDA5,10,2.0,5
19,5,CDA5,11,2.0,5
19,5,CDA5,12,2.0,5
19,5,CDA5,13,6.0,5
19,5,CDA5,14,3.0,5
19,5,CDA5,15,3.0,5
19,5,CDA5,16,3.0,5
19,5,CDA5,17,3.0,5
19,5,CDA5,18,3.0,5
19,5,CDA5,19,3.0,5
19,5,CDA5,20,3.0,5
19,5,CDA5,21,1.0,5
19,5,CDA5,22,1.0,5
19,5,CDA5,23,1.0,5
19,5,CDA5,24,1.0,5
19,5,CDA5,25,1.0,5
19,5,CDA5,26,1.0,5
19,5,CDA5,27,1.0,5
19,5,CDA5,28,1.0,5
19,5,CDA5,29,1.0,5
19,5,CDA5,30,1.0,5
19,5,CDA5,31,1.0,5
19,5,CDA5,32,1.0,5
19,5,CDA5,33,1.0,5
19,5,CDA5,34,3.0,5
19,5,CDA5,35,3.0,5
19,5,CDA5,36,3.0,5
19,5,CDA5,37,3.0,5
19,5,CDA5,38,3.0,5
19,5,CDA5,39,3.0,5
19,5,CDA5,40,3.0,5
19,5,CDA5,41,3.0,5
19,5,CDA5,42,3.0,5
19,5,CDA5,43,3.0,5
19,5,CDA5,44,3.0,5
19,5,CDA5,45,3.0,5
19,5,CDA5,46,3.3499999999999996,5
19,5,CDA5,47,5.0,5
19,5,CDA5,48,2.0,5
19,5,CDA5,49,2.0,5
19,5,CDA5,50,2.0,5
19,5,CDA5,51,2.0,5
19,5,CDA5,52,2.0,5
19,5,CDA5,53,2.0,5
19,5,CDA5,54,2.0,5
19,5,CDA5,55,2.0,5
19,5,CDA5,56,2.0,5
19,5,CDA5,57,5.0,5
19,5,CDA5,58,5.0,5
19,5,CDA5,59,5.0,5
19,5,CDA5,60,5.0,5
20,5,CDA5,1,20.0,5
20,5,CDA5,2,19.9,5
20,5,CDA5,3,11.899999999999999,5
20,5,CDA5,4,1.0,5
20,5,CDA5,5,1.0,5
20,5,CDA5,6,1.0,5
20,5,CDA5,7,1.0,5
20,5,CDA5,8,2.0,5
20,5,CDA5,9,1.0,5
20,5,CDA5,10,2.0,5
20,5,CDA5,11,8.0,5
20,5,CDA5,12,1.0,5
20,5,CDA5,13,8.0,5
20,5,CDA5,14,3.0,5
20,5,CDA5,15,3.0,5
20,5,CDA5,16,3.0,5
20,5,CDA5,17,1.0,5
20,5,CDA5,18,1.0,5
20,5,CDA5,19,1.0,5
20,5,CDA5,20,1.0,5
20,5,CDA5,21,4.0,5
20,5,CDA5,22,4.0,5
20,5,CDA5,23,4.0,5
20,5,CDA5,24,4.0,5
20,5,CDA5,25,4.0,5
20,5,CDA5,26,4.0,5
20,5,CDA5,27,4.0,5
20,5,CDA5,28,4.0,5
20,5,CDA5,29,4.0,5
20,5,CDA5,30,4.0,5
20,5,CDA5,31,5.0,5
20,5,CDA5,32,5.0,5
20,5,CDA5,33,3.0,5
20,5,CDA5,34,3.0,5
20,5,CDA5,35,3.0,5
20,5,CDA5,36,3.0,5
20,5,CDA5,37,3.0,5
20,5,CDA5,38,3.0,5
20,5,CDA5,39,3.0,5
20,5,CDA5,40,3.0,5
20,5,CDA5,41,5.0,5
20,5,CDA5,42,5.0,5
20,5,CDA5,43,4.0,5
20,5,CDA5,44,4.0,5
20,5,CDA5,45,4.0,5
20,5,CDA5,46,4.0,5
20,5,CDA5,47,4.0,5
20,5,CDA5,48,4.0,5
20,5,CDA5,49,3.0,5
20,5,CDA5,50,3.0,5
20,5,CDA5,51,3.0,5
20,5,CDA5,52,4.0,5
20,5,CDA5,53,4.0,5
20,5,CDA5,54,2.0,5
20,5,CDA5,55,2.0,5
20,5,CDA5,56,4.0,5
20,5,CDA5,57,4.0,5
20,5,CDA5,58,4.0,5
20,5,CDA5,59,4.0,5
20,5,CDA5,60,2.6999999999999993,5
1,1,Flow301,1,2.0,1
1,1,Flow301,2,2.0,1
1,1,Flow301,3,2.0,1
1,1,Flow301,4,2.0,1
1,1,Flow301,5,2.0,1
1,1,Flow301,6,0.9666666666666666,1
1,1,Flow301,7,0.9666666666666666,1
1,1,Flow301,8,0.9515151515151515,1
1,1,Flow301,9,1.5300596014155334,1
1,1,Flow301,10,1.5300596014155334,1
1,1,Flow301,11,1.5300596014155334,1
1,1,Flow301,12,1.5300596014155334,1
1,1,Flow301,13,1.5300596014155334,1
1,1,Flow301,14,1.538257674528861,1
1,1,Flow301,15,1.582857142857143,1
1,1,Flow301,16,1.3923913043478262,1
1,1,Flow301,17,0.9826923076923076,1
1,1,Flow301,18,0.9826923076923076,1
1,1,Flow301,19,0.9826923076923076,1
1,1,Flow301,20,0.5689013884666061,1
1,1,Flow301,21,0.5689013884666061,1
1,1,Flow301,22,0.5689013884666061,1
1,1,Flow301,23,0.5689013884666061,1
1,1,Flow301,24,0.5689013884666061,1
1,1,Flow301,25,0.5689013884666061,1
1,1,Flow301,26,0.5689013884666061,1
1,1,Flow301,27,0.5689013884666061,1
1,1,Flow301,28,0.6563519813519813,1
1,1,Flow301,29,0.4450757575757575,1
1,1,Flow301,30,0.43939393939393934,1
1,1,Flow301,31,0.43939393939393934,1
1,1,Flow301,32,0.43939393939393934,1
1,1,Flow301,33,0.3666666666666666,1
1,1,Flow301,34,0.3666666666666666,1
1,1,Flow301,35,0.3927812973792505,1
1,1,Flow301,36,0.3927812973792505,1
1,1,Flow301,37,0.3927812973792505,1
1,1,Flow301,38,0.3927812973792505,1
1,1,Flow301,39,0.3927812973792505,1
1,1,Flow301,40,0.3927812973792505,1
1,1,Flow301,41,0.3927812973792505,1
1,1,Flow301,42,0.3927812973792505,1
1,1,Flow301,43,0.37259259259259253,1
1,1,Flow301,44,0.37259259259259253,1
1,1,Flow301,45,0.581919191919192,1
1,1,Flow301,46,0.581919191919192,1
1,1,Flow301,47,0.581919191919192,1
1,1,Flow301,48,0.581919191919192,1
1,1,Flow301,49,0.581919191919192,1
1,1,Flow301,50,0.581919191919192,1
1,1,Flow301,51,0.581919191919192,1
1,1,Flow301,52,0.581919191919192,1
1,1,Flow301,53,0.581919191919192,1
1,1,Flow301,54,0.581919191919192,1
1,1,Flow301,55,0.3115322319403952,1
1,1,Flow301,56,0.3115322319403952,1
1,1,Flow301,57,0.3208616780045352,1
1,1,Flow301,58,0.3208616780045352,1
1,1,Flow301,59,0.3208616780045352,1
1,1,Flow301,60,0.3208616780045352,1
2,1,Flow301,1,2.0,1
2,1,Flow301,2,2.0,1
2,1,Flow301,3,2.0,1
2,1,Flow301,4,2.0,1
2,1,Flow301,5,2.0,1
2,1,Flow301,6,0.8666666666666666,1
2,1,Flow301,7,0.8666666666666666,1
2,1,Flow301,8,0.8666666666666666,1
2,1,Flow301,9,0.8666666666666666,1
2,1,Flow301,10,0.8979166666666666,1
2,1,Flow301,11,0.7265720081135902,1
2,1,Flow301,12,0.7265720081135902,1
2,1,Flow301,13,0.5522817460317461,1
2,1,Flow301,14,0.5522817460317461,1
2,1,Flow301,15,0.5522817460317461,1
2,1,Flow301,16,0.5522817460317461,1
2,1,Flow301,17,0.8469246031746032,1
2,1,Flow301,18,0.3317460317460318,1
2,1,Flow301,19,0.39184782608695645,1
2,1,Flow301,20,0.39184782608695645,1
2,1,Flow301,21,0.39184782608695645,1
2,1,Flow301,22,0.27321428571428574,1
2,1,Flow301,23,0.43792207792207793,1
2,1,Flow301,24,0.43792207792207793,1
2,1,Flow301,25,0.44867905003363173,1
2,1,Flow301,26,0.44867905003363173,1
2,1,Flow301,27,0.5479139784946236,1
2,1,Flow301,28,0.3937586604116931,1
2,1,Flow301,29,0.3937586604116931,1
2,1,Flow301,30,1.2276500720657553,1
2,1,Flow301,31,0.37393278685787745,1
2,1,Flow301,32,0.37393278685787745,1
2,1,Flow301,33,0.37393278685787745,1
2,1,Flow301,34,0.32694721299372465,1
2,1,Flow301,35,0.32694721299372465,1
2,1,Flow301,36,0.32694721299372465,1
