group,period,price_deviation,realized_surplus,traded_volume,filled_contract,block,format,ce_quantity,filled_ce_quantity,block_1,block_2,block_3,block_4,block_5,group_id_x,format_num,realized_surplus_percent,filled_contract_percent,change_log_wprice,change_log_price,Traded/CE Quantity,gross_profits,gross_norm_diff,total_ce_profit,overall_order_num,overall_order_price_low,overall_order_price_high,overall_order_quantity,overall_order_rate,overall_order_price_low_initial,overall_order_price_high_initial,overall_order_quantity_initial,overall_order_rate_initial,max_quantity/rate_orders_buy,max_quantity/rate_orders_sell,%no_trans,max_quantity/rate_orders,buyer_profit,buyer_ce_profit,buyer_order_num,buyer_order_price_low,buyer_order_price_high,buyer_order_quantity,buyer_order_rate,buyer_order_price_low_initial,buyer_order_price_high_initial,buyer_order_quantity_initial,buyer_order_rate_initial,seller_profit,seller_ce_profit,seller_order_num,seller_order_price_low,seller_order_price_high,seller_order_quantity,seller_order_rate,seller_order_price_low_initial,seller_order_price_high_initial,seller_order_quantity_initial,seller_order_rate_initial,%max_quantity/rate_orders_buy,%max_quantity/rate_orders_sell,%max_quantity/rate_orders,group_id_y,seller_realized_surplus,buyer_realized_surplus,order_size,gross_diff
Flow301,2,7.834889217436285,0.6061,633.22,0.5757,1,Flow30,1100,0.5756545454545455,True,False,False,False,False,1,1,60.61,57.57,0.0879598086042883,0.050235899872499115,0.5756545454545455,7090.92,2.397536693548387,11700.0,30.0,7.12200956937799,10.344497607655502,150.28708133971293,14.059808612440191,5.75,12.0,275.0,17.5,0.0,4.0,0.15833333333333333,4.0,6028.3099999999995,2400.0,11,3.4545454545454546,6.636363636363637,136.36363636363637,12.909090909090908,0.0,9.0,300.0,10.0,1062.6100000000001,9300.0,19,10.789473684210526,14.052631578947368,164.21052631578948,15.210526315789474,11.5,15.0,250.0,25.0,0.0,0.21052631578947367,0.10526315789473684,1,0.11425913978494626,2.5117958333333332,42.214666666666666,11865.699999999999
Flow301,3,4.346895959609423,0.461,412.665,0.3752,1,Flow30,1100,0.37515000000000004,True,False,False,False,False,1,1,46.1,37.519999999999996,0.19776036729406385,0.15188790802425356,0.37515000000000004,5394.2,0.9040123655913977,11700.0,36.0,6.3311688311688314,13.292207792207792,194.6590909090909,13.064935064935066,2.75,11.25,325.0,11.75,0.0,7.0,0.10833333333333334,7.0,2831.08,2400.0,14,2.5714285714285716,10.357142857142858,225.0,9.857142857142858,0.0,8.0,400.0,7.0,2563.12,9300.0,22,10.090909090909092,16.227272727272727,164.3181818181818,16.272727272727273,5.5,14.5,250.0,16.5,0.0,0.3181818181818182,0.1590909090909091,1,0.2756043010752688,1.1796166666666665,22.925833333333333,7167.96
Flow301,4,6.3935383474290495,0.7008,640.595,0.5771,1,Flow30,1100,0.5823590909090909,True,False,False,False,False,1,1,70.08,57.709999999999994,0.11840748211296818,0.12122683253607368,0.5823590909090909,8198.939999999999,1.9902455645161288,11700.0,33.0,5.37218045112782,10.768796992481203,158.89097744360902,15.61466165413534,5.333333333333334,10.833333333333332,200.0,15.333333333333332,2.0,5.0,0.075,7.0,5478.61,2400.0,14,1.4285714285714286,7.642857142857143,178.57142857142858,11.071428571428571,2.3333333333333335,8.666666666666666,200.0,8.333333333333334,2720.33,9300.0,19,9.31578947368421,13.894736842105264,139.21052631578948,20.157894736842106,8.333333333333334,13.0,200.0,22.333333333333332,0.14285714285714285,0.2631578947368421,0.20300751879699247,1,0.29250860215053764,2.2827541666666664,38.8239393939394,9658.279999999999
Flow301,5,1.3588172349273737,0.7873,764.09,0.63,2,Flow30,1200,0.6367416666666667,False,True,False,False,False,1,1,78.73,63.0,0.08312374888029131,0.07924828969137035,0.6367416666666667,8423.789999999999,-0.5057201555023925,10700.0,31.0,3.95625,9.447916666666668,130.41666666666666,16.389583333333334,4.958333333333334,11.291666666666668,170.83333333333331,20.375,1.0,8.0,0.075,9.0,6137.73,8800.0,16,1.3125,6.5625,137.5,10.3125,3.25,7.25,175.0,10.75,2286.06,1900.0,15,6.6,12.333333333333334,123.33333333333333,22.466666666666665,6.666666666666667,15.333333333333334,166.66666666666666,30.0,0.0625,0.5333333333333333,0.29791666666666666,1,1.2031894736842106,0.6974693181818181,49.296129032258065,-3048.3300000000004
Flow301,6,1.0281668119155132,0.8627,863.015,0.7148,2,Flow30,1200,0.7191791666666667,False,True,False,False,False,1,1,86.27,71.48,0.12090068502359262,0.07664474539292618,0.7191791666666667,9230.98,-0.2805447966507174,10700.0,37.0,4.4676470588235295,9.851470588235294,187.79558823529413,14.58235294117647,4.0,10.375,258.33333333333337,18.625,3.0,6.0,0.075,9.0,7153.450000000001,8800.0,17,1.2352941176470589,6.352941176470588,252.94117647058823,12.764705882352942,2.0,7.0,366.6666666666667,16.0,2077.5299999999997,1900.0,20,7.7,13.35,122.65,16.4,6.0,13.75,150.0,21.25,0.17647058823529413,0.3,0.23823529411764705,1,1.093436842105263,0.8128920454545455,46.64945945945946,-1824.079999999999
Flow301,7,0.6893970623693431,0.939,1009.605,0.8398,2,Flow30,1200,0.8413375,False,True,False,False,False,1,1,93.89999999999999,83.98,0.06673395440033009,0.03406921970098029,0.8413375,10047.3,-0.353931937799043,10700.0,34.0,4.205882352941177,9.647058823529411,158.41176470588238,17.88235294117647,4.25,9.916666666666668,170.83333333333331,26.125,3.0,8.0,0.075,11.0,7710.139999999999,8800.0,17,1.1176470588235294,6.588235294117647,158.7058823529412,15.764705882352942,2.5,8.5,175.0,22.25,2337.16,1900.0,17,7.294117647058823,12.705882352941176,158.11764705882354,20.0,6.0,11.333333333333334,166.66666666666666,30.0,0.17647058823529413,0.47058823529411764,0.3235294117647059,1,1.2300842105263157,0.8761522727272727,59.38852941176471,-1527.0200000000004
Flow301,8,0.8357018321954897,0.9465,1042.445,0.855,2,Flow30,1200,0.8687041666666666,False,True,False,False,False,1,1,94.65,85.5,0.07220574636633535,0.08007584513468337,0.8687041666666666,10127.259999999998,-0.5525868421052631,10700.0,27.0,4.732954545454545,10.056818181818182,167.03125,20.309659090909093,4.0,9.5,237.5,26.5,4.0,7.0,0.1,11.0,7465.48,8800.0,11,1.0909090909090908,7.363636363636363,212.0,20.181818181818183,2.0,9.25,250.0,25.5,2661.7799999999997,1900.0,16,8.375,12.75,122.0625,20.4375,6.0,9.75,225.0,27.5,0.36363636363636365,0.4375,0.4005681818181818,1,1.400936842105263,0.8483499999999999,77.21814814814815,-2096.3
Flow301,9,1.3379274146741365,0.7964,1213.62,0.8091,3,Flow30,1500,0.8090799999999999,False,False,True,False,False,1,1,79.64,80.91000000000001,0.05098366509406956,0.036039377167316755,0.8090799999999999,10512.24,0.6849744651483782,13200.0,28.0,4.35,9.705555555555556,177.30555555555554,19.87222222222222,3.666666666666667,10.333333333333334,225.0,21.5,4.0,1.0,0.11666666666666667,5.0,7750.78,6900.0,18,1.0,8.11111111111111,133.61111111111111,19.444444444444443,2.6666666666666665,10.333333333333334,183.33333333333334,16.666666666666668,2761.46,6300.0,10,7.7,11.3,221.0,20.3,4.666666666666667,10.333333333333334,266.6666666666667,26.333333333333332,0.2222222222222222,0.1,0.1611111111111111,1,0.4383269841269841,1.1233014492753624,86.68714285714285,4389.32
Flow301,10,0.10859709753023594,0.8975,1177.36,0.7833,3,Flow30,1500,0.7849066666666666,False,False,True,False,False,1,1,89.75,78.33,0.05784129406104889,0.04129156243165929,0.7849066666666666,11846.43,0.40154416839199436,13200.0,27.0,5.450549450549451,11.695054945054945,174.45054945054943,18.664835164835168,3.375,10.25,281.25,24.125,4.0,2.0,0.18333333333333332,6.0,7514.8099999999995,6900.0,14,2.2857142857142856,7.928571428571429,174.28571428571428,20.714285714285715,2.25,9.5,312.5,23.75,4331.62,6300.0,13,8.615384615384615,15.461538461538462,174.6153846153846,16.615384615384617,4.5,11.0,250.0,24.5,0.2857142857142857,0.15384615384615385,0.21978021978021978,1,0.6875587301587301,1.0891028985507245,87.21185185185185,2583.1899999999996
Flow301,11,0.0,0.7701,1055.915,0.7039,3,Flow30,1500,0.7039433333333333,False,False,True,False,False,1,1,77.01,70.39,0.03259311701278606,0.028103795355042573,0.7039433333333333,10164.93,0.19968951000690138,13200.0,19.0,4.948863636363637,11.517045454545453,184.0681818181818,22.99431818181818,3.7916666666666665,11.916666666666668,316.66666666666663,23.0,4.0,4.0,0.1,8.0,5971.1,6900.0,8,2.625,8.125,201.5,24.625,2.25,9.5,300.0,24.0,4193.83,6300.0,11,7.2727272727272725,14.909090909090908,166.63636363636363,21.363636363636363,5.333333333333333,14.333333333333334,333.3333333333333,22.0,0.5,0.36363636363636365,0.4318181818181818,1,0.6656873015873016,0.865376811594203,111.14894736842105,1177.2700000000004
Flow301,12,0.18374715504610517,0.7641,1109.915,0.7399,3,Flow30,1500,0.7399433333333333,False,False,True,False,False,1,1,76.41,73.99,0.03410561255366938,0.018077441642563988,0.7399433333333333,10085.77,0.16191421670117323,13200.0,24.0,5.083333333333334,11.083333333333332,209.25,23.375,3.3333333333333335,11.166666666666668,333.33333333333337,26.916666666666664,3.0,6.0,0.11666666666666667,9.0,5805.32,6900.0,12,1.5833333333333333,8.25,231.16666666666666,20.0,1.0,8.0,350.0,27.5,4280.45,6300.0,12,8.583333333333334,13.916666666666666,187.33333333333334,26.75,5.666666666666667,14.333333333333334,316.6666666666667,26.333333333333332,0.25,0.5,0.375,1,0.6794365079365079,0.8413507246376811,92.49291666666666,924.8699999999999
Flow301,13,0.6755489187656938,0.9185,1024.98,0.8513,4,Flow30,1200,0.85415,False,False,False,True,False,1,1,91.85,85.13,0.02929059672643651,0.0185332307988859,0.85415,9828.34,-0.4279940789473684,10700.0,22.0,4.454545454545454,9.954545454545455,230.36363636363637,21.5,3.125,9.75,356.25,25.25,3.0,6.0,0.1,9.0,7414.33,8800.0,11,1.6363636363636365,6.909090909090909,227.27272727272728,19.545454545454547,0.0,8.0,400.0,25.5,2414.0099999999998,1900.0,11,7.2727272727272725,13.0,233.45454545454547,23.454545454545453,6.25,11.5,312.5,25.0,0.2727272727272727,0.5454545454545454,0.40909090909090906,1,1.2705315789473683,0.8425374999999999,93.18,-1899.6799999999998
Flow301,14,1.2359526766201947,0.8948,1115.845,0.9201,4,Flow30,1200,0.9298708333333333,False,False,False,True,False,1,1,89.48,92.01,0.048209781158399155,0.02867664651790808,0.9298708333333333,9574.16,-0.6295244617224881,10700.0,25.0,4.402597402597403,10.282467532467532,229.8051948051948,24.31818181818182,3.625,9.166666666666668,329.16666666666663,29.0,4.0,6.0,0.125,10.0,6890.37,8800.0,11,2.090909090909091,7.636363636363637,278.1818181818182,24.636363636363637,1.25,8.0,375.0,28.0,2683.79,1900.0,14,6.714285714285714,12.928571428571429,181.42857142857142,24.0,6.0,10.333333333333334,283.3333333333333,30.0,0.36363636363636365,0.42857142857142855,0.39610389610389607,1,1.412521052631579,0.7829965909090909,89.2676,-2693.42
Flow301,15,0.5496503628041953,0.8029,1100.965,0.8757,4,Flow30,1200,0.9174708333333332,False,False,False,True,False,1,1,80.28999999999999,87.57000000000001,0.0349818766018343,0.027889711260937717,0.9174708333333332,8591.189999999999,-0.5281471291866028,10700.0,27.0,4.164835164835165,9.12912087912088,167.93956043956047,22.302197802197803,4.125,11.5,293.75,25.125,2.0,10.0,0.10833333333333334,12.0,6240.36,8800.0,13,1.6153846153846154,6.615384615384615,162.30769230769232,19.46153846153846,2.5,8.5,300.0,23.5,2350.83,1900.0,14,6.714285714285714,11.642857142857142,173.57142857142858,25.142857142857142,5.75,14.5,287.5,26.75,0.15384615384615385,0.7142857142857143,0.4340659340659341,1,1.237278947368421,0.7091318181818181,81.55296296296295,-3010.4700000000003
Flow301,16,0.6018417995362588,0.9581,1278.975,1.0614,4,Flow30,1200,1.0658124999999998,False,False,False,True,False,1,1,95.81,106.13999999999999,0.04367826185015663,0.03344183129540416,1.0658124999999998,10251.9,-0.4277050837320575,10700.0,26.0,3.769230769230769,9.423076923076923,145.69230769230768,21.192307692307693,3.375,10.25,268.75,23.25,1.0,9.0,0.08333333333333333,10.0,7763.13,8800.0,13,1.8461538461538463,6.615384615384615,127.53846153846153,16.46153846153846,1.0,7.75,250.0,19.0,2488.77,1900.0,13,5.6923076923076925,12.23076923076923,163.84615384615384,25.923076923076923,5.75,12.75,287.5,27.5,0.07692307692307693,0.6923076923076923,0.3846153846153846,1,1.3098789473684211,0.8821738636363636,98.3826923076923,-1625.6399999999999
Flow301,17,3.4700413851242367,0.8147,839.205,0.7475,5,Flow30,1100,0.7629136363636364,False,False,False,False,True,1,1,81.47,74.75,0.07273292816364534,0.05408884615367505,0.7629136363636364,9531.8,1.4917704301075267,11700.0,28.0,6.535714285714286,14.25,180.46428571428572,21.32142857142857,6.666666666666666,15.166666666666668,241.66666666666669,25.5,3.0,4.0,0.08333333333333333,7.0,4801.08,2400.0,14,1.9285714285714286,12.071428571428571,180.21428571428572,22.785714285714285,2.6666666666666665,11.666666666666666,183.33333333333334,26.333333333333332,4730.719999999999,9300.0,14,11.142857142857142,16.428571428571427,180.71428571428572,19.857142857142858,10.666666666666666,18.666666666666668,300.0,24.666666666666668,0.21428571428571427,0.2857142857142857,0.25,1,0.5086795698924731,2.00045,59.94321428571429,6970.360000000001
Flow301,18,2.6703379592799976,0.8951,1001.335,0.9103,5,Flow30,1100,0.9103045454545455,False,False,False,False,True,1,1,89.51,91.03,0.04721531630161434,0.026749344026190842,0.9103045454545455,10472.27,1.4506805107526881,11700.0,23.0,7.337301587301588,14.873015873015873,237.76984126984127,23.71825396825397,6.833333333333333,15.125,273.95833333333337,26.333333333333336,5.0,4.0,0.09166666666666666,9.0,4915.61,2400.0,14,1.7857142857142858,12.857142857142858,164.42857142857142,22.214285714285715,3.0,13.25,181.25,25.0,5556.66,9300.0,9,12.88888888888889,16.88888888888889,311.1111111111111,25.22222222222222,10.666666666666666,17.0,366.6666666666667,27.666666666666668,0.35714285714285715,0.4444444444444444,0.4007936507936508,1,0.5974903225806452,2.0481708333333333,87.07260869565218,6258.95
Flow301,19,1.7909082956296416,0.8857,1094.43,0.9914,5,Flow30,1100,0.9949363636363637,False,False,False,False,True,1,1,88.57000000000001,99.14,0.05365673926368276,0.034113284191874794,0.9949363636363637,10362.8,1.048354301075269,11700.0,21.0,7.6909090909090905,14.731818181818182,203.10909090909092,25.19090909090909,6.208333333333333,14.5,317.70833333333337,27.25,3.0,5.0,0.10833333333333334,8.0,4125.64,2400.0,11,3.1818181818181817,13.363636363636363,161.8181818181818,24.181818181818183,1.75,14.0,268.75,26.5,6237.16,9300.0,10,12.2,16.1,244.4,26.2,10.666666666666666,15.0,366.6666666666667,28.0,0.2727272727272727,0.5,0.38636363636363635,1,0.6706623655913978,1.7190166666666669,104.23142857142858,4788.4800000000005
Flow301,20,1.3055731669493014,0.882,993.38,0.9018,5,Flow30,1100,0.9030727272727272,False,False,False,False,True,1,1,88.2,90.18,0.02383573646602871,0.02486656486017256,0.9030727272727272,10318.87,0.6951638440860214,11700.0,16.0,8.031746031746032,15.61111111111111,226.58730158730157,26.460317460317462,7.916666666666667,15.5,302.08333333333337,28.625,4.0,7.0,0.075,11.0,3442.85,2400.0,7,3.2857142857142856,14.0,204.28571428571428,28.142857142857142,3.5,14.0,237.5,27.25,6876.02,9300.0,9,12.777777777777779,17.22222222222222,248.88888888888889,24.77777777777778,12.333333333333334,17.0,366.6666666666667,30.0,0.5714285714285714,0.7777777777777778,0.6746031746031746,1,0.7393569892473119,1.4345208333333332,124.1725,3466.8299999999995
Flow302,1,2.333843500130113,0.7143,838.045,0.7366,1,Flow30,1100,0.7618590909090909,True,False,False,False,False,2,1,71.43,73.66,0.060553423059089756,0.028989815094517257,0.7618590909090909,8357.52,1.2353810483870966,11700.0,25.0,7.716666666666667,15.383333333333333,178.0,16.233333333333334,7.583333333333333,15.333333333333334,183.33333333333331,21.25,0.0,3.0,0.125,3.0,4071.0899999999997,2400.0,10,4.5,12.9,190.0,15.0,5.5,14.0,200.0,20.5,4286.43,9300.0,15,10.933333333333334,17.866666666666667,166.0,17.466666666666665,9.666666666666666,16.666666666666668,166.66666666666666,22.0,0.0,0.2,0.1,2,0.4609064516129033,1.6962875,67.0436,6684.66
Flow302,2,0.6977420654635775,0.6871,897.1949999999999,0.7286,1,Flow30,1100,0.8156318181818181,True,False,False,False,False,2,1,68.71000000000001,72.86,0.05414214592245373,0.029971613617743195,0.8156318181818181,8039.35,0.6902698924731182,11700.0,33.0,9.077205882352942,15.178308823529411,164.0625,16.58639705882353,8.166666666666668,14.833333333333332,216.66666666666669,23.833333333333336,2.0,6.0,0.09166666666666666,8.0,2965.92,2400.0,16,5.625,12.0625,188.125,15.9375,5.0,11.333333333333334,266.6666666666667,25.0,5073.43,9300.0,17,12.529411764705882,18.294117647058822,140.0,17.235294117647058,11.333333333333334,18.333333333333332,166.66666666666666,22.666666666666668,0.125,0.35294117647058826,0.23897058823529413,2,0.5455301075268818,1.2358,54.375454545454545,4792.49
Flow302,3,0.8665148729421066,0.8045,953.965,0.8111,1,Flow30,1100,0.8672409090909091,True,False,False,False,False,2,1,80.45,81.11,0.039266784137929917,0.0330743948468246,0.8672409090909091,9412.63,0.6671956989247312,11700.0,31.0,9.642857142857142,15.063025210084032,159.390756302521,18.556722689075627,8.5,14.25,216.66666666666669,14.916666666666668,2.0,6.0,0.1,8.0,3203.6,2400.0,14,5.285714285714286,11.714285714285714,146.42857142857142,17.642857142857142,4.0,10.5,200.0,16.5,6209.03,9300.0,17,14.0,18.41176470588235,172.35294117647058,19.470588235294116,13.0,18.0,233.33333333333334,13.333333333333334,0.14285714285714285,0.35294117647058826,0.24789915966386555,2,0.6676376344086021,1.3348333333333333,61.546129032258065,3894.57
Flow302,4,1.1316440293290047,0.6606,854.455,0.6875,1,Flow30,1100,0.7767772727272728,True,False,False,False,False,2,1,66.06,68.75,0.033553131208006466,0.046277880235033424,0.7767772727272728,7728.9,0.6578181451612902,11700.0,26.0,9.910714285714285,15.845238095238095,166.6547619047619,20.30357142857143,9.25,15.625,193.75,21.375,3.0,7.0,0.058333333333333334,10.0,2840.33,2400.0,14,6.571428571428571,12.857142857142858,214.14285714285714,15.857142857142858,5.5,12.75,225.0,16.5,4888.57,9300.0,12,13.25,18.833333333333332,119.16666666666667,24.75,13.0,18.5,162.5,26.25,0.21428571428571427,0.5833333333333334,0.39880952380952384,2,0.525652688172043,1.1834708333333332,65.72730769230769,4851.76
Flow302,5,5.81059678903863,0.7297,817.195,0.5977,2,Flow30,1200,0.6809958333333334,False,True,False,False,False,2,1,72.97,59.77,0.17686790122843363,0.13892553155692278,0.6809958333333334,7808.02,-2.2234940191387564,10700.0,28.0,7.17379679144385,12.94385026737968,222.09625668449198,21.470588235294116,8.0,14.5,283.33333333333337,24.333333333333332,3.0,10.0,0.075,13.0,2947.08,8800.0,11,3.8181818181818183,8.181818181818182,254.54545454545453,17.0,5.333333333333333,10.333333333333334,300.0,19.333333333333332,4860.9400000000005,1900.0,17,10.529411764705882,17.705882352941178,189.64705882352942,25.941176470588236,10.666666666666666,18.666666666666668,266.6666666666667,29.333333333333332,0.2727272727272727,0.5882352941176471,0.4304812834224599,2,2.558389473684211,0.33489545454545455,58.37107142857143,-8813.86
Flow302,6,3.8499506596872966,0.8216,870.895,0.7218,2,Flow30,1200,0.7257458333333333,False,True,False,False,False,2,1,82.16,72.18,0.18133741912708937,0.15127006424925932,0.7257458333333333,8791.289999999999,-1.83199730861244,10700.0,30.0,6.199999999999999,12.6,193.26666666666665,21.4,7.65,13.4,253.75,22.15,4.0,8.0,0.08333333333333333,12.0,4367.509999999999,8800.0,15,3.2666666666666666,8.2,216.53333333333333,19.6,4.5,9.0,287.5,20.5,4423.78,1900.0,15,9.133333333333333,17.0,170.0,23.2,10.8,17.8,220.0,23.8,0.26666666666666666,0.5333333333333333,0.4,2,2.3283052631578944,0.49630795454545445,58.059666666666665,-6956.27
Flow302,7,4.539756728938501,0.7851,699.54,0.583,2,Flow30,1200,0.58295,False,True,False,False,False,2,1,78.51,58.3,0.08762193874641437,0.07559343677825192,0.58295,8400.369999999999,-1.9412535885167466,10700.0,26.0,7.428571428571429,12.964285714285715,165.11904761904762,24.523809523809526,7.3,14.466666666666669,218.33333333333331,24.733333333333334,9.0,7.0,0.25,16.0,3875.2799999999997,8800.0,14,4.357142857142857,8.428571428571429,168.57142857142858,26.714285714285715,6.0,11.333333333333334,216.66666666666666,23.666666666666668,4525.09,1900.0,12,10.5,17.5,161.66666666666666,22.333333333333332,8.6,17.6,220.0,25.8,0.6428571428571429,0.5833333333333334,0.6130952380952381,2,2.381626315789474,0.44037272727272725,53.810769230769225,-7549.81
Flow302,8,3.0524112590390455,0.8226,747.04,0.6111,2,Flow30,1200,0.6225333333333333,False,True,False,False,False,2,1,82.26,61.11,0.09431289539143159,0.12558255280887007,0.6225333333333333,8801.880000000001,-1.513224043062201,10700.0,25.0,5.916666666666666,12.533333333333335,172.33333333333331,25.3,6.5,13.325,220.0,24.075,7.0,7.0,0.15,14.0,4874.34,8800.0,15,3.7333333333333334,8.466666666666667,206.66666666666666,24.6,6.0,10.4,240.0,23.4,3927.54,1900.0,10,8.1,16.6,138.0,26.0,7.0,16.25,200.0,24.75,0.4666666666666667,0.7,0.5833333333333333,2,2.0671263157894737,0.5539022727272728,59.7632,-5953.2
Flow302,9,0.0,0.5068,956.48,0.5068,3,Flow30,1500,0.6376533333333333,False,False,True,False,False,2,1,50.68,50.68,0.039161705221678736,0.03854979950086388,0.6376533333333333,6690.32,-0.034748378191856555,13200.0,26.0,6.3125,13.583333333333332,208.23611111111111,22.84027777777778,6.958333333333333,14.458333333333334,256.25,25.541666666666664,7.0,4.0,0.08333333333333333,11.0,3382.7799999999997,6900.0,18,4.0,10.166666666666666,222.72222222222223,23.055555555555557,4.25,11.25,262.5,21.75,3307.54,6300.0,8,8.625,17.0,193.75,22.625,9.666666666666666,17.666666666666668,250.0,29.333333333333332,0.3888888888888889,0.5,0.4444444444444444,2,0.5250063492063493,0.4902579710144927,73.57538461538462,-524.7600000000002
Flow302,10,0.0,0.7158,980.65,0.6534,3,Flow30,1500,0.6537666666666666,False,False,True,False,False,2,1,71.58,65.34,0.07302333227943802,0.031411522047647925,0.6537666666666666,9449.169999999998,-0.16330069013112491,13200.0,23.0,6.553030303030304,13.041666666666668,181.17424242424244,19.58712121212121,6.625,14.125,262.5,23.25,5.0,5.0,0.09166666666666666,10.0,4401.5599999999995,6900.0,12,3.8333333333333335,10.083333333333334,204.16666666666666,20.083333333333332,5.25,12.0,250.0,21.25,5047.61,6300.0,11,9.272727272727273,16.0,158.1818181818182,19.09090909090909,8.0,16.25,275.0,25.25,0.4166666666666667,0.45454545454545453,0.4356060606060606,2,0.8012079365079364,0.6379072463768115,85.27391304347826,-1246.0500000000002
Flow302,11,0.0,0.7128,1168.6699999999998,0.7138,3,Flow30,1500,0.7791133333333332,False,False,True,False,False,2,1,71.28,71.38,0.06338271903399166,0.03073748515047065,0.7791133333333332,9408.380000000001,-0.26378040027605243,13200.0,25.0,6.525974025974026,13.344155844155845,175.03246753246754,25.64935064935065,6.25,14.25,256.25,23.875,9.0,9.0,0.06666666666666667,18.0,4049.34,6900.0,14,4.142857142857143,10.142857142857142,196.42857142857142,24.571428571428573,3.75,11.25,250.0,22.0,5359.04,6300.0,11,8.909090909090908,16.545454545454547,153.63636363636363,26.727272727272727,8.75,17.25,262.5,25.75,0.6428571428571429,0.8181818181818182,0.7305194805194806,2,0.8506412698412699,0.5868608695652174,93.49359999999999,-1909.6999999999998
Flow302,12,0.0,0.8215,1242.2649999999999,0.8282,3,Flow30,1500,0.8281766666666666,False,False,True,False,False,2,1,82.15,82.82000000000001,0.027241186737349016,0.014283872460777664,0.8281766666666666,10843.93,-0.3421608695652174,13200.0,26.0,8.36969696969697,13.233333333333333,176.66666666666669,24.524242424242424,8.125,13.5,262.5,24.875,7.0,10.0,0.09166666666666666,17.0,4541.62,6900.0,11,5.2727272727272725,9.0,200.0,25.181818181818183,5.0,10.75,287.5,25.0,6302.3099999999995,6300.0,15,11.466666666666667,17.466666666666665,153.33333333333334,23.866666666666667,11.25,16.25,237.5,24.75,0.6363636363636364,0.6666666666666666,0.6515151515151515,2,1.0003666666666666,0.6582057971014492,95.55884615384615,-2360.6899999999996
Flow302,13,1.6541027264960242,0.6845,873.245,0.6541,4,Flow30,1200,0.7277041666666667,False,False,False,True,False,2,1,68.45,65.41,0.0631666763779138,0.10374750755548874,0.7277041666666667,7323.780000000001,-0.5813681818181818,10700.0,24.0,6.285714285714286,12.607142857142858,225.0,24.935714285714287,7.0,14.0,316.6666666666667,27.166666666666664,5.0,9.0,0.075,14.0,5114.84,8800.0,10,2.5,8.0,275.0,26.3,4.0,9.666666666666666,366.6666666666667,24.333333333333332,2208.94,1900.0,14,10.071428571428571,17.214285714285715,175.0,23.571428571428573,10.0,18.333333333333332,266.6666666666667,30.0,0.5,0.6428571428571429,0.5714285714285714,2,1.1626,0.5812318181818182,72.77041666666666,-3994.1
Flow302,14,1.2165048095758326,0.77,1127.945,0.8566,4,Flow30,1200,0.9399541666666666,False,False,False,True,False,2,1,77.0,85.66,0.07018135621682416,0.03440011632310633,0.9399541666666666,8238.92,-0.5365961722488038,10700.0,24.0,4.85,11.207142857142857,246.12857142857143,23.121428571428574,4.458333333333333,11.333333333333334,310.41666666666663,23.666666666666664,8.0,5.0,0.1,13.0,5937.44,8800.0,14,3.5,7.214285714285714,291.35714285714283,25.642857142857142,2.6666666666666665,6.666666666666667,383.3333333333333,27.333333333333332,2301.48,1900.0,10,6.2,15.2,200.9,20.6,6.25,16.0,237.5,20.0,0.5714285714285714,0.5,0.5357142857142857,2,1.2113052631578947,0.6747090909090908,93.99541666666666,-3264.0400000000004
Flow302,15,1.9874753932960258,0.7874,1068.25,0.7764,4,Flow30,1200,0.8902083333333334,False,False,False,True,False,2,1,78.74,77.64,0.05963805376980811,0.03230556508475865,0.8902083333333334,8425.48,-1.1245090311004784,10700.0,25.0,5.5160256410256405,12.115384615384615,211.79487179487177,23.923076923076923,6.0,12.833333333333332,245.0,26.583333333333336,8.0,7.0,0.09166666666666666,15.0,5172.19,8800.0,13,2.6153846153846154,7.230769230769231,256.9230769230769,25.846153846153847,4.0,10.0,290.0,26.5,3253.29,1900.0,12,8.416666666666666,17.0,166.66666666666666,22.0,8.0,15.666666666666666,200.0,26.666666666666668,0.6153846153846154,0.5833333333333334,0.5993589743589745,2,1.712257894736842,0.5877488636363636,85.46,-4981.1
Flow302,16,0.8950951522994508,0.755,982.345,0.8108,4,Flow30,1200,0.8186208333333334,False,False,False,True,False,2,1,75.5,81.08,0.03405449498803426,0.01992397897836152,0.8186208333333334,8078.17,-0.37431351674641156,10700.0,22.0,4.908333333333333,11.391666666666666,252.83333333333334,27.025,5.0,12.458333333333334,327.08333333333337,27.75,10.0,8.0,0.09166666666666666,18.0,6058.82,8800.0,12,2.4166666666666665,6.583333333333333,316.6666666666667,26.25,4.0,8.25,387.5,25.5,2019.35,1900.0,10,7.4,16.2,189.0,27.8,6.0,16.666666666666668,266.6666666666667,30.0,0.8333333333333334,0.8,0.8166666666666667,2,1.0628157894736843,0.6885022727272727,89.30409090909092,-2860.53
