timestamp,clearing_price,moving_average,cumulative_quantity,clearing_rate,transactions,period,group,block,format,ce_price,ce_quantity,treat,block_1,block_2,block_3,block_4,block_5,group_id,format_num,log_price,change_log_price,price_change,price_deviation
72,8.0,8.0,758.0,0.0,14.0,6,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,2.0794415416798357,0.0,0.0,2.0
73,8.0,8.0,758.0,0.0,14.0,6,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,2.0794415416798357,0.0,0.0,2.0
74,8.0,8.0,758.0,0.0,14.0,6,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,2.0794415416798357,0.0,0.0,2.0
75,8.0,8.0,758.0,0.0,14.0,6,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,2.0794415416798357,0.0,0.0,2.0
76,8.0,8.0,758.0,0.0,14.0,6,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,2.0794415416798357,0.0,0.0,2.0
77,8.0,8.0,758.0,0.0,14.0,6,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,2.0794415416798357,0.0,0.0,2.0
78,8.0,8.0,758.0,0.0,14.0,6,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,2.0794415416798357,0.0,0.0,2.0
79,8.0,8.0,760.0,2.0,14.0,6,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,2.0794415416798357,0.0,0.0,2.0
80,7.0,7.8,760.0,0.0,14.0,6,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.9459101490553132,-0.13353139262452252,-1.0,1.0
81,7.0,7.6,760.0,0.0,14.0,6,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.9459101490553132,0.0,0.0,1.0
82,7.0,7.4,760.0,0.0,14.0,6,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.9459101490553132,0.0,0.0,1.0
83,7.0,7.2,800.0,40.0,14.0,6,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.9459101490553132,0.0,0.0,1.0
84,6.0,6.8,800.0,0.0,14.0,6,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.791759469228055,-0.15415067982725827,-1.0,0.0
85,6.0,6.6,800.0,0.0,14.0,6,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.791759469228055,0.0,0.0,0.0
86,6.0,6.4,800.0,0.0,14.0,6,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.791759469228055,0.0,0.0,0.0
87,6.0,6.2,800.0,0.0,14.0,6,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.791759469228055,0.0,0.0,0.0
88,6.0,6.0,800.0,0.0,14.0,6,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.791759469228055,0.0,0.0,0.0
89,6.0,6.0,800.0,0.0,14.0,6,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.791759469228055,0.0,0.0,0.0
90,6.0,6.0,800.0,0.0,14.0,6,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.791759469228055,0.0,0.0,0.0
91,6.0,6.0,800.0,0.0,14.0,6,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.791759469228055,0.0,0.0,0.0
92,6.0,6.0,800.0,0.0,14.0,6,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.791759469228055,0.0,0.0,0.0
93,6.0,6.0,800.0,0.0,14.0,6,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.791759469228055,0.0,0.0,0.0
94,6.0,6.0,800.0,0.0,14.0,6,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.791759469228055,0.0,0.0,0.0
95,6.0,6.0,800.0,0.0,14.0,6,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.791759469228055,0.0,0.0,0.0
96,6.0,6.0,800.0,0.0,14.0,6,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.791759469228055,0.0,0.0,0.0
97,6.0,6.0,800.0,0.0,14.0,6,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.791759469228055,0.0,0.0,0.0
98,6.0,6.0,800.0,0.0,14.0,6,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.791759469228055,0.0,0.0,0.0
99,6.0,6.0,800.0,0.0,14.0,6,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.791759469228055,0.0,0.0,0.0
100,6.0,6.0,800.0,0.0,14.0,6,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.791759469228055,0.0,0.0,0.0
101,6.0,6.0,800.0,0.0,14.0,6,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.791759469228055,0.0,0.0,0.0
102,6.0,6.0,800.0,0.0,14.0,6,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.791759469228055,0.0,0.0,0.0
103,6.0,6.0,800.0,0.0,14.0,6,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.791759469228055,0.0,0.0,0.0
104,6.0,6.0,800.0,0.0,14.0,6,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.791759469228055,0.0,0.0,0.0
105,6.0,6.0,900.0,100.0,14.0,6,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.791759469228055,0.0,0.0,0.0
106,6.0,6.0,900.0,0.0,14.0,6,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.791759469228055,0.0,0.0,0.0
107,6.0,6.0,900.0,0.0,14.0,6,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.791759469228055,0.0,0.0,0.0
108,6.0,6.0,900.0,0.0,14.0,6,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.791759469228055,0.0,0.0,0.0
109,6.0,6.0,900.0,0.0,14.0,6,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.791759469228055,0.0,0.0,0.0
110,6.0,6.0,900.0,0.0,14.0,6,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.791759469228055,0.0,0.0,0.0
111,6.0,6.0,900.0,0.0,14.0,6,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.791759469228055,0.0,0.0,0.0
112,6.0,6.0,942.0,42.0,14.0,6,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.791759469228055,0.0,0.0,0.0
113,6.0,6.0,942.0,0.0,14.0,6,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.791759469228055,0.0,0.0,0.0
114,6.0,6.0,942.0,0.0,14.0,6,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.791759469228055,0.0,0.0,0.0
115,6.0,6.0,942.0,0.0,14.0,6,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.791759469228055,0.0,0.0,0.0
116,6.0,6.0,981.0,39.0,14.0,6,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.791759469228055,0.0,0.0,0.0
117,6.0,6.0,981.0,0.0,14.0,6,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.791759469228055,0.0,0.0,0.0
118,6.0,6.0,981.0,0.0,14.0,6,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.791759469228055,0.0,0.0,0.0
119,6.0,6.0,1000.0,19.0,14.0,6,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.791759469228055,0.0,0.0,0.0
0,10.0,,0.0,0.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,2.302585092994046,,,4.0
1,10.0,,0.0,0.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,2.302585092994046,0.0,0.0,4.0
2,10.0,,0.0,0.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,2.302585092994046,0.0,0.0,4.0
3,10.0,,0.0,0.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,2.302585092994046,0.0,0.0,4.0
4,10.0,10.0,0.0,0.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,2.302585092994046,0.0,0.0,4.0
5,10.0,10.0,0.0,0.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,2.302585092994046,0.0,0.0,4.0
6,10.0,10.0,0.0,0.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,2.302585092994046,0.0,0.0,4.0
7,10.0,10.0,0.0,0.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,2.302585092994046,0.0,0.0,4.0
8,10.0,10.0,0.0,0.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,2.302585092994046,0.0,0.0,4.0
9,10.0,10.0,0.0,0.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,2.302585092994046,0.0,0.0,4.0
10,10.0,10.0,274.0,274.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,2.302585092994046,0.0,0.0,4.0
11,12.0,10.4,274.0,0.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,2.4849066497880004,0.18232155679395445,2.0,6.0
12,12.0,10.8,274.0,0.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,2.4849066497880004,0.0,0.0,6.0
13,12.0,11.2,302.0,28.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,2.4849066497880004,0.0,0.0,6.0
14,10.0,11.2,302.0,0.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,2.302585092994046,-0.18232155679395445,-2.0,4.0
15,10.0,11.2,302.0,0.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,2.302585092994046,0.0,0.0,4.0
16,10.0,10.8,310.0,8.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,2.302585092994046,0.0,0.0,4.0
17,10.0,10.4,310.0,0.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,2.302585092994046,0.0,0.0,4.0
18,10.0,10.0,310.0,0.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,2.302585092994046,0.0,0.0,4.0
19,10.0,10.0,310.0,0.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,2.302585092994046,0.0,0.0,4.0
20,10.0,10.0,310.0,0.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,2.302585092994046,0.0,0.0,4.0
21,10.0,10.0,310.0,0.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,2.302585092994046,0.0,0.0,4.0
22,10.0,10.0,310.0,0.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,2.302585092994046,0.0,0.0,4.0
23,10.0,10.0,310.0,0.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,2.302585092994046,0.0,0.0,4.0
24,10.0,10.0,410.0,100.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,2.302585092994046,0.0,0.0,4.0
25,10.0,10.0,410.0,0.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,2.302585092994046,0.0,0.0,4.0
26,10.0,10.0,434.0,24.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,2.302585092994046,0.0,0.0,4.0
27,6.0,9.2,434.0,0.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.791759469228055,-0.5108256237659909,-4.0,0.0
28,6.0,8.4,434.0,0.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.791759469228055,0.0,0.0,0.0
29,6.0,7.6,434.0,0.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.791759469228055,0.0,0.0,0.0
30,6.0,6.8,434.0,0.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.791759469228055,0.0,0.0,0.0
31,6.0,6.0,445.0,11.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.791759469228055,0.0,0.0,0.0
32,5.0,5.8,445.0,0.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.6094379124341003,-0.18232155679395468,-1.0,-1.0
33,5.0,5.6,445.0,0.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.6094379124341003,0.0,0.0,-1.0
34,5.0,5.4,445.0,0.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.6094379124341003,0.0,0.0,-1.0
35,5.0,5.2,445.0,0.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.6094379124341003,0.0,0.0,-1.0
36,5.0,5.0,445.0,0.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.6094379124341003,0.0,0.0,-1.0
37,5.0,5.0,445.0,0.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.6094379124341003,0.0,0.0,-1.0
38,5.0,5.0,445.0,0.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.6094379124341003,0.0,0.0,-1.0
39,5.0,5.0,445.0,0.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.6094379124341003,0.0,0.0,-1.0
40,5.0,5.0,445.0,0.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.6094379124341003,0.0,0.0,-1.0
41,5.0,5.0,445.0,0.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.6094379124341003,0.0,0.0,-1.0
42,5.0,5.0,445.0,0.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.6094379124341003,0.0,0.0,-1.0
43,5.0,5.0,445.0,0.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.6094379124341003,0.0,0.0,-1.0
44,5.0,5.0,445.0,0.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.6094379124341003,0.0,0.0,-1.0
45,5.0,5.0,445.0,0.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.6094379124341003,0.0,0.0,-1.0
46,5.0,5.0,445.0,0.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.6094379124341003,0.0,0.0,-1.0
47,5.0,5.0,445.0,0.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.6094379124341003,0.0,0.0,-1.0
48,5.0,5.0,445.0,0.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.6094379124341003,0.0,0.0,-1.0
49,5.0,5.0,517.0,72.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.6094379124341003,0.0,0.0,-1.0
50,7.0,5.4,517.0,0.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.9459101490553132,0.33647223662121295,2.0,1.0
51,7.0,5.8,517.0,0.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.9459101490553132,0.0,0.0,1.0
52,7.0,6.2,517.0,0.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.9459101490553132,0.0,0.0,1.0
53,7.0,6.6,517.0,0.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.9459101490553132,0.0,0.0,1.0
54,7.0,7.0,517.0,0.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.9459101490553132,0.0,0.0,1.0
55,7.0,7.0,517.0,0.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.9459101490553132,0.0,0.0,1.0
56,7.0,7.0,517.0,0.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.9459101490553132,0.0,0.0,1.0
57,7.0,7.0,616.0,99.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.9459101490553132,0.0,0.0,1.0
58,7.0,7.0,616.0,0.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.9459101490553132,0.0,0.0,1.0
59,7.0,7.0,616.0,0.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.9459101490553132,0.0,0.0,1.0
60,7.0,7.0,629.0,13.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.9459101490553132,0.0,0.0,1.0
61,7.0,7.0,629.0,0.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.9459101490553132,0.0,0.0,1.0
62,7.0,7.0,629.0,0.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.9459101490553132,0.0,0.0,1.0
63,7.0,7.0,629.0,0.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.9459101490553132,0.0,0.0,1.0
64,7.0,7.0,629.0,0.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.9459101490553132,0.0,0.0,1.0
65,7.0,7.0,706.0,77.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.9459101490553132,0.0,0.0,1.0
66,7.0,7.0,706.0,0.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.9459101490553132,0.0,0.0,1.0
67,7.0,7.0,706.0,0.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.9459101490553132,0.0,0.0,1.0
68,7.0,7.0,706.0,0.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.9459101490553132,0.0,0.0,1.0
69,7.0,7.0,706.0,0.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.9459101490553132,0.0,0.0,1.0
70,7.0,7.0,706.0,0.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.9459101490553132,0.0,0.0,1.0
71,7.0,7.0,706.0,0.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.9459101490553132,0.0,0.0,1.0
72,7.0,7.0,706.0,0.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.9459101490553132,0.0,0.0,1.0
73,7.0,7.0,706.0,0.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.9459101490553132,0.0,0.0,1.0
74,7.0,7.0,706.0,0.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.9459101490553132,0.0,0.0,1.0
75,7.0,7.0,706.0,0.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.9459101490553132,0.0,0.0,1.0
76,7.0,7.0,706.0,0.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.9459101490553132,0.0,0.0,1.0
77,7.0,7.0,706.0,0.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.9459101490553132,0.0,0.0,1.0
78,7.0,7.0,706.0,0.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.9459101490553132,0.0,0.0,1.0
79,7.0,7.0,706.0,0.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.9459101490553132,0.0,0.0,1.0
80,7.0,7.0,746.0,40.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.9459101490553132,0.0,0.0,1.0
81,6.0,6.8,746.0,0.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.791759469228055,-0.15415067982725827,-1.0,0.0
82,6.0,6.6,797.0,51.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.791759469228055,0.0,0.0,0.0
83,6.0,6.4,827.0,30.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.791759469228055,0.0,0.0,0.0
84,6.0,6.2,827.0,0.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.791759469228055,0.0,0.0,0.0
85,6.0,6.0,827.0,0.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.791759469228055,0.0,0.0,0.0
86,6.0,6.0,827.0,0.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.791759469228055,0.0,0.0,0.0
87,6.0,6.0,827.0,0.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.791759469228055,0.0,0.0,0.0
88,6.0,6.0,827.0,0.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.791759469228055,0.0,0.0,0.0
89,6.0,6.0,827.0,0.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.791759469228055,0.0,0.0,0.0
90,6.0,6.0,827.0,0.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.791759469228055,0.0,0.0,0.0
91,6.0,6.0,827.0,0.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.791759469228055,0.0,0.0,0.0
92,6.0,6.0,827.0,0.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.791759469228055,0.0,0.0,0.0
93,6.0,6.0,834.0,7.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.791759469228055,0.0,0.0,0.0
94,6.0,6.0,834.0,0.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.791759469228055,0.0,0.0,0.0
95,6.0,6.0,842.0,8.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.791759469228055,0.0,0.0,0.0
96,5.0,5.8,842.0,0.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.6094379124341003,-0.18232155679395468,-1.0,-1.0
97,5.0,5.6,842.0,0.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.6094379124341003,0.0,0.0,-1.0
98,5.0,5.4,842.0,0.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.6094379124341003,0.0,0.0,-1.0
99,5.0,5.2,842.0,0.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.6094379124341003,0.0,0.0,-1.0
100,5.0,5.0,842.0,0.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.6094379124341003,0.0,0.0,-1.0
101,5.0,5.0,842.0,0.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.6094379124341003,0.0,0.0,-1.0
102,5.0,5.0,842.0,0.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.6094379124341003,0.0,0.0,-1.0
103,5.0,5.0,842.0,0.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.6094379124341003,0.0,0.0,-1.0
104,5.0,5.0,842.0,0.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.6094379124341003,0.0,0.0,-1.0
105,5.0,5.0,848.0,6.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.6094379124341003,0.0,0.0,-1.0
106,5.0,5.0,848.0,0.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.6094379124341003,0.0,0.0,-1.0
107,5.0,5.0,848.0,0.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.6094379124341003,0.0,0.0,-1.0
108,5.0,5.0,848.0,0.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.6094379124341003,0.0,0.0,-1.0
109,5.0,5.0,848.0,0.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.6094379124341003,0.0,0.0,-1.0
110,5.0,5.0,848.0,0.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.6094379124341003,0.0,0.0,-1.0
111,5.0,5.0,848.0,0.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.6094379124341003,0.0,0.0,-1.0
112,5.0,5.0,848.0,0.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.6094379124341003,0.0,0.0,-1.0
113,5.0,5.0,848.0,0.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.6094379124341003,0.0,0.0,-1.0
114,5.0,5.0,848.0,0.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.6094379124341003,0.0,0.0,-1.0
115,5.0,5.0,848.0,0.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.6094379124341003,0.0,0.0,-1.0
116,5.0,5.0,848.0,0.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.6094379124341003,0.0,0.0,-1.0
117,5.0,5.0,848.0,0.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.6094379124341003,0.0,0.0,-1.0
118,5.0,5.0,848.0,0.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.6094379124341003,0.0,0.0,-1.0
119,5.0,5.0,848.0,0.0,16.0,7,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,1.6094379124341003,0.0,0.0,-1.0
0,12.0,,0.0,0.0,18.0,8,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,2.4849066497880004,,,6.0
1,12.0,,0.0,0.0,18.0,8,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,2.4849066497880004,0.0,0.0,6.0
2,12.0,,0.0,0.0,18.0,8,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,2.4849066497880004,0.0,0.0,6.0
3,12.0,,0.0,0.0,18.0,8,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,2.4849066497880004,0.0,0.0,6.0
4,12.0,12.0,0.0,0.0,18.0,8,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,2.4849066497880004,0.0,0.0,6.0
5,12.0,12.0,9.0,9.0,18.0,8,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,2.4849066497880004,0.0,0.0,6.0
6,9.0,11.4,9.0,0.0,18.0,8,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,2.1972245773362196,-0.2876820724517808,-3.0,3.0
7,9.0,10.8,9.0,0.0,18.0,8,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,2.1972245773362196,0.0,0.0,3.0
8,9.0,10.2,9.0,0.0,18.0,8,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,2.1972245773362196,0.0,0.0,3.0
9,9.0,9.6,54.0,45.0,18.0,8,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,2.1972245773362196,0.0,0.0,3.0
10,9.0,9.0,54.0,0.0,18.0,8,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,2.1972245773362196,0.0,0.0,3.0
11,9.0,9.0,54.0,0.0,18.0,8,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,2.1972245773362196,0.0,0.0,3.0
12,9.0,9.0,54.0,0.0,18.0,8,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,2.1972245773362196,0.0,0.0,3.0
13,9.0,9.0,54.0,0.0,18.0,8,CDA2,2,CDA,6,1200,,False,True,False,False,False,2,0,2.1972245773362196,0.0,0.0,3.0
