interval,quantity,weighted_price,price_change_int,period,group,block,format,price_change,ce_price,ce_quantity,cum_volume,%cumsum,price_deviation,block_1,block_2,block_3,block_4,block_5,group_id,format_num,price_deviation_log,price_change_log,log_wprice,change_log_wprice,ppi
15,119.75999999999999,9.279612380099254,0.03454459162180277,19,Flow302,5,Flow30,0.10455922630761627,14,1100,1875.8600000000001,1.7053272727272728,4.720387619900746,False,False,False,False,True,2,1,1.551890919085894,-2.2580016091998947,2.2278197765398877,0.011331589287246313,0.4951351351351345
16,18.110000000000042,10.026078501346694,0.012874243286229553,19,Flow302,5,Flow30,0.7464661212474404,14,1100,1893.9700000000003,1.7217909090909094,3.973921498653306,False,False,False,False,True,2,1,1.3797533901985604,-0.29240504649230975,2.3051895485879075,0.07736977204801976,0.672466216216216
17,12.5,11.375,0.0,19,Flow302,5,Flow30,1.348921498653306,14,1100,1906.4700000000003,1.7331545454545456,2.625,False,False,False,False,True,2,1,0.965080896043587,0.2993053832813137,2.431417964837014,0.12622841624910652,0.672466216216216
18,48.01999999999995,10.050091412128063,-0.03225973966979689,19,Flow302,5,Flow30,-1.3249085878719367,14,1100,1954.4900000000002,1.7768090909090912,3.9499085878719367,False,False,False,False,True,2,1,1.373692436334341,0.2813434667729155,2.3075817301978545,-0.12383623463915949,0.45833333333333304
19,57.80000000000001,9.692307692307693,0.0,19,Flow302,5,Flow30,-0.35778371982036994,14,1100,2012.2900000000002,1.8293545454545457,4.307692307692307,False,False,False,False,True,2,1,1.4604023332736122,-1.0278266097242363,2.2713325494899412,-0.036249180707913276,0.4583333333333335
20,55.389999999999986,9.692307692307692,0.0,19,Flow302,5,Flow30,-1.7763568394002505e-15,14,1100,2067.6800000000003,1.8797090909090912,4.307692307692308,False,False,False,False,True,2,1,1.4604023332736127,-33.96421184743732,2.2713325494899412,0.0,0.4583333333333335
21,55.3900000000001,9.692307692307693,0.0,19,Flow302,5,Flow30,1.7763568394002505e-15,14,1100,2123.0700000000006,1.930063636363637,4.307692307692307,False,False,False,False,True,2,1,1.4604023332736122,-33.96421184743732,2.2713325494899412,0.0,0.4583333333333335
22,40.43999999999997,10.060899338050675,0.009326372727844477,19,Flow302,5,Flow30,0.3685916457429812,14,1100,2163.5100000000007,1.9668272727272733,3.9391006619493254,False,False,False,False,True,2,1,1.3709524388664356,-0.9980658988351123,2.308656558096426,0.03732400860648477,0.6131578947368417
23,19.91999999999996,10.950301204819276,0.010632324884164605,19,Flow302,5,Flow30,0.8894018667686012,14,1100,2183.4300000000007,1.9849363636363644,3.049698795180724,False,False,False,False,True,2,1,1.1150428300642061,-0.11720610199993929,2.393366963173623,0.08471040507719696,0.7479166666666663
24,17.97000000000001,11.595883490027239,0.0020944506605844147,19,Flow302,5,Flow30,0.6455822852079631,14,1100,2201.4000000000005,2.001272727272728,2.404116509972761,False,False,False,False,True,2,1,0.8771824805454743,-0.4376026016718159,2.450650163581134,0.057283200407511004,0.7635416666666668
1,0.0,9.519719953325554,0.0,20,Flow302,5,Flow30,,14,1100,0.0,0.0,4.480280046674446,False,False,False,False,True,2,1,1.4996855548916022,,2.2533654317031115,,5.0
2,34.28,9.519719953325554,-0.03889083225397783,20,Flow302,5,Flow30,0.0,14,1100,34.28,0.031163636363636366,4.480280046674446,False,False,False,False,True,2,1,1.4996855548916022,-6.907755278982137,2.2533654317031115,0.0,0.6868421052631577
3,222.20999999999998,11.065314928757253,0.016622176988416223,20,Flow302,5,Flow30,1.5455949754316993,14,1100,256.49,0.23317272727272728,2.934685071242747,False,False,False,False,True,2,1,1.0766001464130872,0.43540893358554467,2.403815434802212,0.15045000309910028,0.26737189689552343
4,315.86,10.410129625806125,0.013180887790888903,20,Flow302,5,Flow30,-0.6551853029511285,14,1100,572.35,0.5203181818181818,3.5898703741938753,False,False,False,False,True,2,1,1.27811609438141,-0.4228371780881363,2.3427793345960493,-0.06103610020616257,0.38908875840187207
5,251.07,9.427083766342067,-0.16553095606968232,20,Flow302,5,Flow30,-0.9830458594640579,14,1100,823.4200000000001,0.7485636363636364,4.572916233657933,False,False,False,False,True,2,1,1.5201511269174937,-0.017099507365631237,2.243586798164507,-0.09919253643154224,0.4770114942528738
6,219.07000000000002,9.786489355998935,0.18146248874199528,20,Flow302,5,Flow30,0.359405589656868,14,1100,1042.49,0.9477181818181818,4.213510644001065,False,False,False,False,True,2,1,1.4382961823932283,-1.0233037520077446,2.281002797339039,0.0374159991745322,0.4080714182224612
7,27.38999999999998,14.0,0.0,20,Flow302,5,Flow30,4.213510644001065,14,1100,1069.8799999999999,0.9726181818181817,0.0,False,False,False,False,True,2,1,-6.907755278982137,1.4382961823932283,2.6390573296152584,0.3580545322762192,1.9558823529411766
8,15.810000000000006,12.186046511627907,-0.013556675451751769,20,Flow302,5,Flow30,-1.8139534883720927,14,1100,1085.6899999999998,0.9869909090909089,1.8139534883720927,False,False,False,False,True,2,1,0.5955087109960291,0.5955087109960291,2.5002915686274796,-0.13876576098777882,0.5989202657807304
9,106.22,10.938611269010044,-0.07050233368466581,20,Flow302,5,Flow30,-1.247435242617863,14,1100,1191.9099999999999,1.0835545454545452,3.0613887309899557,False,False,False,False,True,2,1,1.118868646669791,0.22108963757102035,2.392298848260687,-0.10799272036679275,0.4323593073593073
10,121.71000000000001,10.781933662667605,0.0,20,Flow302,5,Flow30,-0.15667760634243955,14,1100,1313.62,1.1942,3.218066337332395,False,False,False,False,True,2,1,1.1687806628177522,-1.8535650476662848,2.3778719244106243,-0.0144269238500625,0.34772950417280324
11,110.22,10.374269005847953,0.0,20,Flow302,5,Flow30,-0.4076646568196516,14,1100,1423.84,1.2944,3.625730994152047,False,False,False,False,True,2,1,1.2880559215364773,-0.8973103620987314,2.339328606366865,-0.038543318043759545,0.36357248244434537
12,173.97000000000003,9.96905201040247,-0.0109810217544656,20,Flow302,5,Flow30,-0.4052169954454836,14,1100,1597.81,1.4525545454545454,4.03094798959753,False,False,False,False,True,2,1,1.394001581446364,-0.9033325641370494,2.2994854952405666,-0.039843111126298236,0.31308922558922525
13,100.49999999999999,9.571963646678888,0.10366197572059735,20,Flow302,5,Flow30,-0.39708836372358114,14,1100,1698.31,1.5439181818181817,4.428036353321112,False,False,False,False,True,2,1,1.4879562246864728,-0.9235964444130801,2.258838372157478,-0.04064712308308849,0.5565789473684215
14,15.789999999999988,11.473684210526319,0.0,20,Flow302,5,Flow30,1.9017205638474302,14,1100,1714.1,1.5582727272727273,2.5263157894736814,False,False,False,False,True,2,1,0.9267620317414493,0.6427590363200741,2.4400560836226486,0.18121771146517052,0.5565789473684215
15,72.66,10.097952117289175,-0.04525725773974319,20,Flow302,5,Flow30,-1.3757320932371435,14,1100,1786.76,1.6243272727272726,3.902047882710825,False,False,False,False,True,2,1,1.3615015134508004,0.3189860208723997,2.312332642624053,-0.12772344099859545,0.3588038612390476
16,15.789999999999988,11.473684210526317,0.0,20,Flow302,5,Flow30,1.3757320932371417,14,1100,1802.55,1.6386818181818181,2.526315789473683,False,False,False,False,True,2,1,0.9267620317414501,0.3189860208723984,2.4400560836226486,0.12772344099859545,0.5056190681622086
17,64.28,12.928571428571429,0.0,20,Flow302,5,Flow30,1.454887218045112,14,1100,1866.83,1.6971181818181817,1.0714285714285712,False,False,False,False,True,2,1,0.06899287148695121,0.3749283842480822,2.5594397016505672,0.11938361802791864,0.46666666666666634
18,20.93,11.473684210526317,0.0,20,Flow302,5,Flow30,-1.454887218045112,14,1100,1887.76,1.7161454545454546,2.526315789473683,False,False,False,False,True,2,1,0.9267620317414501,0.3749283842480822,2.4400560836226486,-0.11938361802791864,0.5056190681622086
19,40.41000000000004,10.830574519015293,-0.013326977368824523,20,Flow302,5,Flow30,-0.6431096915110235,14,1100,1928.17,1.7528818181818182,3.1694254809847067,False,False,False,False,True,2,1,1.1535503351814826,-0.44143997596416407,2.38237310845307,-0.057682975169578654,0.2623871427511739
20,46.55999999999992,10.776018099547512,0.0,20,Flow302,5,Flow30,-0.054556419467781225,14,1100,1974.73,1.795209090909091,3.223981900452488,False,False,False,False,True,2,1,1.1706172106250525,-2.9085198931909035,2.3773231187231625,-0.005049989729907445,0.2623871427511739
21,46.56000000000002,10.776018099547512,0.0,20,Flow302,5,Flow30,0.0,14,1100,2021.29,1.8375363636363635,3.223981900452488,False,False,False,False,True,2,1,1.1706172106250525,-6.907755278982137,2.3773231187231625,0.0,0.2623871427511739
22,46.580000000000005,10.77601809954751,0.0,20,Flow302,5,Flow30,-1.7763568394002505e-15,14,1100,2067.87,1.879881818181818,3.2239819004524897,False,False,False,False,True,2,1,1.170617210625053,-33.96421184743732,2.377323118723162,-4.440892098500626e-16,0.2623871427511739
23,31.80000000000002,11.065395961302558,0.010487450639164059,20,Flow302,5,Flow30,0.28937786175504776,14,1100,2099.67,1.9087909090909092,2.934604038697442,False,False,False,False,True,2,1,1.0765725340246728,-1.2400219647562483,2.4038227578878284,0.026499639164666355,0.5056190681622086
24,15.789999999999992,11.473684210526317,0.0,20,Flow302,5,Flow30,0.4082882492237587,14,1100,2115.46,1.9231454545454545,2.526315789473683,False,False,False,False,True,2,1,0.9267620317414501,-0.8957818608313236,2.4400560836226486,0.03623332573482019,0.5056190681622086
1,0.0,15.0,0.0,1,Flow303,1,Flow30,,14,1100,0.0,0.0,1.0,True,False,False,False,False,3,1,0.0,,2.70805020110221,,5.0
2,0.0,15.0,0.0,1,Flow303,1,Flow30,0.0,14,1100,0.0,0.0,1.0,True,False,False,False,False,3,1,0.0,-6.907755278982137,2.70805020110221,0.0,5.0
3,0.0,15.0,0.0,1,Flow303,1,Flow30,0.0,14,1100,0.0,0.0,1.0,True,False,False,False,False,3,1,0.0,-6.907755278982137,2.70805020110221,0.0,0.47499999999999964
4,64.0,15.0,-0.09531468739761118,1,Flow303,1,Flow30,0.0,14,1100,64.0,0.05818181818181818,1.0,True,False,False,False,False,3,1,0.0,-6.907755278982137,2.70805020110221,0.0,4.35
5,140.0,14.423645320197044,-0.15457823764375533,1,Flow303,1,Flow30,-0.5763546798029555,14,1100,204.0,0.18545454545454546,0.4236453201970445,True,False,False,False,False,3,1,-0.8588586827882793,-0.5510320442440315,2.668868896039415,-0.03918130506279516,1.7586206896551726
6,160.0,13.875862068965517,0.1314685343415329,1,Flow303,1,Flow30,-0.547783251231527,14,1100,364.0,0.33090909090909093,0.12413793103448256,True,False,False,False,False,3,1,-2.0863619845244115,-0.6018755972253054,2.6301507887990554,-0.03871810724035951,1.4827586206896552
7,111.70999999999998,15.146346705415782,0.030744757414754156,1,Flow303,1,Flow30,1.2704846364502647,14,1100,475.71,0.43246363636363633,1.146346705415782,True,False,False,False,False,3,1,0.13658010780480756,0.239398431182546,2.717759361319364,0.0876085725203084,0.28078817733990125
8,119.50000000000001,15.278688524590164,0.0,1,Flow303,1,Flow30,0.13234181917438192,14,1100,595.21,0.5411,1.278688524590164,True,False,False,False,False,3,1,0.24583496251628056,-2.0223671642755194,2.72645895051228,0.008699589192916246,0.28078817733990125
9,136.10000000000002,15.061155020336978,-0.03398064053080356,1,Flow303,1,Flow30,-0.2175335042531863,14,1100,731.3100000000001,0.6648272727272728,1.0611550203369777,True,False,False,False,False,3,1,0.059357956722556116,-1.5254023977733473,2.7121189140083573,-0.014340036503922793,0.29099225897255465
10,147.19,14.943396226415096,0.0,1,Flow303,1,Flow30,-0.11775879392188138,14,1100,878.5,0.7986363636363636,0.9433962264150964,True,False,False,False,False,3,1,-0.058268908123973645,-2.139116865885869,2.704269478262304,-0.007849435746053235,0.33793103448275863
11,135.84,14.64776540658266,-0.038170834717251155,1,Flow303,1,Flow30,-0.2956308198324358,14,1100,1014.34,0.9221272727272728,0.6477654065826606,True,False,False,False,False,3,1,-0.43422667505602347,-1.2186438333929364,2.684287791855012,-0.01998168640729192,0.33793103448275863
12,70.77999999999996,10.571428571428571,0.0,1,Flow303,1,Flow30,-4.076336835154089,14,1100,1085.12,0.9864727272727272,3.428571428571429,True,False,False,False,False,3,1,1.2321436812926323,1.4051987506001875,2.3581549441488563,-0.3261328477061558,1.8785714285714286
13,64.29000000000003,10.571428571428571,0.0,1,Flow303,1,Flow30,0.0,14,1100,1149.4099999999999,1.0449181818181816,3.428571428571429,True,False,False,False,False,3,1,1.2321436812926323,-6.907755278982137,2.3581549441488563,0.0,1.8785714285714286
14,28.569999999999986,14.499999999999998,0.0,1,Flow303,1,Flow30,3.928571428571427,14,1100,1177.9799999999998,1.070890909090909,0.4999999999999982,True,False,False,False,False,3,1,-0.6931471805599488,1.3682758556172119,2.6741486494265287,0.31599370527767245,1.2000000000000002
15,40.920000000000016,13.931163329990312,0.01886294684078617,1,Flow303,1,Flow30,-0.5688366700096861,14,1100,1218.8999999999999,1.108090909090909,0.06883667000968785,True,False,False,False,False,3,1,-2.6760186817070055,-0.5641619334964532,2.634128296866853,-0.04002035255967584,1.8289473684210527
16,50.0,14.285714285714288,0.0,1,Flow303,1,Flow30,0.3545509557239761,14,1100,1268.8999999999999,1.1535454545454544,0.28571428571428825,True,False,False,False,False,3,1,-1.2527629684953592,-1.036903203638596,2.6592600369327783,0.025131740065925445,1.8098911070780406
17,29.999999999999986,15.190476190476188,0.06063545961678385,1,Flow303,1,Flow30,0.9047619047618998,14,1100,1298.8999999999999,1.1808181818181818,1.190476190476188,True,False,False,False,False,3,1,0.1743533871447757,-0.10008345855698805,2.7206686650614214,0.061408628128643006,1.0969827586206904
18,0.0,15.190476190476188,0.0,1,Flow303,1,Flow30,0.0,14,1100,1298.8999999999999,1.1808181818181818,1.190476190476188,True,False,False,False,False,3,1,0.1743533871447757,-6.907755278982137,2.7206686650614214,0.0,0.9761904761904767
19,0.0,15.190476190476188,0.0,1,Flow303,1,Flow30,0.0,14,1100,1298.8999999999999,1.1808181818181818,1.190476190476188,True,False,False,False,False,3,1,0.1743533871447757,-6.907755278982137,2.7206686650614214,0.0,0.9761904761904767
20,0.0,15.190476190476188,-0.0,1,Flow303,1,Flow30,0.0,14,1100,1298.8999999999999,1.1808181818181818,1.190476190476188,True,False,False,False,False,3,1,0.1743533871447757,-6.907755278982137,2.7206686650614214,0.0,1.3333333333333335
21,24.130000000000013,15.738652991399274,0.045048506451881125,1,Flow303,1,Flow30,0.5481768009230858,14,1100,1323.03,1.2027545454545454,1.7386529913992739,True,False,False,False,False,3,1,0.5531106705491254,-0.6011574146461125,2.7561196606359135,0.03545099557449216,1.3333333333333335
22,0.0,15.738652991399274,0.0,1,Flow303,1,Flow30,0.0,14,1100,1323.03,1.2027545454545454,1.7386529913992739,True,False,False,False,False,3,1,0.5531106705491254,-6.907755278982137,2.7561196606359135,0.0,1.75
23,0.0,15.738652991399274,-0.0,1,Flow303,1,Flow30,0.0,14,1100,1323.03,1.2027545454545454,1.7386529913992739,True,False,False,False,False,3,1,0.5531106705491254,-6.907755278982137,2.7561196606359135,0.0,1.75
24,19.89,14.857125147213784,0.036520295785630104,1,Flow303,1,Flow30,-0.8815278441854897,14,1100,1342.92,1.2208363636363637,0.8571251472137842,True,False,False,False,False,3,1,-0.15417134162463023,-0.12609869036515606,2.698479558070892,-0.0576401025650215,1.6590909090909083
1,0.0,13.547169811320753,0.0,2,Flow303,1,Flow30,,14,1100,0.0,0.0,0.45283018867924696,True,False,False,False,False,3,1,-0.7922380832041725,,2.606177655496102,,5.0
2,0.0,13.547169811320753,0.0,2,Flow303,1,Flow30,0.0,14,1100,0.0,0.0,0.45283018867924696,True,False,False,False,False,3,1,-0.7922380832041725,-6.907755278982137,2.606177655496102,0.0,5.0
3,0.0,13.547169811320753,0.0,2,Flow303,1,Flow30,0.0,14,1100,0.0,0.0,0.45283018867924696,True,False,False,False,False,3,1,-0.7922380832041725,-6.907755278982137,2.606177655496102,0.0,0.40000000000000036
4,22.64,13.547169811320753,0.0,2,Flow303,1,Flow30,0.0,14,1100,22.64,0.020581818181818184,0.45283018867924696,True,False,False,False,False,3,1,-0.7922380832041725,-6.907755278982137,2.606177655496102,0.0,1.3249999999999997
5,59.120000000000005,13.568598341099465,-0.04103587869935159,2,Flow303,1,Flow30,0.02142852977871179,14,1100,81.76,0.07432727272727273,0.43140165890053517,True,False,False,False,False,3,1,-0.8407156996461222,-3.8430320776032,2.607758177509645,0.0015805220135427511,0.856551724137931
6,91.3,13.112709832134293,0.0,2,Flow303,1,Flow30,-0.4558885089651721,14,1100,173.06,0.15732727272727273,0.8872901678657072,True,False,False,False,False,3,1,-0.11958321616053152,-0.7855069972456259,2.573581976045039,-0.03417620146460587,0.856551724137931
7,99.62,13.343169839016944,0.0,2,Flow303,1,Flow30,0.23046000688265167,14,1100,272.68,0.2478909090909091,0.6568301609830556,True,False,False,False,False,3,1,-0.4203298007912939,-1.4676779375314262,2.5910046313772392,0.017422655332200332,0.7786046511627909
8,93.86000000000001,13.045045045045045,0.0,2,Flow303,1,Flow30,-0.2981247939718994,14,1100,366.54,0.33321818181818186,0.954954954954955,True,False,False,False,False,3,1,-0.046091107200266976,-1.210243108419353,2.5684083716333275,-0.022596259743911773,0.7786046511627909
9,86.05999999999999,13.239191376510506,0.019341312640097474,2,Flow303,1,Flow30,0.19414633146546123,14,1100,452.6,0.41145454545454546,0.7608086234894937,True,False,False,False,False,3,1,-0.27337343304982414,-1.6391431183450136,2.5831814743620685,0.014773102728740994,1.0266666666666664
10,72.63000000000001,12.921038994918861,-0.03999941929975987,2,Flow303,1,Flow30,-0.31815238159164494,14,1100,525.23,0.4774818181818182,1.0789610050811387,True,False,False,False,False,3,1,0.07599854575374188,-1.1452248235804663,2.5588569126845164,-0.024324561677552037,1.0266666666666664
11,102.35999999999999,14.894740086676899,0.11653585719352437,2,Flow303,1,Flow30,1.9737010917580378,14,1100,627.59,0.5705363636363636,0.8947400866768991,True,False,False,False,False,3,1,-0.1112220088308533,0.6799105069307524,2.7010081363102048,0.14215122362568833,0.4728429776528045
12,97.13000000000001,14.586983862996876,-0.1105815534310964,2,Flow303,1,Flow30,-0.3077562236800233,14,1100,724.72,0.6588363636363637,0.5869838629968758,True,False,False,False,False,3,1,-0.5327579501675611,-1.178447290953828,2.6801296148442524,-0.02087852146595237,0.8432994365613822
13,83.20000000000002,13.550730416364791,0.016178752736386134,2,Flow303,1,Flow30,-1.0362534466320845,14,1100,807.9200000000001,0.7344727272727274,0.44926958363520875,True,False,False,False,False,3,1,-0.8001321624261419,0.03561175352416157,2.6064404511396475,-0.07368916370460488,0.8597997138769671
14,125.98999999999995,14.73055699863833,-0.053288907875101106,2,Flow303,1,Flow30,1.179826582273538,14,1100,933.9100000000001,0.8490090909090909,0.7305569986383293,True,False,False,False,False,3,1,-0.31394802395191407,0.16536746350231313,2.6899240436522343,0.08348359251258675,0.5131330472103004
15,130.18,14.609964403950567,0.02353311125016691,2,Flow303,1,Flow30,-0.1205925946877624,14,1100,1064.0900000000001,0.9673545454545456,0.609964403950567,True,False,False,False,False,3,1,-0.49435467769684993,-2.1153374004900845,2.681703789342841,-0.008220254309393216,0.9166666666666661
16,77.82,12.890995260663509,0.0,2,Flow303,1,Flow30,-1.7189691432870582,14,1100,1141.91,1.0381,1.1090047393364912,True,False,False,False,False,3,1,0.10346298188163344,0.5417247758539466,2.5565290258139766,-0.12517476352886447,0.9050550144300145
17,77.82000000000001,12.890995260663509,0.0,2,Flow303,1,Flow30,0.0,14,1100,1219.73,1.1088454545454545,1.1090047393364912,True,False,False,False,False,3,1,0.10346298188163344,-6.907755278982137,2.5565290258139766,0.0,0.9050550144300145
18,60.61999999999999,11.951299447572557,-0.07638049832072157,2,Flow303,1,Flow30,-0.9396958130909514,14,1100,1280.35,1.1639545454545455,2.0487005524274426,True,False,False,False,False,3,1,0.7172057153007773,-0.06219905918360002,2.4808400128483536,-0.07568901296562291,1.129103535353535
19,23.760000000000012,13.357268335529206,0.002831087148018468,2,Flow303,1,Flow30,1.4059688879566483,14,1100,1304.11,1.1855545454545453,0.6427316644707943,True,False,False,False,False,3,1,-0.4420279599318,0.34072666509005123,2.5920606812989946,0.11122066845064094,1.7275058275058273
20,22.749999999999986,13.400000000000002,0.0,2,Flow303,1,Flow30,0.04273166447079646,14,1100,1326.86,1.2062363636363636,0.5999999999999979,True,False,False,False,False,3,1,-0.5108256237659943,-3.152815076871744,2.5952547069568657,0.00319402565787108,1.7275058275058273
21,25.530000000000015,13.571428571428571,0.0,2,Flow303,1,Flow30,0.17142857142856904,14,1100,1352.3899999999999,1.2294454545454545,0.4285714285714288,True,False,False,False,False,3,1,-0.847297860387203,-1.7635885922613725,2.6079667425452273,0.012712035588361648,1.166454081632653
22,49.490000000000016,14.375981351246125,0.03274265511569674,2,Flow303,1,Flow30,0.8045527798175538,14,1100,1401.8799999999999,1.2744363636363636,0.375981351246125,True,False,False,False,False,3,1,-0.9782157345719192,-0.2174687089620049,2.6655588522660403,0.05759210972081297,1.0155084591595416
23,65.41999999999997,14.585365853658535,0.0,2,Flow303,1,Flow30,0.20938450241241036,14,1100,1467.3,1.333909090909091,0.5853658536585353,True,False,False,False,False,3,1,-0.5355182363563643,-1.5635829927763703,2.680018687246324,0.014459834980283581,1.0155084591595416
24,65.25,14.585365853658539,0.0,2,Flow303,1,Flow30,3.552713678800501e-15,14,1100,1532.55,1.3932272727272728,0.5853658536585389,True,False,False,False,False,3,1,-0.5355182363563583,-33.27106466687737,2.6800186872463243,4.440892098500626e-16,1.0155084591595416
1,0.0,13.946993621896093,0.0,3,Flow303,1,Flow30,,14,1100,0.0,0.0,0.05300637810390718,True,False,False,False,False,3,1,-2.937343031087328,,2.635263974066357,,5.0
2,0.0,13.946993621896093,0.0,3,Flow303,1,Flow30,0.0,14,1100,0.0,0.0,0.05300637810390718,True,False,False,False,False,3,1,-2.937343031087328,-6.907755278982137,2.635263974066357,0.0,5.0
3,0.0,13.946993621896093,0.0,3,Flow303,1,Flow30,0.0,14,1100,0.0,0.0,0.05300637810390718,True,False,False,False,False,3,1,-2.937343031087328,-6.907755278982137,2.635263974066357,0.0,0.9916666666666663
4,92.28,13.946993621896093,0.07061693203177684,3,Flow303,1,Flow30,0.0,14,1100,92.28,0.08389090909090909,0.05300637810390718,True,False,False,False,False,3,1,-2.937343031087328,-6.907755278982137,2.635263974066357,0.0,0.6457142857142855
5,110.0,14.0,0.0,3,Flow303,1,Flow30,0.05300637810390718,14,1100,202.28,0.1838909090909091,0.0,True,False,False,False,False,3,1,-6.907755278982137,-2.937343031087328,2.6390573296152584,0.003793355548901367,0.6564285714285716
6,116.91,13.874836931218397,-0.022500166896445722,3,Flow303,1,Flow30,-0.12516306878160322,14,1100,319.19,0.29017272727272725,0.12516306878160322,True,False,False,False,False,3,1,-2.0781378416133642,-2.0781378416133642,2.6300769068584544,-0.008980422756803996,0.5663988095238097
7,127.23,13.712574850299402,0.0,3,Flow303,1,Flow30,-0.1622620809189943,14,1100,446.42,0.40583636363636366,0.2874251497005975,True,False,False,False,False,3,1,-1.2467928015088687,-1.8185424675011608,2.6183132841315304,-0.011763622726923995,0.4763511187607574
8,127.25999999999999,13.712574850299402,0.0,3,Flow303,1,Flow30,0.0,14,1100,573.6800000000001,0.5215272727272728,0.2874251497005975,True,False,False,False,False,3,1,-1.2467928015088687,-6.907755278982137,2.6183132841315304,0.0,0.4763511187607574
9,108.34000000000002,13.085905990224731,-0.15391293205152268,3,Flow303,1,Flow30,-0.6266688600746715,14,1100,682.0200000000001,0.6200181818181819,0.914094009775269,True,False,False,False,False,3,1,-0.08982185748324188,-0.4673370117132206,2.5715357724254657,-0.0467775117060647,0.6717501585288521
10,52.769999999999996,11.847201405757403,0.03277642337872013,3,Flow303,1,Flow30,-1.2387045844673281,14,1100,734.7900000000001,0.6679909090909092,2.152798594242597,True,False,False,False,False,3,1,0.7667686674400992,0.2140661436023528,2.4720916713985033,-0.09944410102696244,0.3438554216867469
11,81.88,12.437499999999998,0.0,3,Flow303,1,Flow30,0.5902985942425953,14,1100,816.6700000000001,0.7424272727272728,1.5625000000000018,True,False,False,False,False,3,1,0.44628710262842064,-0.5271267781671019,2.520716102484711,0.04862443108620784,0.2921686746987948
12,81.87,12.437500000000002,0.0,3,Flow303,1,Flow30,3.552713678800501e-15,14,1100,898.5400000000001,0.8168545454545455,1.5624999999999982,True,False,False,False,False,3,1,0.44628710262841836,-33.27106466687737,2.520716102484711,0.0,0.2999999999999998
13,93.04999999999995,12.286993026189752,-0.03166062458241575,3,Flow303,1,Flow30,-0.15050697381025024,14,1100,991.59,0.9014454545454545,1.7130069738102485,True,False,False,False,False,3,1,0.5382502904430062,-1.8937458582571243,2.508541225308953,-0.012174877175758159,0.30000000000000027
14,30.960000000000022,10.246394650464417,-0.007003555163855126,3,Flow303,1,Flow30,-2.0405983757253345,14,1100,1022.5500000000001,0.9295909090909091,3.753605349535583,True,False,False,False,False,3,1,1.322716804650658,0.713243086279791,2.326925902290789,-0.18161532301816408,2.8333333333333335
15,0.0,10.246394650464417,0.0,3,Flow303,1,Flow30,0.0,14,1100,1022.5500000000001,0.9295909090909091,3.753605349535583,True,False,False,False,False,3,1,1.322716804650658,-6.907755278982137,2.326925902290789,0.0,2.8333333333333335
16,26.89999999999999,11.120689655172416,0.020185846010337103,3,Flow303,1,Flow30,0.8742950047079994,14,1100,1049.45,0.9540454545454546,2.8793103448275836,True,False,False,False,False,3,1,1.0575508018703348,-0.13433742628753803,2.4088073062493534,0.08188140395856447,2.3473850574712642
17,82.97000000000003,10.496892242190556,-0.03770988554575139,3,Flow303,1,Flow30,-0.62379741298186,14,1100,1132.42,1.0294727272727273,3.5031077578094436,True,False,False,False,False,3,1,1.25365050532071,-0.4719296220086658,2.3510792364194275,-0.05772806982992584,0.43551877046761067
18,65.05000000000003,10.755541492796798,0.02720048381659528,3,Flow303,1,Flow30,0.25864925060624167,14,1100,1197.47,1.0886090909090909,3.244458507203202,True,False,False,False,False,3,1,1.176948466340569,-1.352282379864312,2.375421109457556,0.024341873038128625,0.6544871794871789
19,54.26999999999998,11.31363639791444,0.011822941328648907,3,Flow303,1,Flow30,0.5580949051176418,14,1100,1251.74,1.1379454545454546,2.68636360208556,True,False,False,False,False,3,1,0.9881884582937082,-0.5832262502069462,2.426008759045032,0.05058764958747597,0.4996226415094336
20,58.87999999999995,11.212057160222555,-0.00858843064888499,3,Flow303,1,Flow30,-0.10157923769188493,14,1100,1310.62,1.1914727272727272,2.787942839777445,True,False,False,False,False,3,1,1.0253039904561974,-2.2869161181470914,2.416989731418565,-0.009019027626467224,0.4818181818181819
21,60.680000000000014,11.173913043478262,0.0,3,Flow303,1,Flow30,-0.0381441167442933,14,1100,1371.3,1.2466363636363635,2.8260869565217384,True,False,False,False,False,3,1,1.0388930539664871,-3.2663837469238306,2.41358186896607,-0.003407862452494914,0.4658852677720602
22,56.150000000000034,11.322568516869497,0.02297625557527128,3,Flow303,1,Flow30,0.1486554733912353,14,1100,1427.45,1.2976818181818182,2.677431483130503,True,False,False,False,False,3,1,0.9848579331451148,-1.9061239095550446,2.426797947820472,0.013216078854402014,0.8555555555555552
23,32.99999999999997,11.833333333333332,0.0,3,Flow303,1,Flow30,0.5107648164638352,14,1100,1460.45,1.3276818181818182,2.166666666666668,True,False,False,False,False,3,1,0.7731898882334823,-0.6718460364759234,2.4709204078132605,0.04412245999278852,1.6311688311688304
24,33.0,11.833333333333332,0.0,3,Flow303,1,Flow30,0.0,14,1100,1493.45,1.3576818181818182,2.166666666666668,True,False,False,False,False,3,1,0.7731898882334823,-6.907755278982137,2.4709204078132605,0.0,1.6311688311688304
1,0.0,13.88976377952756,0.0,4,Flow303,1,Flow30,,14,1100,0.0,0.0,0.11023622047244075,True,False,False,False,False,3,1,-2.2051297568433346,,2.631152150108145,,5.0
