id_in_group,direction,fill_quantity,profit,contract_price,contract_quantity,group_id,order_price,period,block,price_dev_from_contract,in_market_quantity,ce_price,format,time
5,sell,381.0,3667,3.0,400.0,4,12.814814814814815,2,1,9.814814814814815,400.0,14,CDA,T1-T10
6,sell,121.0,522,4.0,400.0,4,13.066666666666666,2,1,9.066666666666666,400.0,14,CDA,T1-T10
7,sell,97.0,-677,14.0,400.0,4,12.142857142857142,2,1,-1.8571428571428577,0.0,14,CDA,T1-T10
8,sell,200.0,320,11.0,300.0,4,13.727272727272727,2,1,2.7272727272727266,300.0,14,CDA,T1-T10
1,buy,300.0,1783,17.0,300.0,4,19.0,3,1,-2.0,300.0,14,CDA,T1-T10
2,buy,107.0,398,14.0,400.0,4,10.11320754716981,3,1,3.886792452830189,200.0,14,CDA,T1-T10
3,buy,265.0,1192,17.0,300.0,4,10.8,3,1,6.199999999999999,300.0,14,CDA,T1-T10
4,buy,174.0,762,16.0,300.0,4,16.819277108433734,3,1,-0.8192771084337345,300.0,14,CDA,T1-T10
5,sell,254.0,2394,3.0,400.0,4,7.691358024691358,3,1,4.691358024691358,400.0,14,CDA,T1-T10
6,sell,392.0,2492,4.0,400.0,4,6.163934426229508,3,1,2.163934426229508,400.0,14,CDA,T1-T10
7,sell,0.0,0,14.0,400.0,4,14.0,3,1,0.0,0.0,14,CDA,T1-T10
8,sell,200.0,336,11.0,300.0,4,12.454545454545455,3,1,1.454545454545455,300.0,14,CDA,T1-T10
1,buy,300.0,1100,17.0,300.0,4,14.0,4,1,3.0,300.0,14,CDA,T1-T10
2,buy,99.0,99,14.0,400.0,4,10.26595744680851,4,1,3.7340425531914896,200.0,14,CDA,T1-T10
3,buy,269.0,1118,17.0,300.0,4,12.348837209302326,4,1,4.651162790697674,300.0,14,CDA,T1-T10
4,buy,122.0,732,16.0,300.0,4,12.431372549019608,4,1,3.568627450980392,300.0,14,CDA,T1-T10
5,sell,180.0,1758,3.0,400.0,4,14.294736842105262,4,1,11.294736842105262,400.0,14,CDA,T1-T10
6,sell,310.0,2424,4.0,400.0,4,7.925925925925926,4,1,3.9259259259259256,400.0,14,CDA,T1-T10
7,sell,0.0,0,14.0,400.0,4,15.0,4,1,1.0,0.0,14,CDA,T1-T10
8,sell,300.0,700,11.0,300.0,4,13.941176470588236,4,1,2.9411764705882355,300.0,14,CDA,T1-T10
1,buy,106.0,0,6.0,400.0,4,2.289473684210526,5,2,3.710526315789474,0.0,6,CDA,T1-T10
2,buy,49.0,147,8.0,400.0,4,7.425,5,2,0.5750000000000002,400.0,6,CDA,T1-T10
3,buy,399.0,3623,17.0,400.0,4,6.909090909090909,5,2,10.09090909090909,400.0,6,CDA,T1-T10
4,buy,278.0,1646,15.0,400.0,4,13.1875,5,2,1.8125,400.0,6,CDA,T1-T10
5,sell,369.0,1673,5.0,400.0,4,10.428571428571429,5,2,5.428571428571429,400.0,6,CDA,T1-T10
6,sell,99.0,297,6.0,400.0,4,6.9375,5,2,0.9375,200.0,6,CDA,T1-T10
7,sell,152.0,152,4.0,300.0,4,5.0,5,2,1.0,300.0,6,CDA,T1-T10
8,sell,212.0,760,3.0,300.0,4,10.041666666666666,5,2,7.041666666666666,300.0,6,CDA,T1-T10
1,buy,0.0,0,6.0,400.0,4,4.0886075949367084,6,2,1.9113924050632916,0.0,6,CDA,T1-T10
2,buy,340.0,820,8.0,400.0,4,5.094117647058823,6,2,2.905882352941177,400.0,6,CDA,T1-T10
3,buy,400.0,3112,17.0,400.0,4,12.043478260869565,6,2,4.9565217391304355,400.0,6,CDA,T1-T10
4,buy,154.0,974,15.0,400.0,4,15.973684210526315,6,2,-0.973684210526315,400.0,6,CDA,T1-T10
5,sell,280.0,1480,5.0,400.0,4,7.769736842105263,6,2,2.769736842105263,400.0,6,CDA,T1-T10
6,sell,101.0,0,6.0,400.0,4,7.706666666666667,6,2,1.706666666666667,200.0,6,CDA,T1-T10
7,sell,213.0,426,4.0,300.0,4,4.735632183908046,6,2,0.735632183908046,300.0,6,CDA,T1-T10
8,sell,300.0,1260,3.0,300.0,4,8.0,6,2,5.0,300.0,6,CDA,T1-T10
1,buy,100.0,100,6.0,400.0,4,2.4655172413793105,7,2,3.5344827586206895,0.0,6,CDA,T1-T10
2,buy,151.0,453,8.0,400.0,4,3.9473684210526314,7,2,4.052631578947368,400.0,6,CDA,T1-T10
3,buy,400.0,3925,17.0,400.0,4,3.9166666666666665,7,2,13.083333333333334,400.0,6,CDA,T1-T10
4,buy,194.0,900,15.0,400.0,4,17.627659574468087,7,2,-2.627659574468087,400.0,6,CDA,T1-T10
5,sell,200.0,1000,5.0,400.0,4,10.693181818181818,7,2,5.693181818181818,400.0,6,CDA,T1-T10
6,sell,113.0,0,6.0,400.0,4,6.064220183486238,7,2,0.06422018348623837,200.0,6,CDA,T1-T10
7,sell,234.0,1036,4.0,300.0,4,7.3428571428571425,7,2,3.3428571428571425,300.0,6,CDA,T1-T10
8,sell,298.0,596,3.0,300.0,4,5.6521739130434785,7,2,2.6521739130434785,300.0,6,CDA,T1-T10
1,buy,0.0,0,6.0,400.0,4,2.75,8,2,3.25,0.0,6,CDA,T1-T10
2,buy,200.0,400,8.0,400.0,4,4.333333333333333,8,2,3.666666666666667,400.0,6,CDA,T1-T10
3,buy,387.0,3584,17.0,400.0,4,5.8,8,2,11.2,400.0,6,CDA,T1-T10
4,buy,341.0,2701,15.0,400.0,4,14.35593220338983,8,2,0.6440677966101696,400.0,6,CDA,T1-T10
5,sell,315.0,920,5.0,400.0,4,9.51388888888889,8,2,4.513888888888889,400.0,6,CDA,T1-T10
6,sell,139.0,182,6.0,400.0,4,10.052631578947368,8,2,4.052631578947368,200.0,6,CDA,T1-T10
7,sell,174.0,409,4.0,300.0,4,6.714285714285714,8,2,2.7142857142857144,300.0,6,CDA,T1-T10
8,sell,300.0,1093,3.0,300.0,4,6.318181818181818,8,2,3.3181818181818183,300.0,6,CDA,T1-T10
1,buy,300.0,2602,16.0,300.0,4,8.210526315789474,9,3,7.789473684210526,300.0,9,CDA,T1-T10
2,buy,308.0,2372,15.0,400.0,4,6.181818181818182,9,3,8.818181818181818,400.0,9,CDA,T1-T10
3,buy,133.0,460,10.0,400.0,4,6.7560975609756095,9,3,3.2439024390243905,400.0,9,CDA,T1-T10
4,buy,360.0,920,14.0,400.0,4,13.956043956043956,9,3,0.0439560439560438,400.0,9,CDA,T1-T10
5,sell,344.0,2440,3.0,400.0,4,10.0,9,3,7.0,400.0,9,CDA,T1-T10
6,sell,261.0,652,5.0,400.0,4,14.881188118811881,9,3,9.881188118811881,400.0,9,CDA,T1-T10
7,sell,397.0,1428,4.0,400.0,4,6.888888888888889,9,3,2.8888888888888893,400.0,9,CDA,T1-T10
8,sell,99.0,199,8.0,300.0,4,10.14864864864865,9,3,2.148648648648649,300.0,9,CDA,T1-T10
1,buy,300.0,2121,16.0,300.0,4,12.263157894736842,10,3,3.7368421052631575,300.0,9,CDA,T1-T10
2,buy,323.0,2368,15.0,400.0,4,6.909090909090909,10,3,8.09090909090909,400.0,9,CDA,T1-T10
3,buy,302.0,700,10.0,400.0,4,7.196078431372549,10,3,2.803921568627451,400.0,9,CDA,T1-T10
4,buy,377.0,1335,14.0,400.0,4,12.482456140350877,10,3,1.5175438596491233,400.0,9,CDA,T1-T10
5,sell,386.0,2525,3.0,400.0,4,9.023255813953488,10,3,6.023255813953488,400.0,9,CDA,T1-T10
6,sell,381.0,1274,5.0,400.0,4,6.571428571428571,10,3,1.5714285714285712,400.0,9,CDA,T1-T10
7,sell,386.0,1523,4.0,400.0,4,6.0,10,3,2.0,400.0,9,CDA,T1-T10
8,sell,149.0,298,8.0,300.0,4,9.883720930232558,10,3,1.883720930232558,300.0,9,CDA,T1-T10
1,buy,300.0,2226,16.0,300.0,4,5.875,11,3,10.125,300.0,9,CDA,T11-T20
2,buy,266.0,2194,15.0,400.0,4,6.15,11,3,8.85,400.0,9,CDA,T11-T20
3,buy,288.0,697,10.0,400.0,4,7.327868852459017,11,3,2.6721311475409832,400.0,9,CDA,T11-T20
4,buy,278.0,177,14.0,400.0,4,13.0,11,3,1.0,400.0,9,CDA,T11-T20
5,sell,375.0,2229,3.0,400.0,4,10.90625,11,3,7.90625,400.0,9,CDA,T11-T20
6,sell,57.0,811,5.0,400.0,4,9.644444444444444,11,3,4.644444444444444,400.0,9,CDA,T11-T20
7,sell,400.0,1049,4.0,400.0,4,6.6225000000000005,11,3,2.6225000000000005,400.0,9,CDA,T11-T20
8,sell,300.0,769,8.0,300.0,4,10.026315789473685,11,3,2.026315789473685,300.0,9,CDA,T11-T20
1,buy,299.0,2279,16.0,300.0,4,4.666666666666667,12,3,11.333333333333332,300.0,9,CDA,T11-T20
2,buy,243.0,1999,15.0,400.0,4,7.129032258064516,12,3,7.870967741935484,400.0,9,CDA,T11-T20
3,buy,371.0,754,10.0,400.0,4,7.406779661016949,12,3,2.593220338983051,400.0,9,CDA,T11-T20
4,buy,363.0,2008,14.0,400.0,4,14.043795620437956,12,3,-0.04379562043795637,400.0,9,CDA,T11-T20
5,sell,334.0,1622,3.0,400.0,4,10.0,12,3,7.0,400.0,9,CDA,T11-T20
6,sell,352.0,846,5.0,400.0,4,6.510869565217392,12,3,1.5108695652173916,400.0,9,CDA,T11-T20
7,sell,398.0,1631,4.0,400.0,4,8.333333333333334,12,3,4.333333333333334,400.0,9,CDA,T11-T20
8,sell,192.0,192,8.0,300.0,4,10.363636363636363,12,3,2.3636363636363633,300.0,9,CDA,T11-T20
1,buy,300.0,2700,17.0,400.0,4,8.783783783783784,13,4,8.216216216216216,400.0,6,CDA,T11-T20
2,buy,400.0,3400,15.0,400.0,4,7.701298701298701,13,4,7.298701298701299,400.0,6,CDA,T11-T20
3,buy,217.0,392,8.0,400.0,4,5.781818181818182,13,4,2.218181818181818,400.0,6,CDA,T11-T20
4,buy,0.0,0,6.0,400.0,4,4.0,13,4,2.0,0.0,6,CDA,T11-T20
5,sell,187.0,413,6.0,400.0,4,7.888888888888889,13,4,1.8888888888888893,200.0,6,CDA,T11-T20
6,sell,232.0,896,3.0,300.0,4,6.08,13,4,3.08,300.0,6,CDA,T11-T20
7,sell,294.0,345,5.0,400.0,4,6.428571428571429,13,4,1.4285714285714288,400.0,6,CDA,T11-T20
8,sell,204.0,586,4.0,300.0,4,8.324675324675324,13,4,4.324675324675324,300.0,6,CDA,T11-T20
1,buy,400.0,3953,17.0,400.0,4,7.0,14,4,10.0,400.0,6,CDA,T11-T20
2,buy,400.0,3400,15.0,400.0,4,7.055555555555555,14,4,7.944444444444445,400.0,6,CDA,T11-T20
3,buy,382.0,542,8.0,400.0,4,6.0,14,4,2.0,400.0,6,CDA,T11-T20
4,buy,0.0,0,6.0,400.0,4,4.0,14,4,2.0,0.0,6,CDA,T11-T20
5,sell,203.0,203,6.0,400.0,4,9.03225806451613,14,4,3.03225806451613,200.0,6,CDA,T11-T20
6,sell,300.0,1049,3.0,300.0,4,4.651162790697675,14,4,1.6511627906976747,300.0,6,CDA,T11-T20
7,sell,397.0,576,5.0,400.0,4,6.9375,14,4,1.9375,400.0,6,CDA,T11-T20
8,sell,282.0,902,4.0,300.0,4,7.578313253012048,14,4,3.5783132530120483,300.0,6,CDA,T11-T20
1,buy,398.0,4013,17.0,400.0,4,3.2264150943396226,15,4,13.773584905660378,400.0,6,CDA,T11-T20
2,buy,258.0,2606,15.0,400.0,4,6.569767441860465,15,4,8.430232558139535,400.0,6,CDA,T11-T20
3,buy,341.0,591,8.0,400.0,4,5.672413793103448,15,4,2.3275862068965516,400.0,6,CDA,T11-T20
4,buy,45.0,-38,6.0,400.0,4,6.2272727272727275,15,4,-0.22727272727272751,0.0,6,CDA,T11-T20
5,sell,231.0,231,6.0,400.0,4,7.4875,15,4,1.4874999999999998,200.0,6,CDA,T11-T20
6,sell,149.0,326,3.0,300.0,4,6.636363636363637,15,4,3.6363636363636367,300.0,6,CDA,T11-T20
7,sell,362.0,362,5.0,400.0,4,7.173913043478261,15,4,2.1739130434782608,400.0,6,CDA,T11-T20
8,sell,300.0,700,4.0,300.0,4,7.432835820895522,15,4,3.432835820895522,300.0,6,CDA,T11-T20
1,buy,400.0,3938,17.0,400.0,4,7.666666666666667,16,4,9.333333333333332,400.0,6,CDA,T11-T20
2,buy,399.0,3680,15.0,400.0,4,5.818181818181818,16,4,9.181818181818182,400.0,6,CDA,T11-T20
3,buy,380.0,602,8.0,400.0,4,6.0701754385964914,16,4,1.9298245614035086,400.0,6,CDA,T11-T20
4,buy,2.0,41,6.0,400.0,4,9.569444444444445,16,4,-3.5694444444444446,0.0,6,CDA,T11-T20
5,sell,236.0,236,6.0,400.0,4,7.45945945945946,16,4,1.4594594594594597,200.0,6,CDA,T11-T20
6,sell,269.0,647,3.0,300.0,4,7.4,16,4,4.4,300.0,6,CDA,T11-T20
7,sell,376.0,430,5.0,400.0,4,6.705882352941177,16,4,1.7058823529411766,400.0,6,CDA,T11-T20
8,sell,300.0,960,4.0,300.0,4,7.72289156626506,16,4,3.7228915662650603,300.0,6,CDA,T11-T20
1,buy,200.0,1382,14.0,400.0,4,6.25,17,5,7.75,200.0,14,CDA,T11-T20
2,buy,278.0,2582,16.0,300.0,4,7.126436781609195,17,5,8.873563218390805,300.0,14,CDA,T11-T20
3,buy,282.0,2214,17.0,300.0,4,8.090909090909092,17,5,8.909090909090908,300.0,14,CDA,T11-T20
4,buy,180.0,548,17.0,300.0,4,13.666666666666666,17,5,3.333333333333334,300.0,14,CDA,T11-T20
5,sell,0.0,0,14.0,400.0,4,15.0,17,5,1.0,0.0,14,CDA,T11-T20
6,sell,140.0,-140,11.0,300.0,4,14.588235294117647,17,5,3.5882352941176467,300.0,14,CDA,T11-T20
7,sell,400.0,1124,4.0,400.0,4,7.714285714285714,17,5,3.7142857142857144,400.0,14,CDA,T11-T20
8,sell,400.0,3052,3.0,400.0,4,11.380952380952381,17,5,8.380952380952381,400.0,14,CDA,T11-T20
1,buy,200.0,1272,14.0,400.0,4,9.083333333333334,18,5,4.916666666666666,200.0,14,CDA,T11-T20
2,buy,297.0,2536,16.0,300.0,4,7.574468085106383,18,5,8.425531914893618,300.0,14,CDA,T11-T20
3,buy,300.0,1890,17.0,300.0,4,12.257142857142858,18,5,4.742857142857142,300.0,14,CDA,T11-T20
4,buy,281.0,1910,17.0,300.0,4,15.75,18,5,1.25,300.0,14,CDA,T11-T20
5,sell,0.0,0,14.0,400.0,4,14.0,18,5,0.0,0.0,14,CDA,T11-T20
6,sell,278.0,-544,11.0,300.0,4,7.2,18,5,-3.8,300.0,14,CDA,T11-T20
7,sell,400.0,1610,4.0,400.0,4,15.0,18,5,11.0,400.0,14,CDA,T11-T20
8,sell,400.0,2897,3.0,400.0,4,11.206896551724139,18,5,8.206896551724139,400.0,14,CDA,T11-T20
1,buy,226.0,1088,14.0,400.0,4,11.65,19,5,2.3499999999999996,200.0,14,CDA,T11-T20
2,buy,287.0,2096,16.0,300.0,4,7.582417582417582,19,5,8.417582417582418,300.0,14,CDA,T11-T20
3,buy,218.0,1840,17.0,300.0,4,8.157142857142857,19,5,8.842857142857143,300.0,14,CDA,T11-T20
4,buy,69.0,1071,17.0,300.0,4,8.194630872483222,19,5,8.805369127516778,300.0,14,CDA,T11-T20
5,sell,0.0,0,14.0,400.0,4,14.0,19,5,0.0,0.0,14,CDA,T11-T20
6,sell,0.0,0,11.0,300.0,4,13.6,19,5,2.5999999999999996,300.0,14,CDA,T11-T20
7,sell,400.0,1690,4.0,400.0,4,8.285714285714286,19,5,4.2857142857142865,400.0,14,CDA,T11-T20
8,sell,400.0,2050,3.0,400.0,4,10.475,19,5,7.475,400.0,14,CDA,T11-T20
1,buy,400.0,1940,14.0,400.0,4,12.0,20,5,2.0,200.0,14,CDA,T11-T20
2,buy,221.0,1568,16.0,300.0,4,7.876288659793815,20,5,8.123711340206185,300.0,14,CDA,T11-T20
3,buy,300.0,2232,17.0,300.0,4,9.117647058823529,20,5,7.882352941176471,300.0,14,CDA,T11-T20
4,buy,0.0,0,17.0,300.0,4,6.0,20,5,11.0,300.0,14,CDA,T11-T20
5,sell,0.0,0,14.0,400.0,4,14.0,20,5,0.0,0.0,14,CDA,T11-T20
6,sell,121.0,-242,11.0,300.0,4,13.142857142857142,20,5,2.1428571428571423,300.0,14,CDA,T11-T20
7,sell,400.0,1963,4.0,400.0,4,9.222222222222221,20,5,5.222222222222221,400.0,14,CDA,T11-T20
8,sell,400.0,2644,3.0,400.0,4,10.691358024691358,20,5,7.6913580246913575,400.0,14,CDA,T11-T20
1,buy,288.0,540,17.0,300.0,5,16.137614678899084,1,1,0.8623853211009163,300.0,14,CDA,T1-T10
2,buy,148.0,592,14.0,400.0,5,10.78048780487805,1,1,3.2195121951219505,200.0,14,CDA,T1-T10
3,buy,77.0,143,17.0,300.0,5,9.636363636363637,1,1,7.363636363636363,300.0,14,CDA,T1-T10
4,buy,200.0,200,16.0,300.0,5,12.68421052631579,1,1,3.3157894736842106,300.0,14,CDA,T1-T10
5,sell,12.0,168,3.0,400.0,5,13.503937007874017,1,1,10.503937007874017,400.0,14,CDA,T1-T10
6,sell,271.0,2816,4.0,400.0,5,16.083333333333332,1,1,12.083333333333332,400.0,14,CDA,T1-T10
7,sell,188.0,376,14.0,400.0,5,16.746987951807228,1,1,2.7469879518072275,0.0,14,CDA,T1-T10
8,sell,242.0,228,11.0,300.0,5,14.583333333333334,1,1,3.583333333333334,300.0,14,CDA,T1-T10
1,buy,291.0,273,17.0,300.0,5,16.766423357664234,2,1,0.23357664233576614,300.0,14,CDA,T1-T10
2,buy,0.0,0,14.0,400.0,5,10.893333333333333,2,1,3.1066666666666674,200.0,14,CDA,T1-T10
3,buy,86.0,321,17.0,300.0,5,8.395604395604396,2,1,8.604395604395604,300.0,14,CDA,T1-T10
4,buy,300.0,741,16.0,300.0,5,12.72340425531915,2,1,3.2765957446808507,300.0,14,CDA,T1-T10
5,sell,134.0,1411,3.0,400.0,5,17.225806451612904,2,1,14.225806451612904,400.0,14,CDA,T1-T10
6,sell,400.0,4600,4.0,400.0,5,15.037037037037036,2,1,11.037037037037036,400.0,14,CDA,T1-T10
7,sell,1.0,1,14.0,400.0,5,15.370786516853933,2,1,1.3707865168539328,0.0,14,CDA,T1-T10
8,sell,142.0,284,11.0,300.0,5,13.9,2,1,2.9000000000000004,300.0,14,CDA,T1-T10
1,buy,296.0,513,17.0,300.0,5,17.404580152671755,3,1,-0.4045801526717554,300.0,14,CDA,T1-T10
2,buy,99.0,-198,14.0,400.0,5,14.451219512195122,3,1,-0.4512195121951219,200.0,14,CDA,T1-T10
3,buy,105.0,224,17.0,300.0,5,12.669902912621358,3,1,4.3300970873786415,300.0,14,CDA,T1-T10
4,buy,300.0,500,16.0,300.0,5,15.0,3,1,1.0,300.0,14,CDA,T1-T10
5,sell,75.0,900,3.0,400.0,5,14.698412698412698,3,1,11.698412698412698,400.0,14,CDA,T1-T10
6,sell,367.0,3888,4.0,400.0,5,8.33939393939394,3,1,4.33939393939394,400.0,14,CDA,T1-T10
7,sell,163.0,600,14.0,400.0,5,13.556390977443609,3,1,-0.4436090225563909,0.0,14,CDA,T1-T10
8,sell,195.0,456,11.0,300.0,5,8.75,3,1,-2.25,300.0,14,CDA,T1-T10
1,buy,300.0,521,17.0,300.0,5,16.136363636363637,4,1,0.8636363636363633,300.0,14,CDA,T1-T10
2,buy,0.0,0,14.0,400.0,5,10.162162162162161,4,1,3.8378378378378386,200.0,14,CDA,T1-T10
3,buy,21.0,-316,17.0,300.0,5,12.615384615384615,4,1,4.384615384615385,300.0,14,CDA,T1-T10
4,buy,300.0,600,16.0,300.0,5,14.0,4,1,2.0,300.0,14,CDA,T1-T10
5,sell,64.0,704,3.0,400.0,5,17.0,4,1,14.0,400.0,14,CDA,T1-T10
6,sell,381.0,3991,4.0,400.0,5,15.337837837837839,4,1,11.337837837837839,400.0,14,CDA,T1-T10
7,sell,27.0,577,14.0,400.0,5,15.50413223140496,4,1,1.5041322314049594,0.0,14,CDA,T1-T10
8,sell,149.0,447,11.0,300.0,5,9.767441860465116,4,1,-1.2325581395348841,300.0,14,CDA,T1-T10
1,buy,1.0,1136,6.0,400.0,5,7.507352941176471,5,2,-1.507352941176471,0.0,6,CDA,T1-T10
2,buy,10.0,20,8.0,400.0,5,6.421875,5,2,1.578125,400.0,6,CDA,T1-T10
3,buy,353.0,2104,17.0,400.0,5,12.32,5,2,4.68,400.0,6,CDA,T1-T10
4,buy,400.0,1200,15.0,400.0,5,12.0,5,2,3.0,400.0,6,CDA,T1-T10
5,sell,0.0,0,5.0,400.0,5,14.763157894736842,5,2,9.763157894736842,400.0,6,CDA,T1-T10
6,sell,200.0,1200,6.0,400.0,5,14.619565217391305,5,2,8.619565217391305,200.0,6,CDA,T1-T10
7,sell,300.0,1028,4.0,300.0,5,3.574468085106383,5,2,-0.4255319148936172,300.0,6,CDA,T1-T10
8,sell,264.0,2207,3.0,300.0,5,12.61111111111111,5,2,9.61111111111111,300.0,6,CDA,T1-T10
1,buy,0.0,0,6.0,400.0,5,6.0,6,2,0.0,0.0,6,CDA,T1-T10
2,buy,0.0,0,8.0,400.0,5,7.0,6,2,1.0,400.0,6,CDA,T1-T10
3,buy,362.0,2914,17.0,400.0,5,15.268817204301076,6,2,1.731182795698924,400.0,6,CDA,T1-T10
4,buy,400.0,1400,15.0,400.0,5,11.711864406779661,6,2,3.288135593220339,400.0,6,CDA,T1-T10
5,sell,97.0,776,5.0,400.0,5,15.029850746268657,6,2,10.029850746268657,400.0,6,CDA,T1-T10
6,sell,200.0,1000,6.0,400.0,5,12.314606741573034,6,2,6.314606741573034,200.0,6,CDA,T1-T10
7,sell,300.0,1199,4.0,300.0,5,3.8210526315789473,6,2,-0.17894736842105274,300.0,6,CDA,T1-T10
8,sell,165.0,1485,3.0,300.0,5,11.150537634408602,6,2,8.150537634408602,300.0,6,CDA,T1-T10
1,buy,0.0,0,6.0,400.0,5,6.0,7,2,0.0,0.0,6,CDA,T1-T10
2,buy,0.0,0,8.0,400.0,5,5.917808219178082,7,2,2.082191780821918,400.0,6,CDA,T1-T10
3,buy,361.0,1684,17.0,400.0,5,17.0,7,2,0.0,400.0,6,CDA,T1-T10
4,buy,400.0,2550,15.0,400.0,5,11.0,7,2,4.0,400.0,6,CDA,T1-T10
5,sell,147.0,1029,5.0,400.0,5,11.008403361344538,7,2,6.008403361344538,400.0,6,CDA,T1-T10
6,sell,283.0,1618,6.0,400.0,5,12.68421052631579,7,2,6.684210526315789,200.0,6,CDA,T1-T10
7,sell,300.0,1100,4.0,300.0,5,4.0,7,2,0.0,300.0,6,CDA,T1-T10
8,sell,31.0,430,3.0,300.0,5,10.688073394495413,7,2,7.688073394495413,300.0,6,CDA,T1-T10
1,buy,0.0,0,6.0,400.0,5,6.463636363636364,8,2,-0.46363636363636385,0.0,6,CDA,T1-T10
2,buy,100.0,100,8.0,400.0,5,5.9625,8,2,2.0374999999999996,400.0,6,CDA,T1-T10
3,buy,391.0,2755,17.0,400.0,5,17.529411764705884,8,2,-0.529411764705884,400.0,6,CDA,T1-T10
4,buy,400.0,2096,15.0,400.0,5,9.322033898305085,8,2,5.677966101694915,400.0,6,CDA,T1-T10
5,sell,119.0,595,5.0,400.0,5,12.364864864864865,8,2,7.364864864864865,400.0,6,CDA,T1-T10
6,sell,270.0,1566,6.0,400.0,5,12.08695652173913,8,2,6.086956521739131,200.0,6,CDA,T1-T10
7,sell,300.0,900,4.0,300.0,5,5.771084337349397,8,2,1.7710843373493974,300.0,6,CDA,T1-T10
8,sell,202.0,1414,3.0,300.0,5,10.526315789473685,8,2,7.526315789473685,300.0,6,CDA,T1-T10
1,buy,298.0,1596,16.0,300.0,5,13.026315789473685,9,3,2.973684210526315,300.0,9,CDA,T1-T10
2,buy,371.0,1693,15.0,400.0,5,9.0625,9,3,5.9375,400.0,9,CDA,T1-T10
3,buy,64.0,432,10.0,400.0,5,9.434343434343434,9,3,0.5656565656565657,400.0,9,CDA,T1-T10
4,buy,400.0,1832,14.0,400.0,5,9.215189873417721,9,3,4.784810126582279,400.0,9,CDA,T1-T10
5,sell,335.0,2301,3.0,400.0,5,10.6,9,3,7.6,400.0,9,CDA,T1-T10
6,sell,322.0,1881,5.0,400.0,5,11.06,9,3,6.0600000000000005,400.0,9,CDA,T1-T10
7,sell,400.0,1760,4.0,400.0,5,4.051282051282051,9,3,0.0512820512820511,400.0,9,CDA,T1-T10
8,sell,76.0,255,8.0,300.0,5,8.339285714285714,9,3,0.3392857142857135,300.0,9,CDA,T1-T10
1,buy,202.0,2008,16.0,300.0,5,11.5,10,3,4.5,300.0,9,CDA,T1-T10
2,buy,397.0,1165,15.0,400.0,5,5.020408163265306,10,3,9.979591836734695,400.0,9,CDA,T1-T10
3,buy,114.0,164,10.0,400.0,5,7.758064516129032,10,3,2.241935483870968,400.0,9,CDA,T1-T10
4,buy,399.0,1656,14.0,400.0,5,9.151515151515152,10,3,4.848484848484848,400.0,9,CDA,T1-T10
5,sell,335.0,2121,3.0,400.0,5,11.1,10,3,8.1,400.0,9,CDA,T1-T10
6,sell,263.0,1315,5.0,400.0,5,9.982300884955752,10,3,4.982300884955752,400.0,9,CDA,T1-T10
7,sell,400.0,2400,4.0,400.0,5,4.031578947368421,10,3,0.03157894736842071,400.0,9,CDA,T1-T10
8,sell,114.0,252,8.0,300.0,5,10.655172413793103,10,3,2.655172413793103,300.0,9,CDA,T1-T10
1,buy,300.0,1800,16.0,300.0,5,11.36,11,3,4.640000000000001,300.0,9,CDA,T11-T20
2,buy,400.0,2400,15.0,400.0,5,17.74390243902439,11,3,-2.7439024390243887,400.0,9,CDA,T11-T20
3,buy,109.0,109,10.0,400.0,5,8.794871794871796,11,3,1.2051282051282044,400.0,9,CDA,T11-T20
4,buy,400.0,2000,14.0,400.0,5,9.0,11,3,5.0,400.0,9,CDA,T11-T20
5,sell,395.0,2521,3.0,400.0,5,8.045454545454545,11,3,5.045454545454545,400.0,9,CDA,T11-T20
6,sell,231.0,955,5.0,400.0,5,10.426829268292684,11,3,5.426829268292684,400.0,9,CDA,T11-T20
7,sell,400.0,2000,4.0,400.0,5,4.063291139240507,11,3,0.06329113924050667,400.0,9,CDA,T11-T20
8,sell,183.0,301,8.0,300.0,5,10.320512820512821,11,3,2.320512820512821,300.0,9,CDA,T11-T20
1,buy,300.0,1900,16.0,300.0,5,10.819277108433734,12,3,5.1807228915662655,300.0,9,CDA,T11-T20
2,buy,393.0,2558,15.0,400.0,5,8.36,12,3,6.640000000000001,400.0,9,CDA,T11-T20
3,buy,52.0,432,10.0,400.0,5,7.9787234042553195,12,3,2.0212765957446805,400.0,9,CDA,T11-T20
4,buy,313.0,1565,14.0,400.0,5,9.0,12,3,5.0,400.0,9,CDA,T11-T20
5,sell,354.0,1973,3.0,400.0,5,8.628571428571428,12,3,5.628571428571428,400.0,9,CDA,T11-T20
6,sell,205.0,633,5.0,400.0,5,11.058823529411764,12,3,6.0588235294117645,400.0,9,CDA,T11-T20
7,sell,400.0,1951,4.0,400.0,5,4.0,12,3,0.0,400.0,9,CDA,T11-T20
8,sell,99.0,106,8.0,300.0,5,10.941605839416058,12,3,2.9416058394160576,300.0,9,CDA,T11-T20
1,buy,231.0,2167,17.0,400.0,5,10.848214285714286,13,4,6.1517857142857135,400.0,6,CDA,T11-T20
2,buy,397.0,2820,15.0,400.0,5,12.86021505376344,13,4,2.13978494623656,400.0,6,CDA,T11-T20
3,buy,344.0,0,8.0,400.0,5,10.76056338028169,13,4,-2.76056338028169,400.0,6,CDA,T11-T20
4,buy,200.0,200,6.0,400.0,5,4.515463917525773,13,4,1.4845360824742269,0.0,6,CDA,T11-T20
