period,block,group,interval,ppi,group_id
14,4,Flow304,24,0.4589147286821704,4
15,4,Flow304,1,5.0,4
15,4,Flow304,2,1.4636363636363634,4
15,4,Flow304,3,0.2992409867172674,4
15,4,Flow304,4,0.19136975455265226,4
15,4,Flow304,5,0.14970308788598596,4
15,4,Flow304,6,0.28452380952380985,4
15,4,Flow304,7,0.17051282051282057,4
15,4,Flow304,8,0.17051282051282057,4
15,4,Flow304,9,0.3057142857142858,4
15,4,Flow304,10,0.33571428571428585,4
15,4,Flow304,11,0.33571428571428563,4
15,4,Flow304,12,0.33571428571428585,4
15,4,Flow304,13,0.33571428571428585,4
15,4,Flow304,14,0.38571428571428545,4
15,4,Flow304,15,0.33571428571428585,4
15,4,Flow304,16,0.33571428571428585,4
15,4,Flow304,17,0.33571428571428585,4
15,4,Flow304,18,0.3030303030303032,4
15,4,Flow304,19,0.29828431372549025,4
15,4,Flow304,20,0.33571428571428563,4
15,4,Flow304,21,0.33571428571428563,4
15,4,Flow304,22,0.33571428571428563,4
15,4,Flow304,23,0.10405405405405421,4
15,4,Flow304,24,0.10405405405405421,4
16,4,Flow304,1,5.0,4
16,4,Flow304,2,1.85,4
16,4,Flow304,3,0.6609589041095889,4
16,4,Flow304,4,0.4722222222222223,4
16,4,Flow304,5,1.587037037037037,4
16,4,Flow304,6,0.4571428571428573,4
16,4,Flow304,7,0.4571428571428564,4
16,4,Flow304,8,0.7111111111111117,4
16,4,Flow304,9,0.22091324200913243,4
16,4,Flow304,10,0.22091324200913243,4
16,4,Flow304,11,0.22091324200913243,4
16,4,Flow304,12,0.46757990867579924,4
16,4,Flow304,13,0.25091324200913245,4
16,4,Flow304,14,0.25091324200913245,4
16,4,Flow304,15,0.25091324200913245,4
16,4,Flow304,16,0.1326667570226694,4
16,4,Flow304,17,0.14329714073449362,4
16,4,Flow304,18,0.16696368269171735,4
16,4,Flow304,19,0.1818681318681319,4
16,4,Flow304,20,0.08100775193798437,4
16,4,Flow304,21,0.18186813186813167,4
16,4,Flow304,22,0.5440444444444443,4
16,4,Flow304,23,0.5440444444444443,4
16,4,Flow304,24,0.5440444444444443,4
17,5,Flow304,1,5.0,4
17,5,Flow304,2,1.85,4
17,5,Flow304,3,0.8333333333333335,4
17,5,Flow304,4,0.9510206460206461,4
17,5,Flow304,5,0.9510206460206461,4
17,5,Flow304,6,0.30785597381342056,4
17,5,Flow304,7,0.5294871794871798,4
17,5,Flow304,8,0.35012071340645745,4
17,5,Flow304,9,0.24654975219214625,4
17,5,Flow304,10,0.2815552313106169,4
17,5,Flow304,11,0.19153413261561036,4
17,5,Flow304,12,0.2815552313106169,4
17,5,Flow304,13,0.40942408376963346,4
17,5,Flow304,14,0.6210526315789475,4
17,5,Flow304,15,0.5119617224880386,4
17,5,Flow304,16,0.22422062350119898,4
17,5,Flow304,17,0.22422062350119898,4
17,5,Flow304,18,0.13162803090860642,4
17,5,Flow304,19,0.13162803090860642,4
17,5,Flow304,20,0.13162803090860642,4
17,5,Flow304,21,0.5527919658499272,4
17,5,Flow304,22,0.5527919658499272,4
17,5,Flow304,23,0.5527919658499272,4
17,5,Flow304,24,0.5527919658499272,4
18,5,Flow304,1,5.0,4
18,5,Flow304,2,5.0,4
18,5,Flow304,3,0.22366526503567785,4
18,5,Flow304,4,0.2253003500141899,4
18,5,Flow304,5,0.21873995797800028,4
18,5,Flow304,6,0.21873995797800028,4
18,5,Flow304,7,0.2666666666666666,4
18,5,Flow304,8,0.2666666666666666,4
18,5,Flow304,9,0.37719298245613997,4
18,5,Flow304,10,0.17163275193798455,4
18,5,Flow304,11,0.17163275193798455,4
18,5,Flow304,12,0.38178333148709775,4
18,5,Flow304,13,0.38178333148709775,4
18,5,Flow304,14,0.9939716502216502,4
18,5,Flow304,15,0.33110119047619024,4
18,5,Flow304,16,0.8958601458601458,4
18,5,Flow304,17,0.6111111111111112,4
18,5,Flow304,18,0.6111111111111112,4
18,5,Flow304,19,0.6111111111111112,4
18,5,Flow304,20,0.6111111111111112,4
18,5,Flow304,21,0.4294871794871793,4
18,5,Flow304,22,0.6111111111111112,4
18,5,Flow304,23,0.6111111111111112,4
18,5,Flow304,24,0.6111111111111112,4
19,5,Flow304,1,5.0,4
19,5,Flow304,2,0.5,4
19,5,Flow304,3,0.5,4
19,5,Flow304,4,0.34065040650406475,4
19,5,Flow304,5,1.1335727969348661,4
19,5,Flow304,6,0.39509469696969735,4
19,5,Flow304,7,0.39509469696969735,4
19,5,Flow304,8,0.2583333333333333,4
19,5,Flow304,9,0.2583333333333333,4
19,5,Flow304,10,0.2583333333333333,4
19,5,Flow304,11,0.2583333333333333,4
19,5,Flow304,12,0.2583333333333333,4
19,5,Flow304,13,0.2583333333333333,4
19,5,Flow304,14,0.38125960061443953,4
19,5,Flow304,15,0.38125960061443953,4
19,5,Flow304,16,0.5900937297996123,4
19,5,Flow304,17,0.5744111280875992,4
19,5,Flow304,18,0.6929738562091501,4
19,5,Flow304,19,0.6888888888888891,4
19,5,Flow304,20,0.3569105691056911,4
19,5,Flow304,21,0.6888888888888891,4
19,5,Flow304,22,0.6888888888888891,4
19,5,Flow304,23,0.3082043343653251,4
19,5,Flow304,24,0.6526960784313727,4
20,5,Flow304,1,5.0,4
20,5,Flow304,2,5.0,4
20,5,Flow304,3,0.5333333333333332,4
20,5,Flow304,4,0.4333333333333331,4
20,5,Flow304,5,0.20375976225032844,4
20,5,Flow304,6,0.20375976225032844,4
20,5,Flow304,7,0.13312254479256502,4
20,5,Flow304,8,0.2645929339477724,4
20,5,Flow304,9,0.2645929339477724,4
20,5,Flow304,10,0.5041438404270266,4
20,5,Flow304,11,0.20375976225032844,4
20,5,Flow304,12,0.28338399189463015,4
20,5,Flow304,13,0.5315805109922755,4
20,5,Flow304,14,0.16818181818181843,4
20,5,Flow304,15,0.16818181818181843,4
20,5,Flow304,16,0.16818181818181843,4
20,5,Flow304,17,0.28338399189463015,4
20,5,Flow304,18,0.5222222222222221,4
20,5,Flow304,19,0.16666666666666652,4
20,5,Flow304,20,0.5489417989417991,4
20,5,Flow304,21,0.5489417989417991,4
20,5,Flow304,22,0.5489417989417991,4
20,5,Flow304,23,0.675925925925926,4
20,5,Flow304,24,0.820422535211268,4
1,1,Flow305,1,5.0,5
1,1,Flow305,2,5.0,5
1,1,Flow305,3,2.3333333333333335,5
1,1,Flow305,4,0.7333333333333334,5
1,1,Flow305,5,0.666666666666667,5
1,1,Flow305,6,0.6674783549783552,5
1,1,Flow305,7,0.7333333333333334,5
1,1,Flow305,8,0.7333333333333334,5
1,1,Flow305,9,0.7333333333333334,5
1,1,Flow305,10,0.733333333333333,5
1,1,Flow305,11,0.733333333333333,5
1,1,Flow305,12,2.40943094629156,5
1,1,Flow305,13,0.9420289855072466,5
1,1,Flow305,14,0.9420289855072466,5
1,1,Flow305,15,0.9420289855072466,5
1,1,Flow305,16,0.6666666666666661,5
1,1,Flow305,17,0.8468727373990532,5
1,1,Flow305,18,0.8268497330282223,5
1,1,Flow305,19,0.8268497330282223,5
1,1,Flow305,20,0.939571150097466,5
1,1,Flow305,21,0.9913194444444446,5
1,1,Flow305,22,0.9913194444444446,5
1,1,Flow305,23,0.8972991961647345,5
1,1,Flow305,24,0.8972991961647345,5
2,1,Flow305,1,5.0,5
2,1,Flow305,2,5.0,5
2,1,Flow305,3,0.958333333333333,5
2,1,Flow305,4,0.7225609756097562,5
2,1,Flow305,5,0.7225609756097562,5
2,1,Flow305,6,1.022826086956522,5
2,1,Flow305,7,1.022826086956522,5
2,1,Flow305,8,1.022826086956522,5
2,1,Flow305,9,0.9698369565217391,5
2,1,Flow305,10,0.9698369565217386,5
2,1,Flow305,11,0.8973969314490851,5
2,1,Flow305,12,0.8973969314490855,5
2,1,Flow305,13,0.4320807453416151,5
2,1,Flow305,14,0.5917447306791574,5
2,1,Flow305,15,0.5917447306791574,5
2,1,Flow305,16,0.6741071428571432,5
2,1,Flow305,17,0.9610468799493188,5
2,1,Flow305,18,0.9500000000000002,5
2,1,Flow305,19,0.9500000000000002,5
2,1,Flow305,20,0.9500000000000002,5
2,1,Flow305,21,1.6406489859976947,5
2,1,Flow305,22,0.9311477721376198,5
2,1,Flow305,23,0.9139175257731957,5
2,1,Flow305,24,0.9139175257731957,5
3,1,Flow305,1,5.0,5
3,1,Flow305,2,2.7142857142857144,5
3,1,Flow305,3,0.5249999999999999,5
3,1,Flow305,4,0.32499999999999973,5
3,1,Flow305,5,0.7083798882681569,5
3,1,Flow305,6,0.9083798882681562,5
3,1,Flow305,7,0.5315199335548173,5
3,1,Flow305,8,0.4251067869008067,5
3,1,Flow305,9,0.5315199335548173,5
3,1,Flow305,10,0.5518138434080853,5
3,1,Flow305,11,0.7615384615384619,5
3,1,Flow305,12,0.7324553950722179,5
3,1,Flow305,13,0.7324553950722179,5
3,1,Flow305,14,1.103698575949367,5
3,1,Flow305,15,2.4,5
3,1,Flow305,16,1.294158878504673,5
3,1,Flow305,17,1.294158878504673,5
3,1,Flow305,18,1.294158878504673,5
3,1,Flow305,19,0.5846153846153848,5
3,1,Flow305,20,0.5846153846153848,5
3,1,Flow305,21,2.4,5
3,1,Flow305,22,2.4,5
3,1,Flow305,23,2.4,5
3,1,Flow305,24,1.4909090909090912,5
4,1,Flow305,1,5.0,5
4,1,Flow305,2,5.0,5
4,1,Flow305,3,1.3999999999999995,5
4,1,Flow305,4,0.41731060606060577,5
4,1,Flow305,5,0.4060606060606058,5
4,1,Flow305,6,0.33658333333333346,5
4,1,Flow305,7,0.3958333333333335,5
4,1,Flow305,8,0.3958333333333335,5
4,1,Flow305,9,0.4768857048748356,5
4,1,Flow305,10,0.4768857048748356,5
4,1,Flow305,11,0.4768857048748356,5
4,1,Flow305,12,0.5708333333333333,5
4,1,Flow305,13,2.783333333333333,5
4,1,Flow305,14,1.0958333333333332,5
4,1,Flow305,15,0.6755464480874314,5
4,1,Flow305,16,0.934895833333333,5
4,1,Flow305,17,0.934895833333333,5
4,1,Flow305,18,0.9186458333333332,5
4,1,Flow305,19,0.8377154888801157,5
4,1,Flow305,20,0.8377154888801157,5
4,1,Flow305,21,0.2595545977011491,5
4,1,Flow305,22,0.16944444444444473,5
4,1,Flow305,23,0.7023815190315261,5
4,1,Flow305,24,0.7023815190315261,5
5,2,Flow305,1,5.0,5
5,2,Flow305,2,5.0,5
5,2,Flow305,3,3.6,5
5,2,Flow305,4,1.1217391304347828,5
5,2,Flow305,5,1.158302057694245,5
5,2,Flow305,6,1.30040938960537,5
5,2,Flow305,7,2.2284929835265403,5
5,2,Flow305,8,1.2065016725574351,5
5,2,Flow305,9,0.546218487394958,5
5,2,Flow305,10,0.546218487394958,5
5,2,Flow305,11,0.31436837029893927,5
5,2,Flow305,12,0.2592213114754096,5
5,2,Flow305,13,0.2592213114754096,5
5,2,Flow305,14,0.33005464480874336,5
5,2,Flow305,15,0.49696969696969706,5
5,2,Flow305,16,0.49696969696969706,5
5,2,Flow305,17,0.6636363636363636,5
5,2,Flow305,18,0.7418428287041428,5
5,2,Flow305,19,0.7418428287041428,5
5,2,Flow305,20,0.3551316336839603,5
5,2,Flow305,21,0.3682972877838271,5
5,2,Flow305,22,0.44343758121332466,5
5,2,Flow305,23,0.8636363636363638,5
5,2,Flow305,24,0.8636363636363638,5
6,2,Flow305,1,5.0,5
6,2,Flow305,2,5.0,5
6,2,Flow305,3,0.7703076923076926,5
6,2,Flow305,4,0.44361702127659575,5
6,2,Flow305,5,0.38285203168924076,5
6,2,Flow305,6,0.38285203168924076,5
6,2,Flow305,7,1.5771610555050044,5
6,2,Flow305,8,0.49916666666666676,5
6,2,Flow305,9,0.49916666666666676,5
6,2,Flow305,10,0.5182483882483881,5
6,2,Flow305,11,0.3533333333333333,5
6,2,Flow305,12,0.3533333333333333,5
6,2,Flow305,13,0.3533333333333333,5
6,2,Flow305,14,0.534516793863026,5
6,2,Flow305,15,0.5936907919666539,5
6,2,Flow305,16,0.38888888888888884,5
6,2,Flow305,17,0.8045814817154929,5
6,2,Flow305,18,0.8045814817154929,5
6,2,Flow305,19,1.110758377425044,5
6,2,Flow305,20,0.48235294117647076,5
6,2,Flow305,21,0.48235294117647076,5
6,2,Flow305,22,1.110758377425044,5
6,2,Flow305,23,1.1973137973137973,5
6,2,Flow305,24,0.6044776119402986,5
7,2,Flow305,1,5.0,5
7,2,Flow305,2,1.6722222222222223,5
7,2,Flow305,3,1.5302457830872682,5
7,2,Flow305,4,0.6300420970297138,5
7,2,Flow305,5,0.15838509316770177,5
7,2,Flow305,6,0.15838509316770177,5
7,2,Flow305,7,0.3214285714285714,5
7,2,Flow305,8,0.3214285714285714,5
7,2,Flow305,9,0.23809523809523814,5
7,2,Flow305,10,0.3365566724941724,5
7,2,Flow305,11,0.5416666666666667,5
7,2,Flow305,12,0.5416666666666667,5
7,2,Flow305,13,0.390966771323914,5
7,2,Flow305,14,0.2151515151515151,5
7,2,Flow305,15,0.6219891219891218,5
7,2,Flow305,16,0.5182812285753466,5
7,2,Flow305,17,0.23853708020374698,5
7,2,Flow305,18,0.7886243658302483,5
7,2,Flow305,19,0.6818181818181819,5
7,2,Flow305,20,0.404040404040404,5
7,2,Flow305,21,0.7739336686705107,5
7,2,Flow305,22,0.7739336686705107,5
7,2,Flow305,23,0.7739336686705107,5
7,2,Flow305,24,0.4444444444444444,5
8,2,Flow305,1,5.0,5
8,2,Flow305,2,3.607142857142857,5
8,2,Flow305,3,0.5226154428463283,5
8,2,Flow305,4,0.5750000000000002,5
8,2,Flow305,5,0.30000000000000004,5
8,2,Flow305,6,0.2999999999999998,5
8,2,Flow305,7,0.30000000000000004,5
8,2,Flow305,8,0.30000000000000004,5
8,2,Flow305,9,0.30000000000000004,5
8,2,Flow305,10,0.30000000000000004,5
8,2,Flow305,11,0.30000000000000004,5
8,2,Flow305,12,0.30000000000000004,5
8,2,Flow305,13,0.4222222222222225,5
8,2,Flow305,14,0.363526570048309,5
8,2,Flow305,15,0.872429529646149,5
8,2,Flow305,16,0.872429529646149,5
8,2,Flow305,17,0.9262092127821026,5
8,2,Flow305,18,0.9262092127821026,5
8,2,Flow305,19,0.5662200799768808,5
8,2,Flow305,20,0.7428954518189198,5
8,2,Flow305,21,0.7428954518189198,5
8,2,Flow305,22,0.743422062570999,5
8,2,Flow305,23,0.5816316511642905,5
8,2,Flow305,24,0.5816316511642905,5
9,3,Flow305,1,5.0,5
9,3,Flow305,2,5.0,5
9,3,Flow305,3,1.0666666666666664,5
9,3,Flow305,4,0.5288461538461533,5
9,3,Flow305,5,0.5288461538461537,5
9,3,Flow305,6,0.5288461538461537,5
9,3,Flow305,7,0.5223684210526316,5
9,3,Flow305,8,0.5223684210526316,5
9,3,Flow305,9,0.5223684210526316,5
9,3,Flow305,10,0.50051282051282,5
9,3,Flow305,11,0.48,5
9,3,Flow305,12,0.28358974358974365,5
9,3,Flow305,13,0.33633699633699643,5
9,3,Flow305,14,0.3165567765567767,5
9,3,Flow305,15,0.2741713570981865,5
9,3,Flow305,16,0.2741713570981865,5
9,3,Flow305,17,0.4205128205128206,5
9,3,Flow305,18,1.1378356945367254,5
9,3,Flow305,19,0.4275147928994083,5
9,3,Flow305,20,0.4902366863905323,5
9,3,Flow305,21,0.47840236686390547,5
9,3,Flow305,22,0.8463883677298312,5
9,3,Flow305,23,0.7788461538461537,5
9,3,Flow305,24,0.7788461538461537,5
10,3,Flow305,1,5.0,5
10,3,Flow305,2,3.15,5
10,3,Flow305,3,0.583333333333333,5
10,3,Flow305,4,0.2833333333333332,5
10,3,Flow305,5,0.8555555555555554,5
10,3,Flow305,6,0.4194444444444443,5
10,3,Flow305,7,0.4194444444444443,5
10,3,Flow305,8,0.21111111111111103,5
10,3,Flow305,9,0.21111111111111103,5
10,3,Flow305,10,0.4194444444444445,5
10,3,Flow305,11,0.4194444444444445,5
10,3,Flow305,12,0.9117764471057885,5
10,3,Flow305,13,0.5229437229437228,5
10,3,Flow305,14,0.30980392156862746,5
10,3,Flow305,15,0.27647058823529425,5
10,3,Flow305,16,0.27647058823529425,5
10,3,Flow305,17,0.5617417135709821,5
10,3,Flow305,18,0.5070512820512825,5
10,3,Flow305,19,0.964457035858471,5
10,3,Flow305,20,0.6977346278317149,5
10,3,Flow305,21,0.6977346278317149,5
10,3,Flow305,22,0.19166666666666643,5
10,3,Flow305,23,2.801442307692308,5
10,3,Flow305,24,2.801442307692308,5
11,3,Flow305,1,5.0,5
11,3,Flow305,2,0.5270833333333336,5
11,3,Flow305,3,0.3150793650793653,5
11,3,Flow305,4,0.1841847826086953,5
11,3,Flow305,5,0.1841847826086953,5
11,3,Flow305,6,0.3868421052631581,5
11,3,Flow305,7,0.3868421052631581,5
11,3,Flow305,8,0.2684210526315789,5
11,3,Flow305,9,0.3868421052631579,5
11,3,Flow305,10,0.762434522324769,5
11,3,Flow305,11,0.762434522324769,5
11,3,Flow305,12,0.3035087719298244,5
11,3,Flow305,13,0.47017543859649136,5
11,3,Flow305,14,0.47017543859649136,5
11,3,Flow305,15,0.24795321637426926,5
11,3,Flow305,16,0.1825803825803829,5
11,3,Flow305,17,0.7888238446303752,5
11,3,Flow305,18,0.7888238446303752,5
11,3,Flow305,19,0.7888238446303752,5
11,3,Flow305,20,1.950980392156863,5
11,3,Flow305,21,0.4741521630138945,5
11,3,Flow305,22,0.4741521630138945,5
11,3,Flow305,23,0.3791666666666669,5
11,3,Flow305,24,0.3791666666666669,5
12,3,Flow305,1,5.0,5
12,3,Flow305,2,2.8653846153846154,5
12,3,Flow305,3,2.753328402366864,5
12,3,Flow305,4,0.2528604118993134,5
12,3,Flow305,5,0.17702292858024116,5
12,3,Flow305,6,0.423913043478261,5
12,3,Flow305,7,0.42391304347826075,5
12,3,Flow305,8,0.42391304347826075,5
12,3,Flow305,9,0.2236477115117892,5
12,3,Flow305,10,0.2236477115117892,5
12,3,Flow305,11,0.3928751803751802,5
12,3,Flow305,12,0.4969160412757976,5
12,3,Flow305,13,0.5479831144465295,5
12,3,Flow305,14,0.46163718663718667,5
12,3,Flow305,15,0.4052057552057553,5
12,3,Flow305,16,0.38813868813868835,5
12,3,Flow305,17,0.36945040054796197,5
12,3,Flow305,18,0.36945040054796197,5
12,3,Flow305,19,0.5092598092598093,5
12,3,Flow305,20,0.36945040054796197,5
12,3,Flow305,21,0.513328642901814,5
12,3,Flow305,22,1.8368810051736881,5
12,3,Flow305,23,0.4663292847503375,5
12,3,Flow305,24,0.29973262032085546,5
13,4,Flow305,1,5.0,5
13,4,Flow305,2,1.9,5
13,4,Flow305,3,0.15838509316770177,5
13,4,Flow305,4,0.16044372294372278,5
13,4,Flow305,5,0.1554775566539386,5
13,4,Flow305,6,0.15762615762615728,5
13,4,Flow305,7,0.11811572337888121,5
13,4,Flow305,8,0.17485777496839439,5
13,4,Flow305,9,0.17142857142857149,5
13,4,Flow305,10,0.15349927849927836,5
13,4,Flow305,11,0.15770127308588844,5
13,4,Flow305,12,0.3356643356643356,5
13,4,Flow305,13,0.21836228287841197,5
13,4,Flow305,14,0.18955223880597005,5
13,4,Flow305,15,0.36443819721338677,5
13,4,Flow305,16,0.36443819721338677,5
13,4,Flow305,17,0.36443819721338677,5
13,4,Flow305,18,1.0824175824175821,5
13,4,Flow305,19,1.0824175824175821,5
13,4,Flow305,20,0.28717948717948705,5
13,4,Flow305,21,0.28717948717948727,5
13,4,Flow305,22,0.28717948717948727,5
13,4,Flow305,23,0.28717948717948727,5
13,4,Flow305,24,0.28717948717948727,5
14,4,Flow305,1,5.0,5
14,4,Flow305,2,3.103448275862069,5
14,4,Flow305,3,0.20756748565820726,5
14,4,Flow305,4,0.13263184424421892,5
14,4,Flow305,5,0.18178438661710028,5
14,4,Flow305,6,0.18178438661710028,5
14,4,Flow305,7,0.13892724375995757,5
14,4,Flow305,8,0.13892724375995757,5
14,4,Flow305,9,0.2191196876760655,5
14,4,Flow305,10,0.22941176470588243,5
14,4,Flow305,11,0.22941176470588243,5
14,4,Flow305,12,0.2078431372549019,5
14,4,Flow305,13,0.2078431372549019,5
14,4,Flow305,14,0.1348416289592762,5
14,4,Flow305,15,0.13484162895927598,5
14,4,Flow305,16,0.15641025641025652,5
14,4,Flow305,17,0.12617769827072167,5
14,4,Flow305,18,0.12617769827072145,5
14,4,Flow305,19,0.30934065934065935,5
14,4,Flow305,20,0.30934065934065935,5
14,4,Flow305,21,0.9150903676685358,5
14,4,Flow305,22,0.9535714285714286,5
14,4,Flow305,23,1.557875457875458,5
14,4,Flow305,24,0.30934065934065913,5
15,4,Flow305,1,5.0,5
15,4,Flow305,2,1.7,5
15,4,Flow305,3,0.2779264214046826,5
15,4,Flow305,4,0.22410999628390926,5
15,4,Flow305,5,0.18256410256410271,5
15,4,Flow305,6,0.18256410256410271,5
15,4,Flow305,7,0.18256410256410271,5
15,4,Flow305,8,0.21333333333333337,5
15,4,Flow305,9,0.2666666666666666,5
15,4,Flow305,10,0.34761904761904727,5
15,4,Flow305,11,0.16219178082191776,5
15,4,Flow305,12,0.16219178082191776,5
15,4,Flow305,13,0.21333333333333337,5
15,4,Flow305,14,0.21333333333333337,5
15,4,Flow305,15,0.16219178082191776,5
15,4,Flow305,16,0.16219178082191776,5
15,4,Flow305,17,0.16219178082191754,5
15,4,Flow305,18,0.21333333333333315,5
15,4,Flow305,19,0.25454545454545485,5
15,4,Flow305,20,0.21212121212121215,5
15,4,Flow305,21,0.21212121212121215,5
15,4,Flow305,22,1.7545454545454544,5
15,4,Flow305,23,1.7545454545454544,5
15,4,Flow305,24,1.7545454545454544,5
16,4,Flow305,1,5.0,5
16,4,Flow305,2,3.2,5
16,4,Flow305,3,0.28,5
16,4,Flow305,4,0.2799999999999998,5
16,4,Flow305,5,0.28000000000000025,5
16,4,Flow305,6,0.28000000000000025,5
16,4,Flow305,7,0.28000000000000025,5
16,4,Flow305,8,0.39827862850250884,5
16,4,Flow305,9,0.3333333333333335,5
16,4,Flow305,10,0.2845070422535212,5
16,4,Flow305,11,0.2845070422535214,5
16,4,Flow305,12,1.2187554616904963,5
16,4,Flow305,13,0.2977777777777777,5
16,4,Flow305,14,0.3442944369063774,5
16,4,Flow305,15,0.48254649499284663,5
16,4,Flow305,16,0.37543554006968627,5
16,4,Flow305,17,0.16355311355311386,5
16,4,Flow305,18,0.6885941644562334,5
16,4,Flow305,19,0.1897435897435895,5
16,4,Flow305,20,0.12307692307692308,5
16,4,Flow305,21,0.4333333333333331,5
16,4,Flow305,22,0.4364829396325458,5
16,4,Flow305,23,1.673228346456693,5
16,4,Flow305,24,1.673228346456693,5
17,5,Flow305,1,5.0,5
17,5,Flow305,2,5.0,5
17,5,Flow305,3,1.2202898550724637,5
17,5,Flow305,4,0.6149829497016199,5
17,5,Flow305,5,1.916666666666666,5
17,5,Flow305,6,0.4480242111641939,5
17,5,Flow305,7,0.3604613964186494,5
17,5,Flow305,8,0.4406607276726664,5
17,5,Flow305,9,0.3798376901431426,5
17,5,Flow305,10,0.35196498239604135,5
17,5,Flow305,11,1.6402765388046388,5
17,5,Flow305,12,0.839285714285714,5
17,5,Flow305,13,1.2529732124244322,5
17,5,Flow305,14,1.3094342818428184,5
17,5,Flow305,15,1.75,5
17,5,Flow305,16,0.7884615384615383,5
17,5,Flow305,17,0.4727138643067845,5
17,5,Flow305,18,0.9997377908882337,5
17,5,Flow305,19,0.8242346938775511,5
17,5,Flow305,20,1.0,5
17,5,Flow305,21,0.8285714285714287,5
17,5,Flow305,22,0.5524326735299083,5
17,5,Flow305,23,0.8285714285714287,5
17,5,Flow305,24,1.0333333333333332,5
18,5,Flow305,1,5.0,5
18,5,Flow305,2,5.0,5
18,5,Flow305,3,0.2738095238095237,5
18,5,Flow305,4,0.2738095238095237,5
18,5,Flow305,5,0.2738095238095237,5
18,5,Flow305,6,0.1547619047619051,5
18,5,Flow305,7,0.2738095238095237,5
18,5,Flow305,8,0.39743589743589736,5
18,5,Flow305,9,0.3974358974358978,5
18,5,Flow305,10,0.2987455197132616,5
18,5,Flow305,11,0.2987455197132616,5
18,5,Flow305,12,0.9025641025641029,5
18,5,Flow305,13,0.2133333333333336,5
18,5,Flow305,14,0.32733062330623364,5
18,5,Flow305,15,0.4562556458897924,5
18,5,Flow305,16,0.4562556458897924,5
18,5,Flow305,17,0.46401298205421915,5
18,5,Flow305,18,0.5555555555555554,5
18,5,Flow305,19,1.5297768479776848,5
18,5,Flow305,20,0.6252743652743651,5
18,5,Flow305,21,0.6252743652743651,5
18,5,Flow305,22,1.0042301184433167,5
18,5,Flow305,23,0.5703226422298591,5
18,5,Flow305,24,0.6698162729658796,5
19,5,Flow305,1,5.0,5
19,5,Flow305,2,0.6474358974358974,5
19,5,Flow305,3,0.5897191057581255,5
19,5,Flow305,4,0.5206509104998065,5
19,5,Flow305,5,1.457142857142857,5
19,5,Flow305,6,0.4333333333333331,5
19,5,Flow305,7,0.9166666666666665,5
19,5,Flow305,8,0.9166666666666665,5
19,5,Flow305,9,1.4620098039215685,5
19,5,Flow305,10,1.2973364978902953,5
19,5,Flow305,11,1.2973364978902953,5
19,5,Flow305,12,1.2843137254901964,5
19,5,Flow305,13,1.0666666666666664,5
19,5,Flow305,14,1.606060606060606,5
19,5,Flow305,15,1.606060606060606,5
19,5,Flow305,16,1.0,5
19,5,Flow305,17,1.0,5
19,5,Flow305,18,1.0666666666666664,5
19,5,Flow305,19,1.0666666666666664,5
19,5,Flow305,20,0.4757763975155278,5
19,5,Flow305,21,0.6041666666666665,5
19,5,Flow305,22,0.9517263427109972,5
19,5,Flow305,23,1.456140350877193,5
19,5,Flow305,24,1.456140350877193,5
20,5,Flow305,1,5.0,5
20,5,Flow305,2,2.169014084507042,5
20,5,Flow305,3,0.3023474178403758,5
20,5,Flow305,4,0.8636113198096678,5
20,5,Flow305,5,0.8636113198096678,5
20,5,Flow305,6,0.2666666666666666,5
20,5,Flow305,7,0.9228915662650603,5
20,5,Flow305,8,0.7333333333333334,5
20,5,Flow305,9,0.8454545454545457,5
20,5,Flow305,10,0.8607863408521301,5
20,5,Flow305,11,0.8454545454545457,5
20,5,Flow305,12,0.8454545454545457,5
20,5,Flow305,13,0.8637974547023295,5
20,5,Flow305,14,0.6131455399061032,5
20,5,Flow305,15,0.6131455399061032,5
20,5,Flow305,16,0.7333333333333334,5
20,5,Flow305,17,0.6363636363636362,5
20,5,Flow305,18,1.332075471698113,5
20,5,Flow305,19,1.332075471698113,5
20,5,Flow305,20,1.332075471698113,5
20,5,Flow305,21,1.5779912563276572,5
20,5,Flow305,22,0.6338584010840105,5
20,5,Flow305,23,0.6050295857988166,5
20,5,Flow305,24,1.3820754716981134,5
1,1,Flow606,1,5.0,6
1,1,Flow606,2,2.138888888888889,6
1,1,Flow606,3,0.4330065359477122,6
1,1,Flow606,4,0.43300653594771266,6
1,1,Flow606,5,0.4117647058823528,6
1,1,Flow606,6,0.4117647058823528,6
1,1,Flow606,7,0.510784313725491,6
1,1,Flow606,8,2.0441176470588234,6
1,1,Flow606,9,0.3496732026143792,6
1,1,Flow606,10,0.7596525096525095,6
1,1,Flow606,11,0.7596525096525091,6
1,1,Flow606,12,0.49549549549549576,6
1,1,Flow606,13,2.2454954954954958,6
1,1,Flow606,14,2.2454954954954958,6
1,1,Flow606,15,2.2454954954954958,6
1,1,Flow606,16,0.9045864045864045,6
1,1,Flow606,17,0.3103103103103102,6
1,1,Flow606,18,0.3103103103103102,6
1,1,Flow606,19,0.3103103103103102,6
1,1,Flow606,20,0.3103103103103102,6
1,1,Flow606,21,0.9045864045864045,6
1,1,Flow606,22,0.5221621621621617,6
1,1,Flow606,23,0.3690587138863002,6
1,1,Flow606,24,0.3690587138863002,6
2,1,Flow606,1,5.0,6
2,1,Flow606,2,3.1,6
